filename,target,prediction
DHTDBMapping.java,"public int
		hashCode()
		{
			return( hash_code );
		}","protected
	DHTDBImpl(
		DHTDB		_db,
		HashWrapper	_key,
		boolean		_local,
		byte		_diversification_state )
	{
		db			= _db;
		key			= _key;
		local		= _local;

		direct_originator_map_may_be_null	= createLinkedMap();
		indirect_originator_value_map		= createLinkedMap();

		adapter_key	= db.getAdapter().keyCreated( this );

		diversification_state	= _diversification_state;
	}"
MessageDatabase.java,"@Override
        @SuppressWarnings(""unchecked"")
        public HashSet<String> readPayload(DataInput dataIn) throws IOException {
            int dataLen = dataIn.readInt();
            byte[] data = new byte[dataLen];
            dataIn.readFully(data);
            ByteArrayInputStream bais = new ByteArrayInputStream(data);
            ObjectInputStream oin = new ObjectInputStream(bais);
            try {
                return (HashSet<String>) oin.readObject();
            } catch (ClassNotFoundException cfe) {
                IOException ioe = new IOException(""Failed to read HashSet<String>: "" + cfe);
                ioe.initCause(cfe);
                throw ioe;
            }
        }","@Override
        public HashSet<String> readPayload(DataInput dataIn) throws IOException {
            HashSet<String> result = new HashSet<String>();
            int size = dataIn.readInt();
            for (int i = 0; i < size; i++) {
                result.add(dataIn.readUTF());
            }
            return result;
        }"
UIInputContainer.java,"public void wire(final FacesContext context) {
            int numInputs = inputs.size();
            if (numInputs > 0) {
                if (label != null) {
                    label.setFor(((UIComponent) inputs.get(0))
                            .getClientId(context));
                }
                for (int i = 0, len = messages.size(); i < len; i++) {
                    if (i < numInputs) {
                        messages.get(i).setFor(
                                ((UIComponent) inputs.get(i))
                                        .getClientId(context));
                    }
                }
            }
        }","public void wire(final FacesContext context) {
            int numInputs = inputs.size();
            if (numInputs > 0) {
                if (label!= null) {
                    label.setFor(((UIComponent) inputs.get(0))
                           .getClientId(context));
                }
                for (int i = 0, len = messages.size(); i < len; i++) {
                    if (i < numInputs) {
                        messages.get(i).setFor(
                                ((UIComponent) inputs.get(i))"
DOM2DTMdefaultNamespaceDeclarationNode.java,"public String getBaseURI() {
        return null;
    }","public String getBaseURI() {
        return null;
    }"
ModuleWriter.java,"void putAttributes(final ByteVector output) {
    // 6 bytes for name, flags and version, and 5 * 2 bytes for counts.
    int moduleAttributeLength =
        16 + requires.length + exports.length + opens.length + usesIndex.length + provides.length;
    output
        .putShort(symbolTable.addConstantUtf8(Constants.MODULE))
        .putInt(moduleAttributeLength)
        .putShort(moduleNameIndex)
        .putShort(moduleFlags)
        .putShort(moduleVersionIndex)
        .putShort(requiresCount)
        .putByteArray(requires.data, 0, requires.length)
        .putShort(exportsCount)
        .putByteArray(exports.data, 0, exports.length)
        .putShort(opensCount)
        .putByteArray(opens.data, 0, opens.length)
        .putShort(usesCount)
        .putByteArray(usesIndex.data, 0, usesIndex.length)
        .putShort(providesCount)
        .putByteArray(provides.data, 0, provides.length);
    if (packageCount > 0) {
      output
          .putShort(symbolTable.addConstantUtf8(Constants.MODULE_PACKAGES))
          .putInt(2 + packageIndex.length)
          .putShort(packageCount)
          .putByteArray(packageIndex.data, 0, packageIndex.length);
    }
    if (mainClassIndex > 0) {
      output
          .putShort(symbolTable.addConstantUtf8(Constants.MODULE_MAIN_CLASS))
          .putInt(2)
          .putShort(mainClassIndex);
    }
  }","void putAttributes(final ByteVector output) {
    // 6 bytes for name, flags and version, and 5 * 2 bytes for counts.
    int moduleAttributeLength =
        16 + requires.length + exports.length + opens.length + usesIndex.length + provides.length;
    output
       .putShort(symbolTable.addConstantUtf8(Constants.MODULE))
       .putInt(moduleAttributeLength)
       .putShort(moduleNameIndex)
       .putShort(moduleFlags)
       .putShort(moduleVersionIndex)
       .putShort(requiresCount)
       .putByteArray(requires.data, 0, requires.length)
       .putShort(exportsCount)
       .putByteArray(exports.data, 0, exports.length)
       .putShort(opensCount)
       .putByteArray(opens.data, 0, opens.length)
       .putShort(usesCount)
       .putByteArray(usesIndex.data, 0, usesIndex.length)
       .putShort(providesCount)
       .putByteArray(provides.data, 0, provides.length);
    if (packageCount > 0) {
      output
         .putShort(symbolTable.addConstantUtf8(Constants.MODULE_PACKAGES))
         .putInt(2 + packageIndex.length)
         .putShort(packageCount)
         .putByteArray(packageIndex.data, 0, packageIndex.length);
    }
    if (mainClassIndex > 0) {
      output
         .putShort(symbolTable.addConstantUtf8(Constants.MODULE_MAIN_CLASS))
         .putInt(2)
         .putShort(mainClassIndex);
    }
  }"
BgReading.java,"public long getEpochTimestamp() {
        return timestamp;
    }","public long getEpochTimestamp() {
        return timestamp;
    }"
Train.java,"@Override
    public int compareTo(Ownable other) {
        if (other instanceof Train) {
            Train oTrain = (Train)other;
            return ComparisonChain.start()
                    .compare(this.getCertType(), oTrain.getCertType())
                    .compare(this.sortingId, oTrain.sortingId)
                    .result();
        }
        return 0;
    }","@Override
    public int compareTo(Ownable other) {
        if (other instanceof Train) {
            Train oTrain = (Train)other;
            return ComparisonChain.start()
                   .compare(this.getCertType(), oTrain.getCertType())
                   .compare(this.sortingId, oTrain.sortingId)
                   .result();
        }
        return 0;
    }"
PluginInitializer.java,"@Override
	public void
	generate(
		IndentWriter		writer )
	{
		writer.println( ""Plugins"" );

		try{
			writer.indent();

			List plugin_interfaces;

			synchronized( s_plugin_interfaces ){

				plugin_interfaces = new ArrayList( s_plugin_interfaces );
			}

		 	for (int i=0;i<plugin_interfaces.size();i++){

		  		PluginInterfaceImpl	pi = (PluginInterfaceImpl)plugin_interfaces.get(i);

		  		pi.generateEvidence( writer );
		 	}

		}finally{

			writer.exdent();
		}
	}","public static PluginInterface
  getPluginFromClass(
  	Class	cla )
  {
  	return( singleton.getPluginFromClassSupport( cla ));
  }"
JIInterfacePointer.java,"void encode(NetworkDataRepresentation ndr, int FLAGS) {

        //now for length
        //the length for STDOBJREF is fixed 40 bytes : 4,4,8,8,16.
        //Dual string array has to be computed, since that can vary. MEOW = 4., flag stdobjref = 4
        // + 16 bytes of ipid
        int length = 40 + 4 + 4 + 16 + resolverAddr.getLength();

        ndr.writeUnsignedLong(length);
        ndr.writeUnsignedLong(length);

        ndr.writeOctetArray(JIInterfacePointer.OBJREF_SIGNATURE, 0, 4);
        //std ref
        ndr.writeUnsignedLong(JIInterfacePointer.SORF_OXRES1);

        try {
            rpc.core.UUID ipid2 = new rpc.core.UUID(iid);

            if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) == JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) {
                ipid2 = new rpc.core.UUID(IJIComObject.IID);
            } else if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) == JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) {
                ipid2 = new rpc.core.UUID(IJIDispatch.IID);
            }

            ipid2.encode(ndr, ndr.getBuffer());
        } catch (NdrException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }

        stdObjRef.encode(ndr);

        resolverAddr.encode(ndr);

    }","void encode(NetworkDataRepresentation ndr, int FLAGS) {

        //now for length
        //the length for STDOBJREF is fixed 40 bytes : 4,4,8,8,16.
        //Dual string array has to be computed, since that can vary. MEOW = 4., flag stdobjref = 4
        // + 16 bytes of ipid
        int length = 40 + 4 + 4 + 16 + resolverAddr.getLength();

        ndr.writeUnsignedLong(length);
        ndr.writeUnsignedLong(length);

        ndr.writeOctetArray(JIInterfacePointer.OBJREF_SIGNATURE, 0, 4);
        //std ref
        ndr.writeUnsignedLong(JIInterfacePointer.SORF_OXRES1);

        try {
            rpc.core.UUID ipid2 = new rpc.core.UUID(iid);

            if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) == JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) {
                ipid2 = new rpc.core.UUID(IJIComObject.IID);
            } else if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) == JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) {
                ipid2 = new rpc.core.UUID(IJIDispatch.IID);
            }

            ipid2.encode(ndr, ndr.getBuffer());
        } catch (NdrException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }

        stdObjRef.encode(ndr);

        resolverAddr.encode(ndr);

    }"
DatabaseData.java,void databaseChanged();,void databaseChanged();
KmerBasedSwitchErrorsFinder.java,"private int processKmerCodes(String seqId, int seqLen, long [] kmerCodes, PrintStream out) {
		int nw = seqLen / 10000 + 1;
		int [][] windowCounts = new int [nw][2];  
		for(int start = 0;start<kmerCodes.length;start++) {
			long code = kmerCodes[start];
			if(code==-1) continue;
			int w = start/20000;
			if(uniqueKmerCodesHap1.contains(code)) {
				windowCounts[w][0]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][0]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][0]++;
			} else if (uniqueKmerCodesHap2.contains(code)) {
				windowCounts[w][1]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][1]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][1]++;
			}
		}
		int switchErrors = 0;
		int informativeWindows = 0;
		int countHap1=0;
		int countHap2=0;
		int countW1=0;
		int countW2=0;
		double lastProp=0;
		int haplotype = 0;
		for(int i=0;i<windowCounts.length;i++) {
			int sum = windowCounts[i][0] +windowCounts[i][1];
			if(sum<10) continue;
			double prop = 1.0*windowCounts[i][0] / sum;
			int nextHap = 0;
			countHap1+=windowCounts[i][0];
			countHap2+=windowCounts[i][1];
			
			if(prop>0.8) {
				nextHap = 1;
				countW1++;
			}
			if(prop<0.2) {
				nextHap = 2;
				countW2++;
			}
			if(nextHap>0) {
				informativeWindows++;
				if(haplotype == 0) haplotype = nextHap;
				else if (haplotype != nextHap) {
					System.out.println(""Switch error at sequence ""+seqId+"" window ""+i+"" props ""+lastProp +"" ""+prop+ "" counts: ""+countHap1+"" ""+countHap2+"" current haplotype: ""+haplotype+ "" next ""+nextHap);
					switchErrors++;
					haplotype = nextHap;
				}
			}
			lastProp = prop;
		}
		System.out.println(""Total informative windows ""+informativeWindows+"" total counts: ""+countHap1+"" ""+countHap2+"" windows assigned: ""+countW1+"" ""+countW2);
		return switchErrors;
	}","private int processKmerCodes(String seqId, int seqLen, long [] kmerCodes, PrintStream out) {
		int nw = seqLen / 10000 + 1;
		int [][] windowCounts = new int [nw][2];  
		for(int start = 0;start<kmerCodes.length;start++) {
			long code = kmerCodes[start];
			if(code==-1) continue;
			int w = start/20000;
			if(uniqueKmerCodesHap1.contains(code)) {
				windowCounts[w][0]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][0]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][0]++;
			} else if (uniqueKmerCodesHap2.contains(code)) {
				windowCounts[w][1]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][1]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][1]++;
			}
		}
		int switchErrors = 0;
		int informativeWindows = 0;
		int countHap1=0;
		int countHap2=0;
		int countW1=0;
		int countW2=0;
		double lastProp=0;
		int haplotype = 0;
		for(int i=0;i<windowCounts.length;i++) {
			int sum = windowCounts[i][0] +windowCounts[i][1];
			if(sum<10) continue;
			double prop = 1.0*windowCounts[i][0] / sum;
			int nextHap = 0;
			countHap1+=windowCounts[i][0];
			countHap2+=windowCounts[i][1];
			
			if(prop>0.8) {
				nextHap = 1;
				countW1++;
			}
			if(prop<0.2) {
				nextHap = 2;
				countW2++;
			}
			if(nextHap>0) {
				informativeWindows++;
				if(haplotype == 0) haplotype = nextHap;
				else if (haplotype!= nextHap) {
					System.out.println(""Switch error at sequence ""+seqId+"" window ""+i+"" props ""+lastProp +"" ""+prop+ "" counts: ""+countHap1+"" ""+countHap2+"" current haplotype: ""+haplotype+ "" next ""+nextHap);
					switchErrors++;
					haplotype = nextHap;
				}
			}
			lastProp = prop;
		}
		System.out.println(""Total informative windows ""+informativeWindows+"" total counts: ""+countHap1+"" ""+countHap2+"" windows assigned: ""+countW1+"" ""+countW2);
		return switchErrors;
	}"
WebdavServlet.java,"private static void addStatusCodeMap(int nKey, String strVal) {
        mapStatusCodes.put(Integer.valueOf(nKey), strVal);
    }","private static void addStatusCodeMap(int nKey, String strVal) {

        Integer intKey = Integer.valueOf(nKey);

        if (!mapStatusCodes.containsKey(intKey)) {
            mapStatusCodes.put(intKey, strVal);
        }
    }"
Device.java,"@Override
    public String toString() {
        StringBuilder builder = new StringBuilder();
        builder.append(""Device [deviceKey="");
        builder.append(deviceKey);
        builder.append("", entityClass="");
        builder.append(entityClass.getName());
        builder.append("", MAC="");
        builder.append(macAddressString);
        builder.append("", IPs=["");
        boolean isFirst = true;
        for (Integer ip : getIPv4Addresses()) {
            if (!isFirst)
                builder.append("", "");
            isFirst = false;
            builder.append(ip);
        }
        builder.append(""], APs="");
        builder.append(Arrays.toString(getAttachmentPoints(true)));
        builder.append(""]"");
        return builder.toString();
    }","@Override
    public String toString() {
        StringBuilder builder = new StringBuilder();
        builder.append(""Device [deviceKey="");
        builder.append(deviceKey);
        builder.append("", entityClass="");
        builder.append(entityClass.getName());
        builder.append("", MAC="");
        builder.append(macAddressString);
        builder.append("", IPs=["");
        boolean isFirst = true;
        for (Integer ip : getIPv4Addresses()) {
            if (!isFirst)
                builder.append("", "");
            isFirst = false;
            builder.append(ip);
        }
        builder.append(""], APs="");
        builder.append(Arrays.toString(getAttachmentPoints(true)));
        builder.append(""]"");
        return builder.toString();
    }"
SlidingPaneLayout.java,"private boolean isLayoutRtlSupport() {
        return ViewCompat.getLayoutDirection(this) == ViewCompat.LAYOUT_DIRECTION_RTL;
    }","public void invalidateChildRegion(SlidingPaneLayout parent, View child) {
            ViewCompat.postInvalidateOnAnimation(parent, child.getLeft(), child.getTop(),
                    child.getRight(), child.getBottom());
        }"
PaymentChannelV2ClientState.java,"@Override
    public Coin getTotalValue() {
        return totalValue;
    }","@Override
    public Coin getTotalValue() {
        return totalValue;
    }"
ClientEvents.java,"@SubscribeEvent
        public static void onTextureStitchEvent(TextureStitchEvent event) {
            TEXTURE_STITCH.execute(x -> x.accept(event));
        }","@SubscribeEvent
        public static void onTextureStitchEvent(TextureStitchEvent event) {
            TEXTURE_STITCH.execute(x -> x.accept(event));
        }"
MediaPlayerDemo_Video.java,"private void startVideoPlayback() {
        Log.v(TAG, ""startVideoPlayback"");
        holder.setFixedSize(mVideoWidth, mVideoHeight);
        mMediaPlayer.start();
    }","private void startVideoPlayback() {
        Log.v(TAG, ""startVideoPlayback"");
        holder.setFixedSize(mVideoWidth, mVideoHeight);
        mMediaPlayer.start();
    }"
ProcessCommandLineString.java,"public double choose(double callersDefault, double thisValue) {
		if (Double.isNaN(thisValue)) { return callersDefault; }
		return thisValue;
	}","public double choose(double callersDefault, double thisValue) {
		if (Double.isNaN(thisValue)) { return callersDefault; }
		return thisValue;
	}"
BattleSummaryRow.java,"public static void main(String[] args) {
		RealmUtility.setupTextType();
		RealmLoader loader = new RealmLoader();
		GameData data = loader.getData();
		GameObject attacker = data.getGameObjectByName(""Captain"");
		GameObject target = data.getGameObjectByName(""Rogue 1"");
		GameObject anotherAttacker = data.getGameObjectByName(""Lancer 1"");
		CombatWrapper combat = new CombatWrapper(target);
		combat.setKilledBy(attacker);
		BattleSummaryRow row;
		BattleSummaryIcon icon = new BattleSummaryIcon();
		
		row = new BattleSummaryRow(anotherAttacker,target,0);
		row.resolution = RESOLUTION_HIT;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(attacker,target,0);
		row.resolution = RESOLUTION_KILL;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(target,attacker,0);
		row.resolution = RESOLUTION_NOATTACK;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = null;//Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		JOptionPane.showMessageDialog(new JFrame(),new JLabel(icon));
		System.exit(0);
	}","public static void main(String[] args) {
		RealmUtility.setupTextType();
		RealmLoader loader = new RealmLoader();
		GameData data = loader.getData();
		GameObject attacker = data.getGameObjectByName(""Captain"");
		GameObject target = data.getGameObjectByName(""Rogue 1"");
		GameObject anotherAttacker = data.getGameObjectByName(""Lancer 1"");
		CombatWrapper combat = new CombatWrapper(target);
		combat.setKilledBy(attacker);
		BattleSummaryRow row;
		BattleSummaryIcon icon = new BattleSummaryIcon();
		
		row = new BattleSummaryRow(anotherAttacker,target,0);
		row.resolution = RESOLUTION_HIT;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(attacker,target,0);
		row.resolution = RESOLUTION_KILL;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(target,attacker,0);
		row.resolution = RESOLUTION_NOATTACK;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = null;//Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		JOptionPane.showMessageDialog(new JFrame(),new JLabel(icon));
		System.exit(0);
	}"
OAuth2Activity.java,"public static Intent getIntent(AppCompatActivity activity, OAuth2Server server) {
        Bundle b = new Bundle();
        b.putString(OAuth2ServerCredentials.CLIENT_ID, server.getClientId());
        b.putString(OAuth2ServerCredentials.CLIENT_SECRET,
                server.getClientSecret());
        b.putString(OAuth2ServerCredentials.AUTH_URL, server.getAuthUrl());
        b.putString(OAuth2ServerCredentials.TOKEN_URL, server.getTokenUrl());
        b.putString(OAuth2ServerCredentials.REDIRECT_URI,
                server.getRedirectUri());
        String extra = server.getAuthExtra();
        if (extra != null) {
            b.putString(OAuth2ServerCredentials.AUTH_EXTRA, extra);
        }

        return new Intent(activity, OAuth2Activity.class)
                .putExtra(OAuth2ServerCredentials.AUTH_ARGUMENTS, b);
    }","public static Intent getIntent(AppCompatActivity activity, OAuth2Server server) {
        Bundle b = new Bundle();
        b.putString(OAuth2ServerCredentials.CLIENT_ID, server.getClientId());
        b.putString(OAuth2ServerCredentials.CLIENT_SECRET,
                server.getClientSecret());
        b.putString(OAuth2ServerCredentials.AUTH_URL, server.getAuthUrl());
        b.putString(OAuth2ServerCredentials.TOKEN_URL, server.getTokenUrl());
        b.putString(OAuth2ServerCredentials.REDIRECT_URI,
                server.getRedirectUri());
        String extra = server.getAuthExtra();
        if (extra!= null) {
            b.putString(OAuth2ServerCredentials.AUTH_EXTRA, extra);
        }

        return new Intent(activity, OAuth2Activity.class)
               .putExtra(OAuth2ServerCredentials.AUTH_ARGUMENTS, b);
    }"
DetailEditPanel.java,abstract protected void patternChanged();,abstract protected void patternChanged();
