filename,target,prediction
DHTDBMapping.java,"public int
		hashCode()
		{
			return( hash_code );
		}","public final int
		hashCode()
		{
			return( hash_code );
		}"
MessageDatabase.java,"@Override
        @SuppressWarnings(""unchecked"")
        public HashSet<String> readPayload(DataInput dataIn) throws IOException {
            int dataLen = dataIn.readInt();
            byte[] data = new byte[dataLen];
            dataIn.readFully(data);
            ByteArrayInputStream bais = new ByteArrayInputStream(data);
            ObjectInputStream oin = new ObjectInputStream(bais);
            try {
                return (HashSet<String>) oin.readObject();
            } catch (ClassNotFoundException cfe) {
                IOException ioe = new IOException(""Failed to read HashSet<String>: "" + cfe);
                ioe.initCause(cfe);
                throw ioe;
            }
        }","@Override
        public HashSet<String> readPayload(DataInput dataIn) throws IOException {
            int size = dataIn.readInt();
            byte[] data = new byte[size];
            dataIn.readFully(data);
            ObjectInputStream ois = new ObjectInputStream(new ByteArrayInputStream(data));
            return (HashSet<String>) ois.readObject();
        }"
UIInputContainer.java,"public void wire(final FacesContext context) {
            int numInputs = inputs.size();
            if (numInputs > 0) {
                if (label != null) {
                    label.setFor(((UIComponent) inputs.get(0))
                            .getClientId(context));
                }
                for (int i = 0, len = messages.size(); i < len; i++) {
                    if (i < numInputs) {
                        messages.get(i).setFor(
                                ((UIComponent) inputs.get(i))
                                        .getClientId(context));
                    }
                }
            }
        }","public void wire(final FacesContext context) {
            for (EditableValueHolder input : inputs) {
                input.setValidator(getDefaultValidator(context));
            }
        }"
DOM2DTMdefaultNamespaceDeclarationNode.java,"public String getBaseURI() {
        return null;
    }","public String getBaseURI() {
        return null;
    }"
ModuleWriter.java,"void putAttributes(final ByteVector output) {
    // 6 bytes for name, flags and version, and 5 * 2 bytes for counts.
    int moduleAttributeLength =
        16 + requires.length + exports.length + opens.length + usesIndex.length + provides.length;
    output
        .putShort(symbolTable.addConstantUtf8(Constants.MODULE))
        .putInt(moduleAttributeLength)
        .putShort(moduleNameIndex)
        .putShort(moduleFlags)
        .putShort(moduleVersionIndex)
        .putShort(requiresCount)
        .putByteArray(requires.data, 0, requires.length)
        .putShort(exportsCount)
        .putByteArray(exports.data, 0, exports.length)
        .putShort(opensCount)
        .putByteArray(opens.data, 0, opens.length)
        .putShort(usesCount)
        .putByteArray(usesIndex.data, 0, usesIndex.length)
        .putShort(providesCount)
        .putByteArray(provides.data, 0, provides.length);
    if (packageCount > 0) {
      output
          .putShort(symbolTable.addConstantUtf8(Constants.MODULE_PACKAGES))
          .putInt(2 + packageIndex.length)
          .putShort(packageCount)
          .putByteArray(packageIndex.data, 0, packageIndex.length);
    }
    if (mainClassIndex > 0) {
      output
          .putShort(symbolTable.addConstantUtf8(Constants.MODULE_MAIN_CLASS))
          .putInt(2)
          .putShort(mainClassIndex);
    }
  }","void putAttributes(final ByteVector output) {
    // Module
    output
       .putShort(moduleNameIndex)
       .putShort(moduleFlags)
       .putShort(moduleVersionIndex)
       .putShort(requiresCount)
       .putShort(exportsCount)
       .putShort(opensCount)
       .putShort(usesCount)
       .putShort(providesCount);
    output.putByteArray(requires.data, 0, requires.length);
    output.putByteArray(exports.data, 0, exports.length);
    output.putByteArray(opens.data, 0, opens.length);
    output.putByteArray(usesIndex.data, 0, usesIndex.length);
    output.putByteArray(provides.data, 0, provides.length);
    // ModulePackages
    if (packageCount > 0) {
      output
         .putShort(moduleNameIndex)
         .putShort(moduleFlags)
         .putShort(moduleVersionIndex)
         .putShort(packageCount);
      output.putByteArray(packageIndex.data, 0, packageIndex.length);
    }
    // ModuleMainClass
    if (mainClassIndex > 0) {
      output
         .putShort(moduleNameIndex)
         .putShort(moduleFlags)
         .putShort(moduleVersionIndex)
         .putShort(mainClassIndex);
    }
  }"
BgReading.java,"public long getEpochTimestamp() {
        return timestamp;
    }","public int getMgdlValue_fast() {
        return (int) ageAdjustedFiltered_fast();
    }"
Train.java,"@Override
    public int compareTo(Ownable other) {
        if (other instanceof Train) {
            Train oTrain = (Train)other;
            return ComparisonChain.start()
                    .compare(this.getCertType(), oTrain.getCertType())
                    .compare(this.sortingId, oTrain.sortingId)
                    .result();
        }
        return 0;
    }","@Override
    public int compareTo(Train o) {
        return ComparisonChain.start()
               .compare(this.sortingId, o.sortingId)
               .compare(this.certificateType.getId(), o.certificateType.getId())
               .result();
    }"
PluginInitializer.java,"@Override
	public void
	generate(
		IndentWriter		writer )
	{
		writer.println( ""Plugins"" );

		try{
			writer.indent();

			List plugin_interfaces;

			synchronized( s_plugin_interfaces ){

				plugin_interfaces = new ArrayList( s_plugin_interfaces );
			}

		 	for (int i=0;i<plugin_interfaces.size();i++){

		  		PluginInterfaceImpl	pi = (PluginInterfaceImpl)plugin_interfaces.get(i);

		  		pi.generateEvidence( writer );
		 	}

		}finally{

			writer.exdent();
		}
	}","public static PluginInterface
	getPlugin(
		String	plugin_id )
	{
		return( singleton.getPluginSupport( plugin_id ));
	}"
JIInterfacePointer.java,"void encode(NetworkDataRepresentation ndr, int FLAGS) {

        //now for length
        //the length for STDOBJREF is fixed 40 bytes : 4,4,8,8,16.
        //Dual string array has to be computed, since that can vary. MEOW = 4., flag stdobjref = 4
        // + 16 bytes of ipid
        int length = 40 + 4 + 4 + 16 + resolverAddr.getLength();

        ndr.writeUnsignedLong(length);
        ndr.writeUnsignedLong(length);

        ndr.writeOctetArray(JIInterfacePointer.OBJREF_SIGNATURE, 0, 4);
        //std ref
        ndr.writeUnsignedLong(JIInterfacePointer.SORF_OXRES1);

        try {
            rpc.core.UUID ipid2 = new rpc.core.UUID(iid);

            if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) == JIFlags.FLAG_REPRESENTATION_USE_IUNKNOWN_IID) {
                ipid2 = new rpc.core.UUID(IJIComObject.IID);
            } else if ((FLAGS & JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) == JIFlags.FLAG_REPRESENTATION_USE_IDISPATCH_IID) {
                ipid2 = new rpc.core.UUID(IJIDispatch.IID);
            }

            ipid2.encode(ndr, ndr.getBuffer());
        } catch (NdrException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }

        stdObjRef.encode(ndr);

        resolverAddr.encode(ndr);

    }","void encode(NetworkDataRepresentation ndr, int Flags) {
        if ((Flags & JIFlags.FLAG_REPRESENTATION_SET_JIINTERFACEPTR_NULL_FOR_VARIANT) == JIFlags.FLAG_REPRESENTATION_SET_JIINTERFACEPTR_NULL_FOR_VARIANT) {
            //just encode a null.
            JIMarshalUnMarshalHelper.serialize(ndr, Integer.class, new Integer(0), null, Flags);
            return;
        }
        JIMarshalUnMarshalHelper.serialize(ndr, this.getClass(), this, null, Flags);
    }"
DatabaseData.java,void databaseChanged();,void databaseChanged();
KmerBasedSwitchErrorsFinder.java,"private int processKmerCodes(String seqId, int seqLen, long [] kmerCodes, PrintStream out) {
		int nw = seqLen / 10000 + 1;
		int [][] windowCounts = new int [nw][2];  
		for(int start = 0;start<kmerCodes.length;start++) {
			long code = kmerCodes[start];
			if(code==-1) continue;
			int w = start/20000;
			if(uniqueKmerCodesHap1.contains(code)) {
				windowCounts[w][0]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][0]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][0]++;
			} else if (uniqueKmerCodesHap2.contains(code)) {
				windowCounts[w][1]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][1]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][1]++;
			}
		}
		int switchErrors = 0;
		int informativeWindows = 0;
		int countHap1=0;
		int countHap2=0;
		int countW1=0;
		int countW2=0;
		double lastProp=0;
		int haplotype = 0;
		for(int i=0;i<windowCounts.length;i++) {
			int sum = windowCounts[i][0] +windowCounts[i][1];
			if(sum<10) continue;
			double prop = 1.0*windowCounts[i][0] / sum;
			int nextHap = 0;
			countHap1+=windowCounts[i][0];
			countHap2+=windowCounts[i][1];
			
			if(prop>0.8) {
				nextHap = 1;
				countW1++;
			}
			if(prop<0.2) {
				nextHap = 2;
				countW2++;
			}
			if(nextHap>0) {
				informativeWindows++;
				if(haplotype == 0) haplotype = nextHap;
				else if (haplotype != nextHap) {
					System.out.println(""Switch error at sequence ""+seqId+"" window ""+i+"" props ""+lastProp +"" ""+prop+ "" counts: ""+countHap1+"" ""+countHap2+"" current haplotype: ""+haplotype+ "" next ""+nextHap);
					switchErrors++;
					haplotype = nextHap;
				}
			}
			lastProp = prop;
		}
		System.out.println(""Total informative windows ""+informativeWindows+"" total counts: ""+countHap1+"" ""+countHap2+"" windows assigned: ""+countW1+"" ""+countW2);
		return switchErrors;
	}","private int processKmerCodes(String sequenceId, int length, long [] kmerCodes, PrintStream out) {
		int count = 0;
		for(long code:kmerCodes) {
			if(uniqueKmerCodesHap1.contains(code)) count++;
			if(uniqueKmerCodesHap2.contains(code)) count++;
		}
		if(count>0) {
			out.println(""Sequence: ""+sequenceId+"" length: ""+length+"" kmer codes: ""+kmerCodes.length+"" count: ""+count);
			return 1;
		}
		return 0;
	}"
WebdavServlet.java,"private static void addStatusCodeMap(int nKey, String strVal) {
        mapStatusCodes.put(Integer.valueOf(nKey), strVal);
    }","private static void addStatusCodeMap(int nKey, String strVal) {
        mapStatusCodes.put(Integer.valueOf(nKey), strVal);
    }"
Device.java,"@Override
    public String toString() {
        StringBuilder builder = new StringBuilder();
        builder.append(""Device [deviceKey="");
        builder.append(deviceKey);
        builder.append("", entityClass="");
        builder.append(entityClass.getName());
        builder.append("", MAC="");
        builder.append(macAddressString);
        builder.append("", IPs=["");
        boolean isFirst = true;
        for (Integer ip : getIPv4Addresses()) {
            if (!isFirst)
                builder.append("", "");
            isFirst = false;
            builder.append(ip);
        }
        builder.append(""], APs="");
        builder.append(Arrays.toString(getAttachmentPoints(true)));
        builder.append(""]"");
        return builder.toString();
    }",}
SlidingPaneLayout.java,"private boolean isLayoutRtlSupport() {
        return ViewCompat.getLayoutDirection(this) == ViewCompat.LAYOUT_DIRECTION_RTL;
    }",}
PaymentChannelV2ClientState.java,"@Override
    public Coin getTotalValue() {
        return totalValue;
    }","@Override
    public synchronized void doStoreChannelInWallet(StoredClientChannel storedChannel) {
        StoredPaymentChannelClientStates channels = (StoredPaymentChannelClientStates)
                wallet.getExtensions().get(StoredPaymentChannelClientStates.EXTENSION_ID);
        checkNotNull(channels, ""You have not added the StoredPaymentChannelClientStates extension to the wallet."");
        checkState(channels.getChannel(storedChannel.getId(), storedChannel.getContractHash()) == null);
        this.storedChannel = storedChannel;
        channels.putChannel(storedChannel);
    }"
ClientEvents.java,"@SubscribeEvent
        public static void onTextureStitchEvent(TextureStitchEvent event) {
            TEXTURE_STITCH.execute(x -> x.accept(event));
        }","@SubscribeEvent
        public static void onTextureStitch(TextureStitchEvent.Pre event) {
            TEXTURE_STITCH.execute(x -> x.accept(event));
        }"
MediaPlayerDemo_Video.java,"private void startVideoPlayback() {
        Log.v(TAG, ""startVideoPlayback"");
        holder.setFixedSize(mVideoWidth, mVideoHeight);
        mMediaPlayer.start();
    }","private void startVideoPlayback() {
            if (mMediaPlayer!= null) {
                mMediaPlayer.start();
            }
        }"
ProcessCommandLineString.java,"public double choose(double callersDefault, double thisValue) {
		if (Double.isNaN(thisValue)) { return callersDefault; }
		return thisValue;
	}","public double choose(double callersDefault, double thisValue) {
		if (thisValue == Double.MIN_VALUE) { return callersDefault; }
		return thisValue;
	}"
BattleSummaryRow.java,"public static void main(String[] args) {
		RealmUtility.setupTextType();
		RealmLoader loader = new RealmLoader();
		GameData data = loader.getData();
		GameObject attacker = data.getGameObjectByName(""Captain"");
		GameObject target = data.getGameObjectByName(""Rogue 1"");
		GameObject anotherAttacker = data.getGameObjectByName(""Lancer 1"");
		CombatWrapper combat = new CombatWrapper(target);
		combat.setKilledBy(attacker);
		BattleSummaryRow row;
		BattleSummaryIcon icon = new BattleSummaryIcon();
		
		row = new BattleSummaryRow(anotherAttacker,target,0);
		row.resolution = RESOLUTION_HIT;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(attacker,target,0);
		row.resolution = RESOLUTION_KILL;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(target,attacker,0);
		row.resolution = RESOLUTION_NOATTACK;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = null;//Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		JOptionPane.showMessageDialog(new JFrame(),new JLabel(icon));
		System.exit(0);
	}","public void draw(Graphics2D g,int x,int y) {
		draw(g,x,y,Color.white);
	}"
OAuth2Activity.java,"public static Intent getIntent(AppCompatActivity activity, OAuth2Server server) {
        Bundle b = new Bundle();
        b.putString(OAuth2ServerCredentials.CLIENT_ID, server.getClientId());
        b.putString(OAuth2ServerCredentials.CLIENT_SECRET,
                server.getClientSecret());
        b.putString(OAuth2ServerCredentials.AUTH_URL, server.getAuthUrl());
        b.putString(OAuth2ServerCredentials.TOKEN_URL, server.getTokenUrl());
        b.putString(OAuth2ServerCredentials.REDIRECT_URI,
                server.getRedirectUri());
        String extra = server.getAuthExtra();
        if (extra != null) {
            b.putString(OAuth2ServerCredentials.AUTH_EXTRA, extra);
        }

        return new Intent(activity, OAuth2Activity.class)
                .putExtra(OAuth2ServerCredentials.AUTH_ARGUMENTS, b);
    }",}
DetailEditPanel.java,abstract protected void patternChanged();,}
MyWatchFaceService.java,"private boolean shouldTimerBeRunning() {
            return isVisible() && !isInAmbientMode();
        }","private boolean shouldTimerBeRunning() {
            return isVisible() &&!isInAmbientMode();
        }"
EcorePrimitiveType.java,"@Override
	public Namespace getNamespace() {

		return factory.createNamespace(this.eDataType
				.getEPackage());
	}","@Override
	public Namespace getNamespace() {

		return this.eDataType.getEPackage();
	}"
StAXModelBuilder.java,"public static Collection<Definition> getAllDefinitions() {
        Set<Definition> defs = new HashSet<Definition>();
        Iterator<Grammar> it = parsedGrammars.values().iterator();
        while(it.hasNext()) {
            Grammar cur = it.next();
            defs.addAll(cur.getDefs());
        }
        return defs;
    }",}
ChargeStationBalance.java,"private void ntupdates() {
        // info
        nt_framesStable.setDouble(levelCount);
        nt_atSetpoint.setBoolean(csBalancePID.atSetpoint());
        nt_filteredGyro.setDouble(filteredRoll);
        nt_unfilteredGyro.setDouble(unfilteredRoll);
        nt_rollRate.setDouble(rollRate);
        nt_xSpeed.setDouble(xSpeed);
        nt_xSpeedR.setDouble(xSpeed_r);
        nt_xSpeedRR.setDouble(xSpeed_rr);

        // setters
        csBalancePID.setP(nt_kP.getDouble(0.02));
        csBalancePID.setI(nt_kI.getDouble(0.0));
        csBalancePID.setD(nt_kD.getDouble(0.0));
        
        //rollrate kp
        kpRR = nt_KPRR.getDouble(0.0);

    }","private void ntupdates() {
        nt_framesStable.setDouble(levelCount);
        nt_atSetpoint.setBoolean(csBalancePID.atSetpoint());
        nt_filteredGyro.setDouble(filteredRoll);
        nt_unfilteredGyro.setDouble(unfilteredRoll);
        nt_rollRate.setDouble(rollRate);
        nt_xSpeed.setDouble(xSpeed);
        nt_xSpeedR.setDouble(xSpeed_r);
        nt_xSpeedRR.setDouble(xSpeed_rr);
        nt_KPRR.setDouble(kpRR);
    }"
VBParser.java,"final private void jj_save(int index, int xla) {
    JJCalls p = jj_2_rtns[index];
    while (p.gen > jj_gen) {
      if (p.next == null) { p = p.next = new JJCalls(); break; }
      p = p.next;
    }
    p.gen = jj_gen + xla - jj_la; p.first = token; p.arg = xla;
  }",
OTDataObject.java,public URL getCodebase();,public URL getCodebase();
WindowsLookAndFeel.java,"@Override
        protected Object configureValue(Object value) {
            Object highContrastOn = Toolkit.getDefaultToolkit().
                    getDesktopProperty(""win.highContrast.on"");
            if (highContrastOn == null || !((Boolean) highContrastOn).booleanValue()) {
                return Color.BLACK;
            }
            return Color.BLACK.equals(value) ? Color.WHITE : Color.BLACK;
        }","@Override
            protected Object configureValue(Object value) {
                if (value == null) {
                    value = Color.BLACK;
                }
                return value;
            }"
CastorSecondPreventiveTest.java,"@Test
    void testAddAppliedRangeActionsPostContingency() {
        AppliedRemedialActions appliedRemedialActions = new AppliedRemedialActions();
        Instant instant1 = Mockito.mock(Instant.class);
        when(instant1.isAuto()).thenReturn(true);
        Instant instant2 = Mockito.mock(Instant.class);
        when(instant2.isCurative()).thenReturn(true);

        State state11 = mockState(instant1);
        State state12 = mockState(instant1);
        State state21 = mockState(instant2);
        State state22 = mockState(instant2);

        RangeAction<?> ra111 = Mockito.mock(RangeAction.class);
        RangeAction<?> ra112 = Mockito.mock(RangeAction.class);
        RangeAction<?> ra121 = Mockito.mock(RangeAction.class);
        RangeAction<?> ra211 = Mockito.mock(RangeAction.class);
        RangeAction<?> ra221 = Mockito.mock(RangeAction.class);
        RangeAction<?> ra222 = Mockito.mock(RangeAction.class);

        OptimizationResult optimizationResult11 = mockOptimizationResult(Set.of(ra111, ra112), state11);
        OptimizationResult optimizationResult12 = mockOptimizationResult(Set.of(ra121), state12);
        OptimizationResult optimizationResult21 = mockOptimizationResult(Set.of(ra211), state21);
        OptimizationResult optimizationResult22 = mockOptimizationResult(Set.of(ra221, ra222), state22);

        Map<State, OptimizationResult> postContingencyResults = Map.of(state11, optimizationResult11, state12, optimizationResult12,
            state21, optimizationResult21, state22, optimizationResult22);
        CastorSecondPreventive castorSecondPreventive = new CastorSecondPreventive(crac, null, network, null, null, null);

        castorSecondPreventive.addAppliedRangeActionsPostContingency(Set.of(), appliedRemedialActions, postContingencyResults);

        assertTrue(appliedRemedialActions.getAppliedRangeActions(state11).isEmpty());
        assertTrue(appliedRemedialActions.getAppliedRangeActions(state12).isEmpty());
        assertTrue(appliedRemedialActions.getAppliedRangeActions(state21).isEmpty());
        assertTrue(appliedRemedialActions.getAppliedRangeActions(state22).isEmpty());

        castorSecondPreventive.addAppliedRangeActionsPostContingency(Set.of(instant1), appliedRemedialActions, postContingencyResults);
        assertEquals(Map.of(ra111, 0., ra112, 0.), appliedRemedialActions.getAppliedRangeActions(state11));
        assertEquals(Map.of(ra121, 0.), appliedRemedialActions.getAppliedRangeActions(state12));
        assertTrue(appliedRemedialActions.getAppliedRangeActions(state21).isEmpty());
        assertTrue(appliedRemedialActions.getAppliedRangeActions(state22).isEmpty());

        castorSecondPreventive.addAppliedRangeActionsPostContingency(Set.of(instant2), appliedRemedialActions, postContingencyResults);
        assertEquals(Map.of(ra111, 0., ra112, 0.), appliedRemedialActions.getAppliedRangeActions(state11));
        assertEquals(Map.of(ra121, 0.), appliedRemedialActions.getAppliedRangeActions(state12));
        assertEquals(Map.of(ra211, 0.), appliedRemedialActions.getAppliedRangeActions(state21));
        assertEquals(Map.of(ra221, 0., ra222, 0.), appliedRemedialActions.getAppliedRangeActions(state22));
    }","private State mockState(Instant instant) {
        State state = Mockito.mock(State.class);
        when(state.isAuto()).thenReturn(false);
        when(state.isCurative()).thenReturn(false);
        when(state.isPreventive()).thenReturn(false);
        when(state.getInstant()).thenReturn(instant);
        return state;
    }"
MaxPropRouterWithEstimation.java,"@Override
	public MessageRouter replicate() {
		MaxPropRouterWithEstimation r = new MaxPropRouterWithEstimation(this);
		return r;
	}","@Override
	public String toString() {
		return ""MaxPropRouterWithEstimation [probs="" + probs + "", allProbs=""
				+ allProbs + "", dijkstra="" + dijkstra + "", ackedMessageIds=""
				+ ackedMessageIds + "", avgSamples="" + Arrays.toString(avgSamples)
				+ "", nextSampleIndex="" + nextSampleIndex + "", lastCostFrom=""
				+ lastCostFrom + "", costsForMessages="" + costsForMessages
				+ "", avgTransferredBytes="" + avgTransferredBytes + ""]"";
	}"
AttributionGrammarAccess.java,"public TerminalRule getANY_OTHERRule() {
		return gaExpressions.getANY_OTHERRule();
	}","public TerminalRule getANY_OTHERRule() {
		return gaExpressions.getANY_OTHERRule();
	}"
ItemUseAction.java,"public boolean postUseItem(UseItemParams params) {
        // This is run after the item has been consumed from inventory.
        return false;
    }","@Override
        public ItemUseOp getItemUseOp() {
            return ItemUseOp.ITEM_USE_ADD_EXP;
        }"
