filename,target,prediction
ICategorizableChannel.java,"@Override
    @Nonnull
    ICategorizableChannelManager<?, ?> getManager();","@Nullable
        Category getParent();"
UserServiceImpl.java,"@Override
    @SuppressWarnings(""unchecked"")
    public Object getUserPage(Page page, UserBody userBody) {

        LambdaQueryWrapper<User> wrapper = Wrappers.lambdaQuery();

        wrapper.like(StrUtil.isNotBlank(userBody.getUsername()), User::getUsername, userBody.getUsername());

        return baseMapper.selectPage(page, wrapper);
    }","@Override
    public Boolean checkMailCode(String email, String code) {
        User user = userMapper.findUserByEmail(email);
        if (Objects.isNull(user)) {
            throw new BizException(""该邮箱不存在"");
        }
        String redisCode = user.getMailCode();
        if (StrUtil.isBlank(redisCode)) {
            throw new BizException(""该邮箱未设置邮箱验证码"");
        }
        if (!redisCode.equals(code)) {
            throw new BizException(""邮箱验证码错误"");
        }
        return Boolean.TRUE;
    }"
ConnectedSend.java,"@Test
    public static void sendToConnectedAddress() throws Exception {
        DatagramChannel sndChannel = DatagramChannel.open();
        sndChannel.bind(null);
        InetAddress address = InetAddress.getLocalHost();
        if (address.isLoopbackAddress()) {
            address = InetAddress.getLoopbackAddress();
        }
        InetSocketAddress sender = new InetSocketAddress(
            address,
            sndChannel.socket().getLocalPort());

        DatagramChannel rcvChannel = DatagramChannel.open();
        rcvChannel.bind(null);
        InetSocketAddress receiver = new InetSocketAddress(
            address,
            rcvChannel.socket().getLocalPort());

        rcvChannel.connect(sender);
        sndChannel.connect(receiver);

        ByteBuffer bb = ByteBuffer.allocate(256);
        bb.put(""hello"".getBytes());
        bb.flip();
        int sent = sndChannel.send(bb, receiver);
        bb.clear();
        rcvChannel.receive(bb);
        bb.flip();
        CharBuffer cb = Charset.forName(""US-ASCII"").newDecoder().decode(bb);
        assertTrue(cb.toString().startsWith(""h""), ""Unexpected message content"");

        rcvChannel.close();
        sndChannel.close();
    }","@Test
        public void testSend() throws Exception {
            DatagramChannel channel = DatagramChannel.open();
            channel.connect(new InetSocketAddress(""localhost"", 0));
            channel.send(ByteBuffer.wrap(""Hello"".getBytes()), new InetSocketAddress(""localhost"", channel.socket().getLocalPort()));
            channel.close();
        }"
JB2Decode.java,"public boolean decodeStep() throws IOException {
		if (jim instanceof JB2Image)
			recordType = code_record_B(recordType, (JB2Image) jim);
		else
			recordType = code_record_A(recordType, jim);
		if (recordType == END_OF_DATA) {
			if (!gotstartrecordp) {
				throw new IllegalStateException(""JB2Image no start"");
			}
			return true;
		}
		return false;
	}","public boolean decode()
	{
		if (this.recordType == JB2Codec.RECORD_TYPE_END)
		{
			return true;
		}
		else
		{
			return false;
		}
	}"
MG3dModelLoader.java,"private int parseTextureUsage(final String value) {
        if (value.equalsIgnoreCase(""AMBIENT""))
            return ModelTexture.USAGE_AMBIENT;
        else if (value.equalsIgnoreCase(""BUMP""))
            return ModelTexture.USAGE_BUMP;
        else if (value.equalsIgnoreCase(""DIFFUSE""))
            return ModelTexture.USAGE_DIFFUSE;
        else if (value.equalsIgnoreCase(""EMISSIVE""))
            return ModelTexture.USAGE_EMISSIVE;
        else if (value.equalsIgnoreCase(""NONE""))
            return ModelTexture.USAGE_NONE;
        else if (value.equalsIgnoreCase(""NORMAL""))
            return ModelTexture.USAGE_NORMAL;
        else if (value.equalsIgnoreCase(""REFLECTION""))
            return ModelTexture.USAGE_REFLECTION;
        else if (value.equalsIgnoreCase(""SHININESS""))
            return ModelTexture.USAGE_SHININESS;
        else if (value.equalsIgnoreCase(""SPECULAR""))
            return ModelTexture.USAGE_SPECULAR;
        else if (value.equalsIgnoreCase(""TRANSPARENCY"")) return ModelTexture.USAGE_TRANSPARENCY;
        return ModelTexture.USAGE_UNKNOWN;
    }","private Color parseColor(JsonValue color) {
            float r = color.getFloat(""r"", 0.0f);
            float g = color.getFloat(""g"", 0.0f);
            float b = color.getFloat(""b"", 0.0f);
            float a = color.getFloat(""a"", 1.0f);
            return new Color(r, g, b, a);
        }"
FastMath.java,"public static void initRand(RobotController rc) {
        randIndex = Math.abs(rc.getRoundNum()*23981 + rc.getID()*10289) % lookupRand256Length;
    }",// (this is a tradeoff between performance and memory usage)
LambdaUtil.java,"public static <T> Optional<T> arraysStreamMax(T[] array, Comparator<T> comparator) {
        if (array.length == 0) {
            return Optional.empty();
        }
        int len_1 = array.length - 1;
        T best = array[len_1];
        for (int i = len_1; --i >= 0; ) {
            T item = array[i];
            if (comparator.compare(item, best) > 0) {
                best = item;
            }
        }
        return Optional.of(best);
    }","public static <T> Optional<T> max(T[] array, Comparator<T> comparator) {
            if (array == null || array.length == 0) {
                return Optional.empty();
            }
            T max = array[0];
            for (T element : array) {
                if (comparator.compare(element, max) > 0) {
                    max = element;
                }
            }
            return Optional.of(max);
        }"
NdLookup.java,"private void setListValue(List m, Object key, Object value) throws Exception {
		//-- For this to work the key must be coercable to a numeric value
		int i = RuntimeConversions.convertToInt(key);
		if(m.size() == i)
			m.add(value);
		else if(i < m.size() && i >= 0)
			m.set(i, value);
		else
			throw new ELException(""List index out of range: index is "" + i + "", the list size is "" + m.size());
	}","private void setListValue(List l, Object key, Object value) throws Exception {
		l.set(key, value);
	}"
SyncElement.java,"private void copyContentMetaData(ContentMetaData sourceContentMetaData, ResourceDescriptor destinationResourceDescriptor) throws Exception
	{
    	String keepAttributesValue = getAttributeValue(Attributes.syncAttributes);
        if (keepAttributesValue.equalsIgnoreCase(""false"") == false)
        {
        	Vector<ContentMetaData.Attributes> copyAttributesList = new Vector<ContentMetaData.Attributes>();
        	if (keepAttributesValue.equalsIgnoreCase(""true"") || keepAttributesValue.isEmpty())
        	{
        		List<String> attributeSet = sourceContentMetaData.getSupportedAttributes();
        		for (String contentAttributeName : attributeSet)
				{
        			try
        			{
        				copyAttributesList.add(ContentMetaData.Attributes.valueOf(contentAttributeName));
        			} catch (IllegalArgumentException illegalArgumentException)
        			{
        				CapoApplication.logger.log(Level.FINER, ""Couldn't find attribte name of ""+contentAttributeName+"" in content metadata"");
        			}
				}
        	}
        	else
        	{
        		String[] keepAttributesArray = keepAttributesValue.split("","");
        		for (String contentAttributeName : keepAttributesArray)
				{
        			try
        			{
        				copyAttributesList.add(ContentMetaData.Attributes.valueOf(contentAttributeName));
        			} catch (IllegalArgumentException illegalArgumentException)
        			{
        				CapoApplication.logger.log(Level.FINER, ""Couldn't find attribte name of ""+contentAttributeName+"" in content metadata"");
        			}
				}
        	}
        	
        	for (ContentMetaData.Attributes attributes : copyAttributesList)
			{            		
            	destinationResourceDescriptor.performAction(null, Action.SET_ATTRIBUTE, new ResourceParameter(attributes,sourceContentMetaData.getValue(attributes.toString())));	
			}
        }
		
	}","private void copyContentMetaData(ContentMetaData sourceContentMetaData, ResourceDescriptor destinationResourceDescriptor) throws Exception
    {
        ContentMetaData destinationContentMetaData = destinationResourceDescriptor.getOutputMetaData(getParentGroup());
        if (destinationContentMetaData == null)
        {
            destinationContentMetaData = destinationResourceDescriptor.createOutputMetaData(getParentGroup());
        }
        destinationContentMetaData.setMD5(sourceContentMetaData.getMD5());
        destinationContentMetaData.setLastModified(sourceContentMetaData.getLastModified());
        destinationContentMetaData.setContentType(sourceContentMetaData.getContentType());
        destinationContentMetaData.setLength(sourceContentMetaData.getLength());
        destinationContentMetaData.setResourceURI(sourceContentMetaData.getResourceURI());
        destinationContentMetaData.setResourceParameters(sourceContentMetaData.getResourceParameters());
        destinationContentMetaData.setContainedResources(sourceContentMetaData.getContainedResources());
        destinationContentMetaData.setContainedResourceParameters(sourceContentMetaData.getContainedResourceParameters());
        destinationContentMetaData.setContainedResourceTypes(sourceContentMetaData.getContainedResourceTypes());
        destinationContentMetaData.setContainedResourceTypes(sourceContentMetaData.getContainedResourceTypes());
        destinationContentMetaData.setContainedResourceTypes(sourceContentMetaData.getContainedResourceTypes());
        destinationContentMetaData.setContainedResourceTypes(sourceContentMetaData.getContainedResourceTypes());
        destinationContentMetaData.setContainedResourceTypes(sourceContentMetaData.getContainedResourceTypes());"
TransactionTest.java,"@Test(expected = NormTransactionException.class)
  public void testSelectNoConnectionSupplier() throws SQLException {
    new NormTransaction<>().appendSelect(context -> ""values 1"", innocuousParameterBuilder, assertNotNullResultConsumer).execute();
  }","@Test
  public void testException() {
    NormTransaction<String, Integer> t = new NormTransaction<>(connectionSupplier);
    t.appendSelect(context -> ""SELECT PERSON_ID FROM PEOPLE WHERE NAME=?"", context -> Arrays.asList(context.getInput()), context -> {
      ResultSet rs = context.getResultSet();
      rs.next();
      Assert.assertEquals(context.getCurrentOutput(), (Integer) rs.getInt(1));
      return context.getCurrentOutput();
    });
    t.appendUpdate(context -> ""UPDATE PEOPLE SET NAME=? WHERE NAME=?"", context -> Arrays.asList(""Mr. "" + context.getInput(), context.getInput()), context -> {
      throw new TestSQLException();
    });
    try {
      t.execute(""Obama"");
      Assert.fail(""Expected exception"");
    } catch (NormTransactionException e) {
      Assert.assertEquals(TestSQLException.class, e.getCause().getClass());
    }
  }"
NetatmoConstants.java,"public static SirenStatus get(String value) {
            try {
                return valueOf(value.toUpperCase());
            } catch (IllegalArgumentException e) {
                return UNKNOWN;
            }
        }","public static SirenStatus fromString(String s) {
                return valueOf(s.toUpperCase());
            }"
ImageThreadLoader.java,"public void stopThread() {
        loaderThread.interrupt();
    }","public Bitmap getBitmap(final String url) {
		//Log.d(TAG, cachePath + "" getBitmap "" + url);
        return getBitmap(url, 0, 0);
    }"
EntityUpdateSearchResults.java,"@Override
      public void addDomainRestrictions(HqlBuilder hql)
      {
        DataFetcherUtil.addDomainRestrictions(hql, getRootAlias(), Sets.newHashSet(Iterables.transform(_auditedEntity.getUpdateActivities(), Entity.ToEntityId)));
      }","@Override
        public List<AdministrativeActivity> fetchData(Integer entityId) {
          return _dao.findUpdateActivitiesForEntity(entityId);
        }"
SuppressedException.java,"public static void main(String[] args) throws java.io.IOException {
        SuppressedException test = new SuppressedException();
        test.test();
    }","public static void main(String[] args) throws IOException {
            OutputStream out = new FilterOutputStream(new BufferedOutputStream(System.out)) {
                @Override
                public void close() throws IOException {
                    throw new IOException(CLOSE_MESSAGE);
                }

                @Override
                public void flush() throws IOException {
                    throw new IOException(FLUSH_MESSAGE);
                }
            };
            out.write(1);
            out.close();
        }"
PackageManager.java,"private boolean acceptVersion(final ModuleInfo moduleRequirement, final Module module) {
        if (moduleRequirement.getMajorVersion() == null) {
            return true;
        }
        if (module.getMajorVersion() == null) {
            Log.warn(""Module "" + module.getName() + "" does not define a major version."");
        }
        else {
            final int compare = acceptVersion(moduleRequirement.getMajorVersion(),
                module.getMajorVersion());
            if (compare > 0) {
                return false;
            }
            else if (compare < 0) {
                return true;
            }
        }

        if (moduleRequirement.getMinorVersion() == null) {
            return true;
        }
        if (module.getMinorVersion() == null) {
            Log.warn(""Module "" + module.getName() + "" does not define a minor version."");
        }
        else {
            final int compare = acceptVersion(moduleRequirement.getMinorVersion(),
                module.getMinorVersion());
            if (compare > 0) {
                return false;
            }
            else if (compare < 0) {
                return true;
            }
        }

        if (moduleRequirement.getPatchLevel() == null) {
            return true;
        }
        if (module.getPatchLevel() == null) {
            Log.debug(""Module "" + module.getName() + "" does not define a patch level."");
        }
        else {
            if (acceptVersion(moduleRequirement.getPatchLevel(),
                module.getPatchLevel()) > 0) {
                Log.debug(""Did not accept patchlevel: "" 
                        + moduleRequirement.getPatchLevel() + "" - "" 
                        + module.getPatchLevel());
                return false;
            }
        }
        return true;

    }","private boolean acceptVersion(final ModuleInfo moduleRequirement, final Module module) {
         final String[] required = moduleRequirement.getRequiredVersions();
         final String[] optional = moduleRequirement.getOptionalVersions();
         final String[] requiredModules = moduleRequirement.getRequiredModules();
         final String[] optionalModules = moduleRequirement.getOptionalModules();

         if (required.length > 0) {
             boolean found = false;
             for (int i = 0; i < required.length; i++) {
                 if (required[i].equals(module.getVersion())) {
                     found = true;
                     break;
                 }
             }
             if (found == false) {
                 return false;
             }
         }

         if (optional.length > 0) {
             boolean found = false;
             for (int i = 0; i < optional.length; i++) {
                 if (optional[i].equals(module.getVersion())) {
                     found = true;
                     break;
                 }
             }
             if (found == false) {
                 return false;
             }
         }

         if (requiredModules.length > 0) {
             boolean found = false;
             for (int i = 0; i < requiredModules.length; i++) {
                 if (requiredModules[i].equals(module.getName())) {
                     found = true;
                     break;
                 }
             }
             if (found == false) {
                 return false;
             }
         }

         if (optionalModules.length > 0) {
             boolean found = false;
             for (int i = 0; i < optionalModules.length; i++) {
                 if (optionalModules[i].equals(module.getName())) {
                     found = true;
                     break;
                 }
             }
             if (found == false) {
                 return false;
             }
         }

         return true;
     }"
EmailBot.java,"public synchronized void sendScanReport(String to, String placeName, Context context){
        StringBuilder message = new StringBuilder(String.format(""<h1 style=\""text-align: center;\"">Wifi scan report</h1>\n"" +
                ""<p>Report of the wifi state of %s :</p>"" +
                ""<ul>"", placeName));
        DatabaseManager db = new DatabaseManager(context);
        ArrayList<Room> rooms = db.readRoomFromPlace(placeName);
        for(Room room: rooms){
            Scan_information s = db.readLastScan(room);//Pas sur du room name
            if(s != null) {
                message.append(String.format(Locale.getDefault(), ""<li>%s (scan from %s)\n"" +
                        ""<ol>\n"" +
                        ""<li>Strength : %d %%</li>\n"" +
                        ""<li>Ping : %.2f ms</li>\n"" +
                        ""<li>Proportion of lost : %.2f %%</li>\n"" +
                        ""<li>Upload rate : %.2f Mb/s</li>\n"" +
                        ""</ol>\n"" +
                        ""</li>"", room.getRoom_name(), s.getDate(), s.getStrength(), s.getPing(), s.getProportionOfLost(), s.getDl()));
            } else {
                message.append(String.format(Locale.getDefault(), ""<li>%s\n No scan for this room </li>"", room.getRoom_name()));
                Log.e(""Email Bot"", ""Problem solved."");
            }
        }
        message.append(""</ul>\n"" + ""<p>This report has been generated by <span style=\""text-decoration: underline;\"">GridFlare</span> (lien playstore a venir)</p>"");
        if(send(String.format(""Wifi scan report of %s"", placeName), message.toString(), to))
            Log.i(""Email bot"", ""Email sent."");
        else
            Log.i(""Email bot"", ""Email not sent."");
    }","public void sendEmail(String topic, String message, String to){
            if(send(topic, message, to)){
                Log.d(""EmailBot"",""Email sent"");
            }
        }"
AppendSB.java,"public static void main(String[] args) throws Exception {
        for (int i=0; i<1000; i++) {
            StringBuffer sb1 = generateTestBuffer(10, 100);
            StringBuffer sb2 = generateTestBuffer(10, 100);
            StringBuffer sb3 = generateTestBuffer(10, 100);
            String s1 = sb1.toString();
            String s2 = sb2.toString();
            String s3 = sb3.toString();

            String concatResult = new String(s1+s2+s3);

            StringBuffer test = new StringBuffer();
            test.append(sb1);
            test.append(sb2);
            test.append(sb3);

            if (!test.toString().equals(concatResult))
                throw new RuntimeException(""StringBuffer.append failure"");
        }
    }","public static void main(String[] args) {
            StringBuffer sb = new StringBuffer();
            for (int i = 0; i < 100; i++) {
                sb.append(generator.nextInt());
            }
            System.out.println(sb);
        }"
GattConnectDisconnectTests.java,"@Test
    public void connectByInstantiatingTwoDifferentConnectionsOneInMap() {
        // started
        FitbitGatt.getInstance().startGattClient(mockContext);
        Assert.assertTrue(FitbitGatt.getInstance().isInitialized());
        FitbitBluetoothDevice device = new FitbitBluetoothDevice(MOCK_ADDRESS, ""fooDevice"");
        FitbitBluetoothDevice device2 = new FitbitBluetoothDevice(MOCK_ADDRESS_2, ""fooDevice2"");
        GattConnection connection = new GattConnection(device, mockContext.getMainLooper());
        connection.setMockMode(true);
        connection.setState(GattState.DISCONNECTED);
        GattConnection connection2 = new GattConnection(device2, mockContext.getMainLooper());
        connection2.setMockMode(true);
        connection2.setState(GattState.DISCONNECTED);
        FitbitGatt.getInstance().putConnectionIntoDevices(device2, connection2);
        Assert.assertTrue(""Should be true if connection attempt was successful"", connection.connect());
    }","@Test
    public void testConnectWithMockMode() throws Exception {
        // started
        FitbitGatt.getInstance().startGattClient(mockContext);
        Assert.assertTrue(FitbitGatt.getInstance().isInitialized());
        FitbitBluetoothDevice device = new FitbitBluetoothDevice(MOCK_ADDRESS, ""fooDevice"");
        GattConnection connection = new GattConnection(device, mockContext.getMainLooper());
        connection.setMockMode(true);
        connection.setState(GattState.DISCONNECTED);
        CountDownLatch cdl = new CountDownLatch(1);
        if (!connection.isConnected()) {
            GattConnectMockTransaction connectTransaction = new GattConnectMockTransaction(connection, GattState.CONNECTED, true);
            connection.runTx(connectTransaction, result -> {
                assertEquals(result.resultStatus, TransactionResult.TransactionResultStatus.SUCCESS);
                cdl.countDown();
            });
        } else {
            cdl.countDown();
            Assert.fail();
        }
        cdl.await(20, TimeUnit.SECONDS);
    }"
WapController.java,"public void setSettingsService(SettingsService settingsService) {
        this.settingsService = settingsService;
    }","public void setSettingsService(SettingsService settingsService) {
        this.settingsService = settingsService;
    }"
MidiFileLoader.java,"public static MidiFileLoader getInstance() {
        return instance;
    }","public static MidiFileLoader getInstance() {
        return instance;
    }"
UnresolvedPermissionCollection.java,"public Enumeration elements() {
	List results = new ArrayList(); // where results are stored

	// Get iterator of Map values (which are lists of permissions)
	for (Iterator iter = perms.values().iterator(); iter.hasNext();) {
	    results.addAll((List) iter.next());
	}

	return Collections.enumeration(results);
    }","public Enumeration elements() {
            return Collections.enumeration(perms.values());
        }"
