filename,target,prediction
SQL.java,"Connection connect() {
		Connection conn;
		String driver = ""com.mysql.jdbc.Driver"";
		String url = ""jdbc:mysql://yg-home.site:3306/"" + this.base + ""?verifyServerCertificate=true&useSSL=true&useUnicode=true&characterEncoding=UTF-8"";
		try{
			Class.forName(driver);
			conn = DriverManager.getConnection(url,this.user,this.psc);
			if(!conn.isClosed()) {
				return conn;
			}
		}catch(ClassNotFoundException e){
			System.out.println(""Sorry,can`t find the Driver!"");
			e.printStackTrace();
		}catch(SQLException e){
			e.printStackTrace();
		}
		return null;
	}","public Connection getConnection() throws SQLException{
		return DriverManager.getConnection(""jdbc:mysql://""+base+""/""+user+""?useSSL=false"", user, psc);
	}"
ExportXMLWorker.java,"private void generateProject(String projectName) 
	throws Exception {

		// Create XML DOM document (DOM Memory consuming ?).
		DocumentBuilderFactory factory = DocumentBuilderFactory.newInstance();
		DocumentBuilder builder = factory.newDocumentBuilder();
		DOMImplementation impl = builder.getDOMImplementation();

		// Document.
		// pattern = ""<project name=\""{0}\"">""; 
		xmldoc = impl.createDocument( null, ""domains"", null);
		Element root = xmldoc.getDocumentElement();

		
		Element e = xmldoc.createElement(""domain"");
		Element xDomain = (Element) root.appendChild(e);
		
//		root.setAttribute( ""name"", projectName);
		addChildValue (xDomain,  ""code"", projectName ); 
		addChildValue (xDomain,  ""origin"", ""OpenModelSphere 3.2""); 

//		generate UDFs   
		generateUDFs(xDomain); 

		
//		Models
		Element e1 = xmldoc.createElement(""models"");
		Element xModels = (Element) xDomain.appendChild(e1);
		

		//for data model in the project
		DbEnumeration enu = m_proj.getComponents().elements(DbORDataModel.metaClass);
		while (enu.hasMoreElements()) {
			DbORDataModel model = (DbORDataModel)enu.nextElement(); 
			generateDataModel(xModels , model, 0);
		} 
		enu.close(); 

		//generate LinkModel 
		generateLinkModel(xDomain); 
		
		
	}","private void generateProject(String projectName) throws Exception {

		xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc = xmldoc"
SysUserController.java,"@BussinessLog(title = ""用户管理"", businessType = BusinessType.UPDATE)
	@PostMapping(""/edit"")
	@RequiresPermissions(""sys:user:edit"")
	@ResponseBody
	public ResponseData edit(@Validated SysUserEntity user) {
		ValidatorUtil.validateEntity(user);
		return sysUserService.update(user) ? success() : error(""修改失败!"");
	}","@BussinessLog(title = ""用户管理"", businessType = BusinessType.UPDATE)
	@PostMapping(""/update"")
	@RequiresPermissions(""sys:user:edit"")
	@ResponseBody
	public ResponseData update(@Validated SysUserEntity user) {
		ValidatorUtil.validateEntity(user);
		return sysUserService.updateById(user)?success(): error(""更新失败!"");
	}"
IComplex.java,public IComplex multiply(IComplex val);,public IComplex square();
Dictionary.java,"static byte[] getData() {
    return DataHolder.DATA;
  }","private static class DataHolder0 {
        private static final byte[] DATA;

        static {
            DATA = new byte[122784];
            String[] chunks = {DataHolder0.getData(), DataHolder1.getData(), DataHolder2.getData()};
            int sum = 0;
            for (String chunk : chunks) {
                sum += chunk.length();
            }
            if (sum!= DATA.length) {
                throw new RuntimeException(""Corrupted brotli dictionary"");
            }
            sum = 0;
            for (String chunk : chunks) {
                for (int j = 0; j < chunk.length(); ++j) {
                    DATA[sum++] = (byte) chunk.charAt(j);
                }
            }
        }
    }

    private static class DataHolder1 {
        private static final byte[] DATA;

        static {
            DATA = new byte[122784];
            String[] chunks = {DataHolder0.getData(), DataHolder1.getData(), DataHolder2.getData()};
            int sum = 0;
            for (String chunk : chunks) {
                sum += chunk.length();
            }
            if (sum!= DATA.length) {
                throw new RuntimeException(""Corrupted brotli dictionary"");
            }
            sum = 0;
            for (String chunk : chunks) {
                for (int j = 0; j < chunk.length(); ++j) {
                    DATA[sum++] = (byte) chunk.charAt(j);
                }
            }
        }
    }

    private static class DataHolder2 {
        private static final byte[] DATA;

        static {
            DATA = new byte[122784];
            String[] chunks = {DataHolder0.getData(), DataHolder1.getData(), DataHolder2.getData()};
            int sum = 0;
            for (String chunk : chunks) {"
DateRangeAggregate.java,"@JsonIgnore
    @Override
    public void parseEsBuckets(
            Collection<? extends MultiBucketsAggregation.Bucket> buckets) {
        List<BucketRangeDate> nxBuckets = new ArrayList<BucketRangeDate>(
                buckets.size());
        for (MultiBucketsAggregation.Bucket bucket : buckets) {
            DateRange.Bucket rangeBucket = (DateRange.Bucket) bucket;
            nxBuckets.add(new BucketRangeDate(bucket.getKey(),
                    getDateTime(rangeBucket.getFromAsDate()),
                    getDateTime(rangeBucket.getToAsDate()), rangeBucket
                            .getDocCount()));
        }
        Collections.sort(nxBuckets, new BucketRangeDateComparator());
        this.buckets = nxBuckets;
    }","@JsonIgnore
    @Override
    public List<BucketRangeDate> getBuckets() {
        List<BucketRangeDate> ret = new ArrayList<>();
        for (MultiBucketsAggregation.Bucket bucket : getEsAggregate()
               .getBuckets()) {
            ret.add(new BucketRangeDate(bucket.getKeyAsString(),
                    bucket.getKeyAsString(), bucket.getKeyAsString(),
                    bucket.getKeyAsString()));
        }
        return ret;
    }"
ExpectedThreadCount.java,"@Override
	public TestCaseResult test(Project project, boolean autoGrade)
			throws NotAutomatableException, NotGradableException {		
		
		ValgrindOutputProduced anOutput = (ValgrindOutputProduced) getFirstPrecedingTestInstance();
		ConcurrentPropertyChangeSupport aConcurrentPropertyChangeSupport =
				anOutput.getConcurrentPropertyChangeSupport();
		Thread[] aNotifyingThreads = aConcurrentPropertyChangeSupport.getNotifyingThreads();
		int aNumThreadsTraced = aNotifyingThreads.length;
		int anExpectedNumThreadsTraced = expectedNumThreadsTraced();
		if (aNumThreadsTraced == aNumThreadsTraced ) {
			return pass();
		}
		return fail (""Expected number of threads traced:"" + anExpectedNumThreadsTraced + "" != "" + ""actual threads traced:"" + Arrays.toString(aNotifyingThreads)); 
		
		
		
		
	}","public ExpectedThreadCount() {
	}"
DownloadSorting.java,"@Override
            public int compare(DownloadItem item1, DownloadItem item2,
                               Direction direction)
            {
                if (direction == Direction.ASC)
                    return Long.compare(item2.info.dateAdded, item1.info.dateAdded);
                else
                    return Long.compare(item1.info.dateAdded, item2.info.dateAdded);
            }","@Override
                public int compare(DownloadItem item1, DownloadItem item2,
                                   Direction direction)
                {
                    if (direction == Direction.ASC)
                        return Long.compare(item2.info.dateAdded, item1.info.dateAdded);
                    else
                        return Long.compare(item1.info.dateAdded, item2.info.dateAdded);
                }"
Waiter.java,void serve(String food);,public void serve();
AssignmentStatementVisitor.java,"public abstract R visit (AssignmentStatement assignmentStatement, T context, EolVisitorController<T, R> controller);","public R visit(AssignmentStatement assignmentStatement, T context) {
		return null;
	}"
ActiveLearningLoopEndNodeDialog.java,"static SettingsModelBoolean createOnlyLastModel() {
        return new SettingsModelBoolean(""CFG_OnlyLastData"", false);
    }","static SettingsModelBoolean createOnlyLastModel() {
        return new SettingsModelBoolean(""CFG_OnlyLastResult"", false);
    }"
ResControlTest.java,"@Test
    public void testSetResolution() {

        System.out.println(""---------------------"");
        System.out.println(""ResControl.testSetResolution()"");
        ClauseSet res = ResControl.computeAllResolvents(conj,cset);
        //String result = res.toString();
        String expectedStr = ""cnf(c4,plain,a|b).\ncnf(c5,plain,b).\ncnf(c6,plain,$false).\n"";
        Lexer lex = new Lexer(expectedStr);
        ClauseSet expected = new ClauseSet();
        expected.parse(lex);
        System.out.println(""Should see: "" + expected);
        System.out.println(""Result: "" + res);
        if (expected.equals(res))
            System.out.println(""success"");
        else
            System.out.println(""fail"");
        assertEquals(expected,res);
    }","@Test
    public void testFormResolvent() {
        System.out.println(""ResControlTest.testFormResolvent()"");
        Clause resolvent = cset.formResolvent(conj);
        System.out.println(""ResControlTest.testFormResolvent(): resolvent: "" + resolvent);
        assertTrue(resolvent.isResolvent(conj));
    }"
SL_Payment_Amounts.java,"public void doPost(HttpServletRequest request, HttpServletResponse response) throws IOException,
      ServletException {
    VariablesSecureApp vars = new VariablesSecureApp(request);
    if (vars.commandIn(""DEFAULT"")) {
      String strChanged = vars.getStringParameter(""inpLastFieldChanged"");
      if (log4j.isDebugEnabled())
        log4j.debug(""CHANGED: "" + strChanged);
      String strIsOverUnderPayment = vars.getStringParameter(""inpisoverunderpayment"");
      String strPayamt = vars.getNumericParameter(""inppayamt"");
      String strDiscountamt = vars.getNumericParameter(""inpdiscountamt"");
      String strWriteoffamt = vars.getNumericParameter(""inpwriteoffamt"");
      String strOverunderamt = vars.getNumericParameter(""inpoverunderamt"");
      String strcCurrencyId = vars.getStringParameter(""inpcCurrencyId"");
      String strcPaymentId = vars.getStringParameter(""inpcPaymentId"");
      String strcInvoiceId = vars.getStringParameter(""inpcInvoiceId"");
      String strTabId = vars.getStringParameter(""inpTabId"");
      try {
        printPage(response, vars, strChanged, strIsOverUnderPayment, strPayamt, strDiscountamt,
            strWriteoffamt, strOverunderamt, strcCurrencyId, strcPaymentId, strcInvoiceId, strTabId);
      } catch (ServletException ex) {
        pageErrorCallOut(response);
      }

    } else
      pageError(response);
  }","public void doGet(HttpServletRequest request, HttpServletResponse response)
        throws ServletException, IOException {
        doPost(request, response);
    }"
CommandCompleter.java,"@Override
    public void complete(LineReader lineReader, ParsedLine parsedLine, List<Candidate> candidates) {
        if (parsedLine.wordIndex() == 0) {
            if (parsedLine.word().isEmpty()) {
                this.addOptions(command -> candidates.add(new Candidate(command)));
                return;
            }

            List<String> commands = new ArrayList<>();
            this.addOptions(commands::add);
            for (String command : commands) {
                if (command.startsWith(parsedLine.word())) {
                    candidates.add(new Candidate(command));
                }
            }
            return;
        }

        if (parsedLine.wordIndex() > 1 && !parsedLine.word().isEmpty()) {
            String world = parsedLine.word();
            for (Player player : this.proxy.onlinePlayers.values()) {
                if (player.getName().toLowerCase().startsWith(world)) {
                    candidates.add(new Candidate(player.getName()));
                }

            }
        }
    }","@Override
    public void complete(LineReader reader, ParsedLine line, List<Candidate> candidates) {
        String lineText = line.line();
        if (lineText.isEmpty()) {
            return;
        }

        String command = lineText.split("" "")[0];
        if (command.isEmpty()) {
            return;
        }

        if (command.equals(""help"")) {
            addOptions(commandText -> candidates.add(new Candidate(commandText)));
            return;
        }

        if (command.equals(""quit"")) {
            addOptions(commandText -> candidates.add(new Candidate(commandText)));
            return;
        }

        if (command.equals(""list"")) {
            addOptions(commandText -> candidates.add(new Candidate(commandText)));
            return;
        }

        if (command.equals(""join"")) {
            addOptions(commandText -> candidates.add(new Candidate(commandText)));
            return;
        }

        if (command.equals(""leave"")) {
            addOptions(commandText -> candidates.add(new Candidate(commandText)));"
_1732FindTheHighestAltitude.java,"public int largestAltitude(int[] gain) {
            int current = 0;
            int max = 0;

            for (int i : gain) {
                current += i;
                if (current > max) {
                    max = current;
                }
            }

            return max;
        }","public int largestAltitude(int[] gain) {
                int max = 0;
                int cur = 0;
                for (int i = 0; i < gain.length; i++) {
                    cur += gain[i];
                    if (cur > max) {
                        max = cur;
                    }
                    if (i == gain.length - 1) {
                        cur = 0;
                    }
                }
                return max;
            }"
OfClemencyBookOne_15Test.java,"@Test
    public void testStringTooLarge(){
        String tooLarge = ""STRING_TOO_LARGE"";
        String textActual = OfClemencyBookOne_15.getResources().getString(R.string.SenecaOfClemencyBookOneChapter15);
        assertNotEquals(tooLarge, textActual);
    }","@Test
    public void testTextDisplayed(){
        String textExpected = OfClemencyBookOne_15.getResources().getString(R.string.SenecaOfClemencyBookOneText15);
        String textActual = String.valueOf(OfClemencyBookOne_15.getText());
        assertEquals(textExpected, textActual);
    }"
DamageLaser.java,"@Override
	public void performActionOnEntitiesServer(List<Entity> entities, EnumFacing dir) {
		for(Entity entity : entities) {
			entity.attackEntityFrom(this.laserDamage, 3);
		}
	}","@Override
	public void hitEntity(Entity entity, EntityPlayer player, EnumFacing side) {
		if (entity instanceof EntityLivingBase) {
			EntityLivingBase living = (EntityLivingBase) entity;
			if (living.getHealth() - 1 <= 0) {
				living.setDead();
			} else {
				living.attackEntityFrom(laserDamage, 1);
			}
		}
	}"
CleanableSearcher.java,"Exception initializationError() {
        return initError.get();
    }","void doInit() throws ServerException {
         try {
             super.init(null);
         } catch (ServerException e) {
             throw e;
         } catch (Exception e) {
             throw new ServerException(e);
         }
     }"
ResolvedEntityHandle.java,"@Override public T get() {
        return entity;
    }","@Override public T get() {
        return entity;
    }"
IndexingBatchBean.java,"@Bean(BATCH_THREAD_EXECUTOR)
  public TaskExecutor indexingThreadExecutor() {
    ThreadPoolTaskExecutor taskExecutor = new ThreadPoolTaskExecutor();
    taskExecutor.setCorePoolSize(config.getBatchCorePoolSize());
    taskExecutor.setMaxPoolSize(config.getBatchMaxPoolSize());
    taskExecutor.setQueueCapacity(config.getBatchQueueSize());

    return taskExecutor;
  }","@Bean
    public TaskExecutor indexingBatchTaskExecutor() {
        ThreadPoolTaskExecutor executor = new ThreadPoolTaskExecutor();
        executor.setCorePoolSize(config.getBatchThreadCount());
        executor.setMaxPoolSize(config.getBatchThreadCount());
        executor.setQueueCapacity(config.getBatchThreadCount());
        executor.setThreadNamePrefix(""indexing-batch-"");
        executor.setRejectedExecutionHandler(new ThreadPoolExecutor.CallerRunsPolicy());
        executor.initialize();
        return executor;
    }"
