filename,target,prediction
$Match_1_0.java,"@Override public IStrategoTerm invoke(Context context, IStrategoTerm term, Strategy y_22)
  { 
    ITermFactory termFactory = context.getFactory();
    context.push(""Match_1_0"");
    Fail132:
    { 
      IStrategoTerm q_122 = null;
      IStrategoTerm p_122 = null;
      if(term.getTermType() != IStrategoTerm.APPL || ext_out._consMatch_1 != ((IStrategoAppl)term).getConstructor())
        break Fail132;
      p_122 = term.getSubterm(0);
      IStrategoList annos104 = term.getAnnotations();
      q_122 = annos104;
      term = y_22.invoke(context, p_122);
      if(term == null)
        break Fail132;
      term = termFactory.annotateTerm(termFactory.makeAppl(ext_out._consMatch_1, new IStrategoTerm[]{term}), checkListAnnos(termFactory, q_122));
      context.popOnSuccess();
      if(true)
        return term;
    }
    context.popOnFailure();
    return null;
  }","@Override public IStrategoTerm invoke(Context context, IStrategoTerm term, Strategy y_22)
  { 
    ITermFactory termFactory = context.getFactory();
    context.push(""Match_1_0"");
    Fail132:
    { 
      IStrategoTerm q_122 = null;
      IStrategoTerm p_122 = null;
      if(term.getTermType()!= IStrategoTerm.APPL || ext_out._consMatch_1!= ((IStrategoAppl)term).getConstructor())
        break Fail132;
      p_122 = term.getSubterm(0);
      IStrategoList annos104 = term.getAnnotations();
      q_122 = annos104;
      term = y_22.invoke(context, p_122);
      if(term == null)
        break Fail132;
      term = termFactory.annotateTerm(termFactory.makeAppl(ext_out._consMatch_1, new IStrategoTerm[]{term}), checkListAnnos(termFactory, q_122));
      context.popOnSuccess();
      if(true)
        return term;
    }
    context.popOnFailure();
    return null;
  }"
AbstractorCC.java,public abstract Object abstractionRepresented();,public abstract Object abstractionRepresented();
ARAugmentedImage.java,"public int getIndex() {
        if (coretrackable!=null){
            com.google.ar.core.AugmentedImage coreImage = (com.google.ar.core.AugmentedImage)coretrackable;
            return coreImage.getIndex();
        }else{
            com.huawei.hiar.ARAugmentedImage hwImage = (com.huawei.hiar.ARAugmentedImage)hwtrackable;
            return hwImage.getIndex();
        }
    }","public int getIndex() {
        if (coretrackable!=null){
            com.google.ar.core.AugmentedImage coreImage = (com.google.ar.core.AugmentedImage)coretrackable;
            return coreImage.getIndex();
        }else{
            com.huawei.hiar.ARAugmentedImage hwImage = (com.huawei.hiar.ARAugmentedImage)hwtrackable;
            return hwImage.getIndex();
        }
    }"
Second.java,"public void go(int i, int j) {
	}",public void go(in
FormListener.java,void formChanged(FormEvent e);,void formChanged(FormEvent e);
EPlusEPW_TokenMaker.java,"@Override
    public TokenMap getWordsToHighlight() {
        TokenMap tokenMap = new TokenMap();
        tokenMap.put(""LOCATION"", Token.RESERVED_WORD);
        tokenMap.put(""DESIGN"", Token.RESERVED_WORD);
        tokenMap.put(""CONDITIONS"", Token.RESERVED_WORD);
        tokenMap.put(""TYPICAL/EXTREME"", Token.RESERVED_WORD);
        tokenMap.put(""PERIODS"", Token.RESERVED_WORD);
        tokenMap.put(""GROUND"", Token.RESERVED_WORD);
        tokenMap.put(""TEMPERATURES"", Token.RESERVED_WORD);
        tokenMap.put(""HOLIDAYS/DAYLIGHT"", Token.RESERVED_WORD);
        tokenMap.put(""SAVINGS"", Token.RESERVED_WORD);
        tokenMap.put(""COMMENTS"", Token.RESERVED_WORD);
        tokenMap.put(""DATA"", Token.RESERVED_WORD);
        tokenMap.put(""PERIODS"", Token.RESERVED_WORD);
        return tokenMap;
    }","public EPlusEPW_TokenMaker() {
        setMarkOccurrencesOfTokenType(true);
    }"
MapArea.java,"public void setSouth(Double south) {
        this.south = south;
    }","public void setSouth(Double south) {
        this.south = south;
    }"
Module.java,"public boolean isVisible(Level level) {
		int position = levels.indexOf(level);
		return  unlockLevels.get(position);
	}","public boolean isVisible(Level level) {
		int position = levels.indexOf(level);
		return  unlockLevels.get(position);
	}"
TeamActivity.java,"@Override
        public void handleMessage(Message msg) {
            super.handleMessage(msg);
            init();
        }","@Override
        public void handleMessage(Message msg) {
            super.handleMessage(msg);
            switch (msg.what) {
                case 1:
                    Bundle data = msg.getData();
                    String account = data.getString(""account"");
                    String name = data.getString(""name"");
                    String avatar = data.getString(""avatar"");
                    String introduction = data.getString(""introduction"");
                    String teamId = data.getString(""teamId"");
                    String teamName = data.getString(""teamName"");
                    String teamAvatar = data.getString(""teamAvatar"");
                    String teamIntroduction = data.getString(""teamIntroduction"");
                    String teamType = data.getString(""teamType"");
                    String teamLevel = data.getString(""teamLevel"");
                    String teamMemberNum = data.getString(""teamMemberNum"");
                    String teamNoticeNum = data.getString(""teamNoticeNum"");
                    String teamCreateTime = data.getString(""teamCreateTime"");
                    String teamUpdateTime = data.getString(""teamUpdateTime"");
                    String teamStatus = data.getString(""teamStatus"");
                    String teamIsDelete = data.getString(""teamIsDelete"");
                    String teamIsTop = data.getString(""teamIsTop"");
                    String teamIsMute = data.getString(""teamIsMute"");
                    String teamIsMuteAll = data.getString(""teamIsMuteAll"");
                    String teamIsMuteAllTime = data.getString(""teamIsMuteAllTime"");
                    String teamIsMuteAllType = data.getString(""teamIsMuteAllType"");
                    String teamIsMuteAllTimeType = data.getString(""teamIsMuteAllTimeType"");
                    String teamIsMuteAllTimeTypeValue = data.getString(""teamIsMuteAllTimeTypeValue"");
                    String teamIsMuteAllTimeTypeValue2 = data.getString(""teamIsMuteAllTimeTypeValue2"");
                    String teamIsMuteAllTimeTypeValue3 = data.getString(""teamIsMuteAllTimeTypeValue3"");
                    String teamIsMuteAllTimeTypeValue4 = data.getString(""teamIsMuteAllTimeTypeValue4"");
                    String teamIsMuteAllTimeTypeValue5 = data.getString(""teamIsMuteAllTimeTypeValue5"");"
UserDAO.java,"@SuppressWarnings({ ""-access"", ""unchecked"" })
	public  int insert(String userName, String password, String firstName, String lastName, String email){
		Session session = hibernateSessionFactory.getPmSessionFactory().openSession();
		Query query = session.createSQLQuery(
				""select * from user where user_name = '""+userName+""'"");
		if(query.list().size()>0){
			session.close();
			return 0;
		}else{
			Session sessionNew = hibernateSessionFactory.getPmSessionFactory().openSession();	
			Transaction transaction = session.beginTransaction();
			password = encodePass(password);
			User newUser = new User( userName,  password,  firstName, lastName, email);
			session.save(newUser);
			transaction.commit();
			session.close();
			sessionNew.close();
			return 1;
		}
		
	}","@SuppressWarnings({ ""-access"", ""unchecked"" })
	public  int insert(String userName, String password, String firstName, String lastName, String email){
		Session session = hibernateSessionFactory.getPmSessionFactory().openSession();
		Query query = session.createSQLQuery(
				""select * from user where user_name = '""+userName+""'"");
		if(query.list().size()>0){
			session.close();
			return 0;
		}else{
			Session sessionNew = hibernateSessionFactory.getPmSessionFactory().openSession();	
			Transaction transaction = session.beginTransaction();
			password = encodePass(password);
			User newUser = new User( userName,  password,  firstName, lastName, email);
			session.save(newUser);
			transaction.commit();
			session.close();
			sessionNew.close();
			return 1;
		}
		
	}"
Craftory.java,"public boolean isPluginLoaded(String name) {
    return loadedPlugins.contains(name);
  }","public boolean isPluginLoaded(String name) {
    return loadedPlugins.contains(name);
  }"
VersionFactory.java,"public void scanForLocalVersions() {
		File versionPath = new File(Util.minecraftDirectory + ""/versions"");
		if (!versionPath.exists()) {
			Log.e(""Cannot find version directory."");
			return;
		} else if (!versionPath.isDirectory()) {
			Log.e(""Attempted to open version directory but found file."");
			return;
		}
		File[] versionDirectories = versionPath.listFiles();
		Stack<MinecraftVersion> versionStack = new Stack<MinecraftVersion>();
		for (int i = 0; i < versionDirectories.length; i++) {
			MinecraftVersion version = MinecraftVersion.fromVersionPath(versionDirectories[i]);
			if (version != null)
				versionStack.add(version);
		}
		if (versionStack.size() == 0)
			return;
		
		localVersions = new MinecraftVersion[versionStack.size()];
		versionStack.toArray(localVersions);
	}","public void scanForVersions() {
		Log.i(""Scanning for versions."");
		File versionDirectory = new File(Util.minecraftDirectory + ""/versions"");
		File[] versionDirectories = versionDirectory.listFiles();
		Stack<MinecraftVersion> versionStack = new Stack<MinecraftVersion>();
		for (int i = 0; i < versionDirectories.length; i++) {
			MinecraftVer"
GroupRestController.java,"@PutMapping(""/{groupId}"")
  public @ResponseBody GroupDto update(@PathVariable long groupId, @RequestBody GroupDto dto) throws IOException {
    return RestUtils.updateObject(""Group"", groupId, dto, Dtos::to, groupService, Dtos::asDto);
  }","@PutMapping(""/{groupId}"")
  public @ResponseBody GroupDto update(@PathVariable long groupId, @RequestBody GroupDto dto)
      throws IOException {
    return RestUtils.updateObject(""Group"", dto, Dtos::to, gro"
PersistentManagerSF.java,"@Override
    public void storeChildren(PrintWriter aWriter, int indent, Object aManager,
            StoreDescription parentDesc) throws Exception {
        if (aManager instanceof PersistentManager) {
            PersistentManager manager = (PersistentManager) aManager;

            // Store nested <Store> element
            Store store = manager.getStore();
            storeElement(aWriter, indent, store);

            // Store nested <SessionIdGenerator> element
            SessionIdGenerator sessionIdGenerator = manager.getSessionIdGenerator();
            if (sessionIdGenerator != null) {
                storeElement(aWriter, indent, sessionIdGenerator);
            }

        }
    }","@Override
    public void storeChildren(PrintWriter aWriter, int indent, Object aManager,
            StoreDescription parentDesc) throws Exception {
        if (aManager instanceof PersistentManager) {
            PersistentManager manager = (PersistentManager) aManager;

            // Store nested <Store> element
            Store store = manager.getStore();
            storeElement(aWriter, indent, store);

            // Store nested <SessionIdGenerator> element
            SessionIdGenerator sessionIdGenerator = manager.getSessionIdGenerator();
            if (sessionIdGenerator!= null) {
                storeElement(aWriter, indent, sessionIdGenerator);
            }

        }
    }"
SpringBootDemoMqKafkaApplicationTests.java,"@Test
    public void testSend() {
        kafkaTemplate.send(KafkaConsts.TOPIC_TEST, ""hello,kafka..."");
    }","@Test
    public void testSend() {
        kafkaTemplate.send(KafkaConsts.TOPIC_TEST, ""hello,kafka..."");
    }"
IssuesTest.java,"@BeforeClass
  public static void init() {
    orchestrator.resetData();

    SonarScanner build = Tests.createSonarScannerBuild()
      .setProjectDir(new File(""../projects/issues/""))
      .setProjectKey(PROJECT_KEY)
      .setProjectName(PROJECT_KEY);

    orchestrator.getServer().provisionProject(PROJECT_KEY, PROJECT_KEY);
    Tests.setProfile(""file-naming-convention-only-profile"", PROJECT_KEY);
    orchestrator.executeBuild(build);
  }","@BeforeClass
  public static void init() {
    orchestrator.resetData();

    SonarScanner build = Tests.createSonarScannerBuild()
     .setProjectDir(new File(""../projects/issues/""))
     .setProjectKey(PROJECT_KEY)
     .setProjectName(PROJECT_KEY);

    orchestrator.getServer().provisionProject(PROJECT_KEY, PROJECT_KEY);
    Tests.setProfile(""file-naming-convention-only-profile"", PROJECT_KEY);
    orchestrator.executeBuild(build);
  }"
FSXMLHelperImpl.java,"protected Schema loadSchema(InputStream inputStream) throws SAXException {
        SchemaFactory schemaFactory = SchemaFactory.newInstance(XMLConstants.W3C_XML_SCHEMA_NS_URI);
        schemaFactory.setProperty(XMLConstants.ACCESS_EXTERNAL_DTD, StringUtils.EMPTY);
        // The only schema loaded here is ""our"" embedded fs-plugin.xsd,
        // so it's not risky to leave the ACCESS_EXTERNAL_SCHEMA flag set.
        
        StreamSource schemaSource = new StreamSource(inputStream);
        return schemaFactory.newSchema(schemaSource);
    }","protected Schema loadSchema(InputStream inputStream) throws SAXException {
        SchemaFactory schemaFactory = SchemaFactory.newInstance(XMLConstants.W3C_XML_SCHEMA_NS_URI);
        schemaFactory.setProperty(XMLConstants.ACCESS_EXTERNAL_DTD, StringUtils.EMPTY);
        // The only schema loaded here is ""our"" embedded fs-plugin.xsd,
        // so it's not risky to leave the ACCESS_EXTERNAL_SCHEMA flag set.
        
        StreamSource schemaSource = new StreamSource(inputStream);
        return schemaFactory.newSchema(schemaSource);
    }"
AddLastReportEndTimeToReportType.java,"@Override
  public void up() {
    execSQL(""ALTER TABLE 'reports_type' ADD COLUMN lastReportEndTime VARCHAR"");
  }","@Override
  public void up() {
    execSQL(""ALTER TABLE'reports_type' ADD COLUMN lastReportEndTime VARCHAR"");
  }"
Site.java,"public static String getSiteId(String siteName) throws IOException, TimeoutException {
        String site = ""true"";
        String portalURL = getPortalURL();
        String companyId = getCompanyId();

        String curl = String.format(""%sapi/jsonws/group/get-groups/company-id/%s/parent-group-id/0/site/%s -u %s:%s"", portalURL, companyId, site, ADMIN_USER_EMAIL, ADMIN_USER_PASSWORD);
        String jsonPath = String.format(""$.[?(@['nameCurrentValue'] == '%s')]['groupId']"", siteName);
        String groupId = JSONCurlUtil.get(curl, jsonPath);

        return groupId.replace(""[\"""", """").replace(""\""]"", """");

    }","public static String getSiteId(String siteName) throws IOException, TimeoutException {
        String site = ""true"";
        String portalURL = getPortalURL();
        String companyId = getCompanyId();

        String curl = String.format(""%sapi/jsonws/group/get-groups/company-id/%s/parent-group-id/0/site/%s -u %s:%s"", portalURL, companyId, site, ADMIN_USER_EMAIL, ADMIN_USER_PASSWORD);
        String jsonPath = String.format(""$.[?(@['nameCurrentValue'] == '%s')]['groupId']"", siteName);
        String groupId = JSONCurlUtil.get(curl, jsonPath);

        return groupId.replace(""[\"""", """").replace(""\""]"", """");

    }"
CodecValues.java,"double getBpl() {
            return bpl;
        }","double getBpl() {
            return bpl;
        }"
TextureAnimations.java,"private static TextureAnimation[] getTextureAnimations(IResourcePack[] rps) {
        List list = new ArrayList();

        for (int i = 0; i < rps.length; ++i) {
            IResourcePack iresourcepack = rps[i];
            TextureAnimation[] atextureanimation = getTextureAnimations(iresourcepack);

            if (atextureanimation != null) {
                list.addAll(Arrays.asList(atextureanimation));
            }
        }

        return (TextureAnimation[]) list.toArray(new TextureAnimation[list.size()]);
    }","public static TextureAnimation[] getTextureAnimations(IResourcePack[] airesourcepack) {
        if (airesourcepack == null) {
            return null;
        } else {
            List list = new ArrayList();

            for (int i = 0; i < airesourcepack.length; ++i) {
                IResourcePack iresourcepack = airesourcepack[i];

                if (iresourcepack!= null) {
                    String s = iresourcepack.getResourceDomain();

                    if (s!= null) {
                        Properties properties = iresourcepack.getResourcePackProperties(""textures/animation.properties"");

                        if (properties!= null) {
                            String s1 = properties.getProperty(""textures"");

                            if (s1!= null) {
                                String[] astring = s1.split("","");

                                for (int j = 0; j < astring.length; ++j) {
                                    String s2 = astring[j];
                                    String s3 = s2.trim();

                                    if (s3.length() > 0) {
                                        String s4 = s3.substring(s3.lastIndexOf('/') + 1);
                                        String s5 = s3.substring(0, s3.lastIndexOf('/') + 1);
                                        String s6 = s4.substring(0, s4.lastIndexOf('.'));
                                        String s7 = s4.substring(s4.lastIndexOf('.') + 1);
                                        String s8 = s5 + s6 + "".png"";
                                        String s9 = s5 + s6 + ""_"" + s7 + "".png"";
                                        String s10 = s5 + s6 + ""_"" + s7 + ""_0"" + "".png"";
                                        String s11 = s5 + s6 + ""_"" + s7 + ""_1"" + "".png"";
                                        String s12 = s5 + s6 + ""_"" + s7 + ""_2"" + "".png"";
                                        String s13 = s5 + s6 + ""_"" + s7 + ""_3"" + "".png"";
                                        String s14 = s5 + s6 + ""_"" + s7 + ""_4"" + "".png"";"
MGFReader.java,public void setIdMapping(IDMapping f) {this.idMapping = f;},"public void setIDMapping(IDMapping idMapping) {
        this.idMapping = idMapping;
    }"
Activator.java,"public void stop(BundleContext context) throws Exception {
		plugin = null;
		super.stop(context);
	}","public void stop(BundleContext context) throws Exception {
		plugin = null;
		super.stop(context);
	}"
ListTypeAttributeQueryDTO.java,"@SuppressWarnings(""unchecked"")
public java.util.List<? extends net.geoprism.registry.ListTypeAttributeDTO> getResultSet()
{
  return (java.util.List<? extends net.geoprism.registry.ListTypeAttributeDTO>)super.getResultSet();
}","@SuppressWarnings(""unchecked"")
public java.util.List<? extends net.geoprism.registry.ListTypeAttributeDTO> getResultSet()
{
  return (java.util.List<? extends net.geoprism.registry.ListTypeAttributeDTO>)super.getResultSet();
}"
SceneMonsterInfoOuterClass.java,"@java.lang.Override
      public emu.grasscutter.net.proto.FishtankFishInfoOuterClass.FishtankFishInfo getFishtankFishInfo() {
        if (fishtankFishInfoBuilder_ == null) {
          if (contentCase_ == 51) {
            return (emu.grasscutter.net.proto.FishtankFishInfoOuterClass.FishtankFishInfo) content_;
          }
          return emu.grasscutter.net.proto.FishtankFishInfoOuterClass.FishtankFishInfo.getDefaultInstance();
        } else {
          if (contentCase_ == 51) {
            return fishtankFishInfoBuilder_.getMessage();
          }
          return emu.grasscutter.net.proto.FishtankFishInfoOuterClass.FishtankFishInfo.getDefaultInstance();
        }
      }","@java.lang.Override
      public emu.grasscutter.net.proto.FishtankFishInfoOuterClass.FishtankFishInfo getFishtankFishInfo() {
        return getFishtankFishInfoFieldBuilder().getMessage();
      }"
PotionOfShroudingFog.java,"@Override
	public void shatter( int cell ) {
		
		if (Dungeon.level.heroFOV[cell]) {
			setKnown();
			
			splash( cell );
			Sample.INSTANCE.play( Assets.SND_SHATTER );
		}
		
		GameScene.add( Blob.seed( cell, 1000, SmokeScreen.class ) );
	}","@Override
	public void shatter( int cell ) {
		
		if (Dungeon.level.heroFOV[cell]) {
			setKnown();
			
			splash( cell );
			Sample.INSTANCE.play( Assets.SND_SHATTER );
		}
		
		GameScene.add( Blob.seed( cell, 1000, SmokeScreen.class ) );
	}"
CmdVisible.java,"private void run()
	{
		admin.getEffectController().unsetAbnormal(AbnormalState.HIDE.getId());
		admin.unsetVisualState(CreatureVisualState.HIDE20);
		PacketSendUtility.broadcastPacket(admin, new SM_PLAYER_STATE(admin), true);
		PacketSendUtility.sendMessage(admin, ""You are invisible."");
	}","private void run()
	{
		admin.getEffectController().unsetAbnormal(AbnormalState.HIDE.getId());
		admin.unsetVisualState(CreatureVisualState.HIDE20);
		PacketSendUtility.broadcastPacket(admin, new SM_PLAYER_STATE(admin), true);
		PacketSendUtility.sendMessage(admin, ""You are invisible."");
	}"
VoteWitnessAccount2Test.java,"public Account grpcQueryAccount(byte[] address, WalletGrpc.WalletBlockingStub blockingStubFull) {
    ByteString addressBs = ByteString.copyFrom(address);
    Account request = Account.newBuilder().setAddress(addressBs).build();
    return blockingStubFull.getAccount(request);
  }","public Account grpcQueryAccount(byte[] address,
      WalletGrpc.WalletBlockingStub blockingStubFull) {
    Account account = null;
    try {
      Account request = Account.newBuilder().setAddress(ByteString.copyFrom(address)).build();
      account = blockingStubFull.getAccount(request);
    } catch (StatusRuntimeException e) {
      logger.debug(""Failed: {}, {}"", e.getStatus(), e.getMessage());
      return null;
    }
    return account;
  }"
TrunkPlacerTypeInvoker.java,"@Invoker(""register"")
    static <P extends TrunkPlacer> TrunkPlacerType<P> registerTrunkPlacer(String id, Codec<P> codec) {
        throw new AssertionError();
    }","@Invoker(""register"")
    static <P extends TrunkPlacer> TrunkPlacerType<P> registerTrunkPlacer(String id, Codec<P> codec) {
        throw new AssertionError();
    }"
AddSubCommand.java,"@Override
    public String[] getAliases() {
        return new String[]{""add""};
    }","@Override
    public boolean onCommand(CommandSender sender, String[] args) {
        if(args.length > 1){"
ClientWebSocketService.java,void onReconnect() throws IOException;,void onReconnect() throws IOException;
PerfCounterQueryHandler.java,"public boolean removeCounterFromQuery(PerfCounter counter) {
        boolean success = false;
        HANDLEByReference href = counterHandleMap.remove(counter);
        // null if handle wasn't present
        if (href != null) {
            success = PerfDataUtil.removeCounter(href);
        }
        if (counterHandleMap.isEmpty()) {
            PerfDataUtil.closeQuery(queryHandle);
            queryHandle = null;
        }
        return success;
    }","public boolean removeCounterFromQuery(PerfCounter counter) {
        boolean success = false;
        HANDLEByReference href = counterHandleMap.remove(counter);
        // null if handle wasn't present
        if (href!= null) {
            success = PerfDataUtil.removeCounter(href);
        }
        if (counterHandleMap.isEmpty()) {
            PerfDataUtil.closeQuery(queryHandle);
            queryHandle = null;
        }
        return success;
    }"
