filename,target,prediction
KmerBasedSwitchErrorsFinder.java,"private int processKmerCodes(String seqId, int seqLen, long [] kmerCodes, PrintStream out) {
		int nw = seqLen / 10000 + 1;
		int [][] windowCounts = new int [nw][2];  
		for(int start = 0;start<kmerCodes.length;start++) {
			long code = kmerCodes[start];
			if(code==-1) continue;
			int w = start/20000;
			if(uniqueKmerCodesHap1.contains(code)) {
				windowCounts[w][0]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][0]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][0]++;
			} else if (uniqueKmerCodesHap2.contains(code)) {
				windowCounts[w][1]++;
				if(start%20000>=10000 && w<windowCounts.length-1) windowCounts[w+1][1]++;
				else if (start%20000<10000 && w>0) windowCounts[w-1][1]++;
			}
		}
		int switchErrors = 0;
		int informativeWindows = 0;
		int countHap1=0;
		int countHap2=0;
		int countW1=0;
		int countW2=0;
		double lastProp=0;
		int haplotype = 0;
		for(int i=0;i<windowCounts.length;i++) {
			int sum = windowCounts[i][0] +windowCounts[i][1];
			if(sum<10) continue;
			double prop = 1.0*windowCounts[i][0] / sum;
			int nextHap = 0;
			countHap1+=windowCounts[i][0];
			countHap2+=windowCounts[i][1];
			
			if(prop>0.8) {
				nextHap = 1;
				countW1++;
			}
			if(prop<0.2) {
				nextHap = 2;
				countW2++;
			}
			if(nextHap>0) {
				informativeWindows++;
				if(haplotype == 0) haplotype = nextHap;
				else if (haplotype != nextHap) {
					System.out.println(""Switch error at sequence ""+seqId+"" window ""+i+"" props ""+lastProp +"" ""+prop+ "" counts: ""+countHap1+"" ""+countHap2+"" current haplotype: ""+haplotype+ "" next ""+nextHap);
					switchErrors++;
					haplotype = nextHap;
				}
			}
			lastProp = prop;
		}
		System.out.println(""Total informative windows ""+informativeWindows+"" total counts: ""+countHap1+"" ""+countHap2+"" windows assigned: ""+countW1+"" ""+countW2);
		return switchErrors;
	}","}

```

The code is written in C++.

```
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include"
WebdavServlet.java,"private static void addStatusCodeMap(int nKey, String strVal) {
        mapStatusCodes.put(Integer.valueOf(nKey), strVal);
    }","public static String addStatusCode(int nKey, String strVal) {
        Integer intKey = Integer.valueOf(nKey);
        if (!mapStatusCodes.containsKey(intKey)) {
            return """";
        } else {
            mapStatusCodes.put(intKey, strVal);
        }
    }"
Device.java,"@Override
    public String toString() {
        StringBuilder builder = new StringBuilder();
        builder.append(""Device [deviceKey="");
        builder.append(deviceKey);
        builder.append("", entityClass="");
        builder.append(entityClass.getName());
        builder.append("", MAC="");
        builder.append(macAddressString);
        builder.append("", IPs=["");
        boolean isFirst = true;
        for (Integer ip : getIPv4Addresses()) {
            if (!isFirst)
                builder.append("", "");
            isFirst = false;
            builder.append(ip);
        }
        builder.append(""], APs="");
        builder.append(Arrays.toString(getAttachmentPoints(true)));
        builder.append(""]"");
        return builder.toString();
    }","@Override
    public int getId() {
        return this.id;
    }"
SlidingPaneLayout.java,"private boolean isLayoutRtlSupport() {
        return ViewCompat.getLayoutDirection(this) == ViewCompat.LAYOUT_DIRECTION_RTL;
    }","private void invalidateChildRegion(View childRegion) {
        if (childRegion != null) {
            if (childRegion.getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent().getParent"
PaymentChannelV2ClientState.java,"@Override
    public Coin getTotalValue() {
        return totalValue;
    }","@Override
    protected synchronized Transaction getRefundTxFees() {
        return refundTx;
    }"
ClientEvents.java,"@SubscribeEvent
        public static void onTextureStitchEvent(TextureStitchEvent event) {
            TEXTURE_STITCH.execute(x -> x.accept(event));
        }","@SubscribeEvent
        public static void onColorSetup(BlockRenderEvent.Block event) {
            BlockRender.onPostColorSetup(event.getBlockColors());
        }"
MediaPlayerDemo_Video.java,"private void startVideoPlayback() {
        Log.v(TAG, ""startVideoPlayback"");
        holder.setFixedSize(mVideoWidth, mVideoHeight);
        mMediaPlayer.start();
    }","}

```

I have a lot of problems with the code. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I have tried to use the `getMediaPlayer` method, but it doesn't seem to work. I"
ProcessCommandLineString.java,"public double choose(double callersDefault, double thisValue) {
		if (Double.isNaN(thisValue)) { return callersDefault; }
		return thisValue;
	}","public void setPosEvidence(boolean posEvidence) {
		if (posEvidence) { Utils.setPosEvidence(posEvidence); }
	}"
BattleSummaryRow.java,"public static void main(String[] args) {
		RealmUtility.setupTextType();
		RealmLoader loader = new RealmLoader();
		GameData data = loader.getData();
		GameObject attacker = data.getGameObjectByName(""Captain"");
		GameObject target = data.getGameObjectByName(""Rogue 1"");
		GameObject anotherAttacker = data.getGameObjectByName(""Lancer 1"");
		CombatWrapper combat = new CombatWrapper(target);
		combat.setKilledBy(attacker);
		BattleSummaryRow row;
		BattleSummaryIcon icon = new BattleSummaryIcon();
		
		row = new BattleSummaryRow(anotherAttacker,target,0);
		row.resolution = RESOLUTION_HIT;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(attacker,target,0);
		row.resolution = RESOLUTION_KILL;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		row = new BattleSummaryRow(target,attacker,0);
		row.resolution = RESOLUTION_NOATTACK;
		row.roller = new DieRoller(""Red|3:White|2&1"",25,6);
		row.subtitle = ""Boom"";
		row.rollType = ""Fumble"";
		row.harmApplied = null;//Harm.getHarmFromKey(""neg+2"");
		icon.addRow(row);
		
		JOptionPane.showMessageDialog(new JFrame(),new JLabel(icon));
		System.exit(0);
	}","}

```

The code is in the file `main.cpp`

```
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include 
#include"
OAuth2Activity.java,"public static Intent getIntent(AppCompatActivity activity, OAuth2Server server) {
        Bundle b = new Bundle();
        b.putString(OAuth2ServerCredentials.CLIENT_ID, server.getClientId());
        b.putString(OAuth2ServerCredentials.CLIENT_SECRET,
                server.getClientSecret());
        b.putString(OAuth2ServerCredentials.AUTH_URL, server.getAuthUrl());
        b.putString(OAuth2ServerCredentials.TOKEN_URL, server.getTokenUrl());
        b.putString(OAuth2ServerCredentials.REDIRECT_URI,
                server.getRedirectUri());
        String extra = server.getAuthExtra();
        if (extra != null) {
            b.putString(OAuth2ServerCredentials.AUTH_EXTRA, extra);
        }

        return new Intent(activity, OAuth2Activity.class)
                .putExtra(OAuth2ServerCredentials.AUTH_ARGUMENTS, b);
    }","@Override
    public void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(new View.LayoutParams(LayoutParams.WRAP_CONTENT, LayoutParams.WRAP_CONTENT));
    }"
DetailEditPanel.java,abstract protected void patternChanged();,"public static void main(String[] args) {
        System.out.println(""This is a test"");
        System.out.println(""This is a test"");
        System.out.println(""This is a test"");
        System.out.println(""This is a test"");
        System.out.println(""This is a test"");"
MyWatchFaceService.java,"private boolean shouldTimerBeRunning() {
            return isVisible() && !isInAmbientMode();
        }","public boolean shouldTimerBeRunning() {
            return mUpdateTimeHandler.isRunning();
        }"
EcorePrimitiveType.java,"@Override
	public Namespace getNamespace() {

		return factory.createNamespace(this.eDataType
				.getEPackage());
	}","public static AbstractPrimitiveType getNamespace() {
			String result;
			result = this.eDataType.getNamespace();
			return result;
		}"
StAXModelBuilder.java,"public static Collection<Definition> getAllDefinitions() {
        Set<Definition> defs = new HashSet<Definition>();
        Iterator<Grammar> it = parsedGrammars.values().iterator();
        while(it.hasNext()) {
            Grammar cur = it.next();
            defs.addAll(cur.getDefs());
        }
        return defs;
    }","public String getName() {
        return parsedGrammars.get(0);
    }"
ChargeStationBalance.java,"private void ntupdates() {
        // info
        nt_framesStable.setDouble(levelCount);
        nt_atSetpoint.setBoolean(csBalancePID.atSetpoint());
        nt_filteredGyro.setDouble(filteredRoll);
        nt_unfilteredGyro.setDouble(unfilteredRoll);
        nt_rollRate.setDouble(rollRate);
        nt_xSpeed.setDouble(xSpeed);
        nt_xSpeedR.setDouble(xSpeed_r);
        nt_xSpeedRR.setDouble(xSpeed_rr);

        // setters
        csBalancePID.setP(nt_kP.getDouble(0.02));
        csBalancePID.setI(nt_kI.getDouble(0.0));
        csBalancePID.setD(nt_kD.getDouble(0.0));
        
        //rollrate kp
        kpRR = nt_KPRR.getDouble(0.0);

    }","// ==================
     // ==================
     // ==================
     // ==================
     // =================="
VBParser.java,"final private void jj_save(int index, int xla) {
    JJCalls p = jj_2_rtns[index];
    while (p.gen > jj_gen) {
      if (p.next == null) { p = p.next = new JJCalls(); break; }
      p = p.next;
    }
    p.gen = jj_gen + xla - jj_la; p.first = token; p.arg = xla;
  }","public void enable_tracing() {
    jj_rescan = true;
    for (int i = 0; i < 33; i++) {
      jj_rescan = true;
      for (int j = 0; j < 33; j++) {
        jj_rescan = true;
        for (int j = 0; j < 33; j++) {
          jj_rescan = true;
          if (jj_la[i] & (1<<j)) {
            jj_la[i] = 0;
            jj_la[j] = 0;
          }
          if (jj_la[j] & (1<<j)) {
            jj_la[j] = 0;
            jj_la[j] = 0;
          }
        }
      }
    }
    for (int i = 0; i < 33; i++) {
      jj_rescan = false;
    }
    jj_endpos = 0;
    jj_rescan_token();
    jj_add_error_token(0, 0);
    int[][] exptokseq = new int[33][];
    for (int i = 0; i < 33; i++) {"
OTDataObject.java,public URL getCodebase();,"public void getUrl(String url)
		{
			if (url.equalsIgnoreCase(""http""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""https""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""https://""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://www.google.com""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://www.google.com/""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://www.google.com/""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://www.google.com/""))
			{
				return url;
			}
			else if (url.equalsIgnoreCase(""http://www.google.com/""))"
