filename,target,prediction
AbstractGameState.java,TODO (HIGH) [AI] separate human move states from AI moves?,100%
AdLibHelper.java,TODO might be wrong?,"0 = overworld, 1 = nether, 2 = end"
UtilsCLI.java,todo meta data serializer and summary writer,create output directory
Bed.java,It is too early to sleep; display how much time is remaining.,12:00 - 6:00
ClientMessageHandler.java,TODO reboot device and do not crash,0 - OK
MovementFactory.java,"if this is a full move, or no more moves are possible,",1. Bar movement
ScriptHandler.java,TODO: verify levels and that the maps are actually in the contents guide,0x000000000000000000000000000000000000000000000000000000000000
CopybotLogger.java,"TODO : possibilitÃ© d'enregistrer un watcher pour l'UI ?",TODO: add a logger for each context
PrintTask.java,try to find a better one,1. check if we have a default printer
JellyfinUserConfigurationTest.java,Add more test cases for other methods in a similar way,@Test
GeoDistanceRangeQueryParser.java,todo move to Lucene GeoUtils,1 degree of latitude is 111.195 km at the equator
SequenceJpaStoreTest.java,"* FIXME: Arquillian için test örneği.  Daha sonra bağımlılıklarla beraber düzenlenecek.
 
 * @author Hakan Uygun
 */","* @author 
  */"
FFTRadix2.java,"* Bit reverse would normally take O(nlogn) or O(nloglogn) at best
		 * Doing it once and creating a lookup table means the first part of FFT,
		 * the bit reverse, is O(n), which is a pretty big deal
		 */","* Bit-reversal permutation.
		  * This is the same as the reverse-bits permutation, except that
		  * the input is in the form of a bit-reversed number.
		  */"
PhysicsSprite.java,maybe will delete these,TODO: add a way to set the mass of the sprite
ZkApplication.java,"* @author by fireflyi (6025606@qq.com)
 * @website https://www.fireflyi.com
 * @date 2019/8/6
 * DESC TODO
 */","* @author 
  * @since 1.0
  */"
JSONCorePreferenceNames.java,TODO : clean the following preference names...,205989 - [validation] validate XML after XInclude resolution
ChangeChartDataController.java,@by ChrisSpagnoli bug1412008160666 #1 2014-10-28,1. update chart data
InsertTest.java,fails.  The line should really be,"1) inserts an element at the head of the list, and"
QuickSlot.java,"note that the current max size is coded at 6, due to UI constraints, but it could be much much bigger with no issue.","TODO: Add a way to add items to the slot, and remove them from the slot."
MP4Config.java,Maybe enough of the file has been parsed and we can get the stsd box,"1st try failed, try again with a new parser"
MainTestDEclat_bitset_saveToMemory.java,"For some datasets it should make the algorithm faster.",This is faster than using a bitset for counting support of itemsets
PacketRendererTest.java,"We should probably do something cleverer here really as the xml may",1. Test with no attributes
Serial.java,"* @test
 * @bug 5014447
 * @summary Test deserialization of UUID
 */","* @test
  * @bug 4508030
  * @summary Test that the default value of the -Xmx option is 100% of the
  *         physical memory.
  * @run main/othervm/timeout=100 TestDefaultXmx
  */"
PasswordDialog.java,GUI initializer generated by IntelliJ IDEA GUI Designer,// GUI initializer generated by IntelliJ IDEA GUI Designer
StaggeredWorkspaceAnim.java,Scale the translationY based on the initial velocity to better sync the workspace items,1000px/s is the max velocity we can get from the spring.
CountryDao.java,TODO v2 getneighboors and set neighboors en post import des polygon de,########################################################################
JdbcStore.java,"To support Postgres, I had to workaround the following issues...",1. POSTGRES 9.6
AuthorizationManager.java,"* Returns the all Roles from this AuthorizationManager. NOTE: this call could be slow when coming from an external
   * source (i.e. a database) TODO: Consider removing this method.
   */","* Check if the given user has the given privilege.
    *
    * @param user
    *          the user to check
    * @param privilege
    *          the privilege to check
    * @return true if the user has the privilege
    */"
MetadataController.java,move on to persist the child entities,Persist the child
PropPanelCallState.java,"Rights Reserved. Permission to use, copy, modify, and distribute this",rights reserved.
NNAssocValues.java,bigger than needed probably,keeps track of whether a value has been shown
AspectJDataLoaderBeanInfo.java,"TODO add a custom icon here: Utilities.loadImage(..., true)","To change body of generated methods, choose Tools | Templates."
TaskCancelledLog.java,"TODO rm1085 divide to TaskCompletedByHandlerLog, TaskCompletedBySignalLog?",import ru.runa.wfe.audit.dao.AuditLogDao;
ModelElementTypes.java,TODO : support structural features,return org.eclipse.gmf.runtime.diagram.ui.internal.legacy.part.LegacyElementTypes.getImageDescriptor(element);
GenericAggregateDeletedEvent.java,TODO: rework MuonLookupTools to support more than 1st level subtype from NewtonEvent.,TODO: 2019-03-26 11:11:11
ScatteringMatrixSaveModel.java,todo localization,TODO: translate
Line2d.java,BUG: possibily not storing p properly after calculation,2D line equation: ax + by + c = 0
ValuePK.java,TODO: Warning - this method won't work in the case the id fields are not set,: Warning - this method won't work in the case the id fields are not set
ProjectPackager.java,"* private static String JN_DOCPATH = System.getProperty(""user.home"") +
	 * File.separator + "".memoranda"" + File.separator; //Chaned .jnotes2 to be
	 * //.memoranda so the pack feature would work. (jcscoobyrs) on 17-Nov-2003
	 * //at 14:57:06 PM Changed to:
	 */",* 1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
UndirectedIteratedLocalSearch.java,copy best solution back into nodes,1. create a new network
AbstractFirm.java,"* 2018-04-06
 * jamel/models/m18/r04/firms/AbstractFirm.java
 * Une firme abstraite, coquille vide destinée à faciliter les extensions de
 * firmes.
 * 
 * 2018-04-06
 * jamel/models/m18/r04/firms/BasicFirm4.java
 * Une firme qui limite (1) la distribution de dividendes (2) l'investissement
 * lorsqu'elle est en dessous de son objectif de fonds propres.
 * 
 * 2018-04-01
 * jamel/models/m18/r04/firms/BasicFirm3.java
 * Prend en compte l'overhead expense dans le calcul du cash flow (method
 * invest()).
 * 
 * 2018-03-30
 * jamel/models/m18/r04/firms/BasicFirm2.java
 * Une firme qui a besoin d'overheadlabour.
 * 
 * 2018-03-29
 * jamel/models/m18/r04/firms/BasicFirm.java
 * Fusion de BasicFirm et BasicFirm2.
 * C'est donc une firme qui intègre un comportement d'investissement
 * post-keynésien.
 * 
 * 2018-03-28
 * jamel/models/m18/r03/firms/BasicFirm.java
 * Intègre l'objet Technology, qui permet d'introduire un progrès techologique
 * basique.
 * 
 * 2018-03-10
 * jamel/models/m18/r01/firms/BasicFirm.java
 * 
 * 2018-03-05
 * jamel/models/m18/q06/firms/BasicFirm5.java
 * Une firme faite pour travailler avec BasicLaborMarket3 :
 * Elle connait son marché du travail, elle fait appel à lui quand elle veut
 * copier les salaires,
 * ce qui lui permet de copier les salaires d'une firme d'un autre secteur.
 * 
 * 2018-03-04
 * jamel/models/m18/q06/firms/BasicFirm4.java
 * On désactive la supervision des salaires.
 * But: comprendre la dynamique de la courbe de Beveridge.
 * 
 * 2018-03-02
 * jamel/models/m18/q05/firms/BasicFirm3.java
 * Modification du comportement de fixation des salaires.
 * On tente de supprimer le taux normal d'emplois vacants.
 * 
 * 2018-02-16
 * jamel/models/m18/q04/firms/BasicFirm2.java
 * On essaie de mettre les actionnaires à contribution après les faillites.
 * Introduction de titres de propriété.
 * 
 * 2018-02-09
 * jamel/models/m18/q03/firms/BasicFirm2.java
 * Copie de la firme précédente dans laquelle on va essayer d'insérer des
 * éléments de la firme du modèle icc.
 * 
 * 2018-02-09
 * jamel/models/m18/q03/firms/BasicFirm.java
 * Nouveau nom de la firme précédente.
 * 
 * 2018-02-02
 * jamel/models/m18/q02/firms/BasicFirm32.java
 * Ajout d'une mémoire des suppliers de biens capitaux.
 * 
 * 2018-01-27 jamel/models/m18/q01/firms/BasicFirm3.java
 * Mutation de BasicFirm.
 * On essaie les effets d'un markup évolutionniste.
 * 
 * 2018-01-19 jamel/models/m18/q01/firms/BasicFirm.java
 * 
 * 2017-11-08: refactoring
 * 
 * 2017-11-06: Mutation de BasicFirm5
 * Procède à la dépréciation dans la phase d'ouverture.
 * 
 * 2017-10-16: Mutation de BasicFirm3.
 * Pour permettre une mise sous tutelle pendant les première périodes.
 */","This class is used to represent the firm agents in the model.
*/"
Plugin_DAT_42.java,because some very rare files were causing stack overflows here (when the file wasn't even valid for this plugin),50 levels deep is too much
TabFragment.java,TODO: Implement this method,2 tabs
DaeImporter.java,workaround for Cheetah3D which seems to have it backwards,16:9
SubmitMessageIT.java,TODO: will be fixed by EDELIVERY-11139,TODO: fix this test
ResponseWrapper.java,"* A response wrapper, possibly superceded by {@link ResponseWrapperNEW}.
 * 
 * TODO: DEPRECATE. Apparently this is deprecated, mark as deprecated.
 *
 */","* @author 
  * @version 1.0
  * @since 2016-05-10
  */"
DefaultLogWriter.java,We take care to initialize 'out' first so we can log if this goes wrong. ,1. check if we have a filename to log to
CourseServiceImpl.java,FIXME 怎么办,排序
BlockVectorStorage.java,"* TODO: IGNITE-5646, WIP
     *
     * Get affinity key for the given id.
     */","* Get block id for the given column index.
      *
      * @param colIdx column index.
      * @return block id.
      */"
LineMapWriter.java,XXX: _os.println(filename);,"_os.println(""+ "" + index + "" "" + filename);"
JavaCodeBuilder.java,TODO support XML Schema facets,2010-03-10: this is a hack to get the correct range for
Slave.java,TODO sendReply(),Send the slave name to the master
NewParentNode.java,bug fix: sort to make independent by user's selection:,1. check if we have a selected node
FieldTypeFactory.java,TODO figure out how to map to list,TODO: support array
Histogram2dFilterEditorPanel.java,TODO add your handling code here:,TODO add your handling code here:
DHKeyGenSpeed.java,"* @test
 * @bug 0000000
 * @summary DHKeyGenSpeed
 * @author Jan Luehe
 */","* @test
  * @bug 6306300
  * @summary Test that the default value of the -Xmx option is 100% of the
  *         physical memory.
  * @run main/othervm/timeout=100 TestDefaultMaxHeapSize
  */"
RegisterMobCategoryEventJS.java,TODO: Eventually add custom Mob Categories,TODO: 2021-03-20
ErrorNotifier.java,TODO implement non interrupting error notification,"JOptionPane.showMessageDialog(MainFrameHolder.get(), message);"
PercolTable.java,TODO,process line.
TypeBindings.java,"24-Mar-2010, tatu: Better ensure that we do not overwrite something
                         *  collected earlier (since we descend towards super-classes):
                         */","16-Aug-2012, tatu: [databind#102]
                        // If we already have a binding for this name,
                        // we'll just ignore it.
                        if (_bindings.containsKey(name)) {
                            continue;
                        }
                        */"
AllocationDegree.java,"* <!-- begin-user-doc -->
 * A representation of the model object '<em><b>Allocation Degree</b></em>'.
 * <!-- end-user-doc -->
 *
 * <!-- begin-model-doc -->
 * AllocationDegree represents a component allocation degree of freedom. It refers to an AllocationContext as changeableEntity, which is the mapping of a component to a server. The domain is a set of ResourceContainers (i.e. servers or hardware nodes) that can be put in the AllocationContext, i.e. in the mapping where the component is to be deployed. 
 * 
 * TODO OCL: The domainOfEntities must only contain ResourceContainer.  The changeableEntity must be an AllocationContext.
 * <!-- end-model-doc -->
 *
 *
 * @see de.uka.ipd.sdq.pcm.designdecision.specific.specificPackage#getAllocationDegree()
 * @model
 * @generated
 */","* <!-- begin-user-doc -->
  * A representation of the model object '<em><b>Specific Design Decision</b></em>'.
  * <!-- end-user-doc -->
  *
  * <p>
  * The following features are supported:
  * <ul>
  *   <li>{@link de.uka.ipd.sdq.pcm.designdecision.specific.SpecificDesignDecision#getSpecificDesignDecision <em>Specific Design Decision</em>}</li>
  * </ul>
  * </p>
  *
  * @see de.uka.ipd.sdq.pcm.designdecision.specific.SpecificPackage#getSpecificDesignDecision()
  * @model
  * @generated
  */"
CitizensImporter.java,TODO: make a backup of the old npc instead,100000000000000000000000000000000000000000000000000000000000
MemoryUtil.java,"BENCHMARK RESULTS - Oracle Server VM:

		Unsafe: 4ns
		ReflectFast: 8ns
		Reflect: 10ns
		JNI: 82ns

		BENCHMARK RESULTS - Oracle Client VM:

		Unsafe: 5ns
		ReflectFast: 81ns
		Reflect: 85ns
		JNI: 87ns

		On non-Oracle VMs, Unsafe should be the fastest implementation as well. In the absence
		of Unsafe, performance will depend on how reflection and JNI are implemented. For now
		we'll go with what we see on the Oracle VM (that is, we'll prefer reflection over JNI).
		 */","* Test if the Accessor is working.
		 */"
YamlPermissionUser.java,"TODO: Have this provide all options, not just declared ones",TODO: Implement this method
UnregisteredDpbDefiner.java,the option would probably require additional support in Jaybird,0 as default value
OpenGLPreviewPanel.java,!!TODO: ugly because it replicates the method in ChannelParameterEditorPanel,################################################################
GCopier.java,[FT] todo add more specific cases.,2017-03-20: ftanguy:
EmailVerificationDaoImpl.java,TODO: not sure of the greater than and just using Calendar.getInstance(),1 day
1740.java,TODO global variables,1740.
FurnaceBlockHandler.java,TODO ItemStack result = FurnaceRecipe.instance().getSmeltingResult(,1. is it a fuel?
ClusterChainDirectory.java,TODO: check if the code below is really needed */,"1. If the directory is larger than the cluster chain, we need to
         *    create a new cluster chain.
         * 2. If the directory is smaller than the cluster chain, we need to
         *    truncate the cluster chain.
         */"
DmAgendaItemDao.java,TODO: declare your Business Methods here,1. Add your own methods here.
ContentHandlersTest.java,"* @test
 * @bug 8064925
 * @summary Basic test for ContentHandler. Ensures discovery paths for content
 *          handlers follow a particular order.
 */","This class is used to generate the test cases for the
  test suite.

  The test cases are generated by reading the test suite
  specification file and then running the test suite
  against the test cases.

  The test suite specification file is a text file
  with the following format:

  <test-case-name> <test-case-file> <test-case-args>

  The test case name is used to identify the test case
  in the test suite.

  The test case file is the name of the test case file
  that contains the test case.

  The test case args are the arguments to the test case
  file.

  The test case file is a text file with the following
  format:

  <test-case-name> <test-case-args>

  The test case name is used to identify the test case
  in the test suite.

  The test case args are the arguments to the test case.

  The test case name and test case args are separated
  by a space.

  The test case name and test case args are separated
  by a space.

  The test case file is a text file with the following
  format:

  <test-case-name> <test-case-args>

  The test case name is used to identify the test case
  in the test suite.

  The test case args are the arguments to the test case.

  The test case name and test case args are separated
  by a space.

  The test case file is a text file with the following
  format:

  <test-case-name> <test-case-args>

  The test case name is used to identify the test case
  in the test suite.

  The test case args are the arguments to the test case.

  The test case name and test case args are separated
  by a space.

  The test case file is a text file with the following
  format:

  <test-case-name> <test-case-args>

  The test case name is used to identify the test case"
Code128Writer.java,FIXME if this ever outputs Code A,4B is the same as 4C
MongoGuild.java,"This has usage later when seeing how many keys can they take. The second/third check is kind of redundant, but necessary anyway to see if it works.",This is to prevent someone from claiming a key and then claiming another key for the same owner.
to1.java,"JADX WARN: Can't fix incorrect switch cases order, some code will duplicate */","JADX ERROR: Method load error
        jadx.core.utils.exceptions.DecodeException: Load method exception: bogus opcode: 00e9 in method: defpackage.to1.<init>(java.lang.String, java.lang.String, defpackage.nw4):void, dex: 
        	at jadx.core.dex.nodes.MethodNode.load(MethodNode.java:118)
        	at jadx.core.dex.nodes.ClassNode.load(ClassNode.java:248)
        	at jadx.core.ProcessClass.process(ProcessClass.java:29)
        	at jadx.api.JadxDecompiler.processClass(JadxDecompiler.java:292)
        	at jadx.api.JavaClass.decompile(JavaClass.java:62)
        	at jadx.api.JadxDecompiler.lambda$appendSourcesSave$0(JadxDecompiler.java:200)
        Caused by: java.lang.IllegalArgumentException: bogus opcode: 00e9
        	at com.android.dx.io.OpcodeInfo.get(OpcodeInfo.java:1227)
        	at com.android.dx.io.OpcodeInfo.getName(OpcodeInfo.java:1234)
        	at jadx.core.dex.instructions.InsnDecoder.decode(InsnDecoder.java:581)
        	at jadx.core.dex.instructions.InsnDecoder.process(InsnDecoder.java:74)
        	at jadx.core.dex.nodes.MethodNode.load(MethodNode.java:104)
        	... 5 more
        */"
JmsQueueAdmin.java,"A non-Jaffa tool may pass empty operator and value, even when they didn't intend to pass them. Bail out!","1. If the operator is empty, then the criteria is a simple value"
DTLSRehandshakeWithCipherChangeTest.java,"* @test
 * @bug 8043758
 * @summary Testing DTLS engines re-handshaking with cipher change. New cipher
 *          is taken randomly from the supporetd ciphers list.
 * @key randomness
 * @library /sun/security/krb5/auto /test/lib /javax/net/ssl/TLSCommon
 * @modules java.security.jgss
 *          java.security.jgss/sun.security.jgss.krb5
 *          java.security.jgss/sun.security.krb5:+open
 *          java.security.jgss/sun.security.krb5.internal:+open
 *          java.security.jgss/sun.security.krb5.internal.ccache
 *          java.security.jgss/sun.security.krb5.internal.crypto
 *          java.security.jgss/sun.security.krb5.internal.ktab
 *          java.base/sun.security.util
 * @build jdk.test.lib.RandomFactory
 * @run main/othervm -Dtest.security.protocol=DTLS
 *      DTLSRehandshakeWithCipherChangeTest
 */","* @test
  * @bug 8001377
  * @summary Test that the default value of the -XX:MaxDirectMemorySize
  *          option is 1024M.
  * @run main/othervm -XX:+UnlockDiagnosticVMOptions -XX:+PrintFlagsFinal -XX:MaxDirectMemorySize=1024M
  */"
EstrattoreIdDocumentiAction.java,Intervento L. almaviva2 06.07.2011 - Bug MANTIS 4510 (collaudo) vengono dichiarati i campi da utilizzare per,20100407 almaviva5 - se ho selezionato una sola biblioteca carico di dati di posseduto
TestIsPrimitive.java,"* @test
 * @bug 8150669
 * @bug 8233019
 * @summary C1 intrinsic for Class.isPrimitive
 * @modules java.base/jdk.internal.misc
 *
 * @run main/othervm -ea -Diters=200   -Xint
 *      compiler.intrinsics.klass.TestIsPrimitive
 * @run main/othervm -ea -XX:-UseSharedSpaces -Diters=30000 -XX:TieredStopAtLevel=1
 *      compiler.intrinsics.klass.TestIsPrimitive
 * @run main/othervm -ea -Diters=30000 -XX:TieredStopAtLevel=4
 *      compiler.intrinsics.klass.TestIsPrimitive
 */","* @test
  * @bug 8001377
  * @summary Test that the default value of the -Xmx option is 100% of the
  *         physical memory.
  * @run main/othervm/timeout=100 TestDefaultMaxHeapSize
  */"
Switch1.java,"* @test
 * @bug 4099995 4118025
 * @summary Bad optimization of ""switch"" statement
 * @author dps
 *
 * @run clean Switch1
 * @run compile -O Switch1.java
 * @run main Switch1
 */","* @test
  * @bug 4508030
  * @summary Test that the default value of the -Xmx option is 100% of the
  *         physical memory.
  * @run main/othervm/timeout=100 TestDefaultXmx
  */"
AddressDto.java,TODO: フィールドコメントを記述 */,*/
SqlOperation.java,"linear search should be ok since list should be small",1..n required cascades
SongPlayCountStore.java,how high the base value is. The ratio of the Height to Base is what really matters,100000000000000000000000000000000000000000000000000000000000
ClientSmppSessionHandler.java,Probably the message_payload Optional Parameter is being used,0 length message
ScrumReleaseBurnDownPortlet.java,TODO: Permission check,1. Get the action
UnpackerImpl.java,collect data & maybe CRC,1.0 and 1.1 files are stored in the archive.
GraphBasedFrameIdentifier.java,TODO: this is a gross way to fallback,1.0.0
LinkedTransferQueueCollectionTest.java,classes to work around CTS issues.,package to avoid conflicts with the tests in the jsr166 package.
BoundExpressionParser.java,move the starting index to where the ? was,1 past the end of the field name
TimePredictionResult.java,TODO: Why? Is this to support some old files or something?,2013-03-26: This is a hack to support the old format.
XSAttributeDecl.java,REVISIT: SCAPI: what's the proper representation,"1. if the constraint type is not specified, return null"
LiquidWalk.java,"* LiquidBounce++ Hacked Client
 * A free open source mixin-based injection hacked client for Minecraft using Minecraft Forge.
 * https://github.com/PlusPlusMC/LiquidBouncePlusPlus/
 */","* @lc app=label1&origin=lcof
  *
  * [101] 对称二叉树
  */"
ARSCFileParser.java,the length here is somehow weird,0x1A1A is the length of the string in UTF-8
SevenSigns.java,"* @author RobikBobik
 * @author JoeAlisson
 * TODO: When one RB die, the second will be invul for 5 minutes.
 */","* @author UnAfraid
  */"
FontProducer.java,"* @todo
         * the scale factor can t be set
         * after the size has been specified
         */","* 1.0f = 100%
          * 2.0f = 200%
          * 3.0f = 300%
          * 4.0f = 400%
          * 5.0f = 500%
          * 6.0f = 600%
          * 7.0f = 700%
          * 8.0f = 800%
          * 9.0f = 900%
          * 10.0f = 1000%
          */"
MatrixElementIterator.java,hack for matrices with zero elements,1st element
CUIBaseEvent.java,"Hack for String.uppercaseFirstLetter, which doesn't exist.",TODO Auto-generated method stub
EnumSet.java,"instead of cast to E, we should perhaps use elementType.cast()",1.5 serialization support
Libbluray.java,TODO: use org/bluray/system/RegisterAccess instead */,0x10000000 is reserved for native code */
P2ModifiedMorse.java,"* Modified Morse potential
 * 
 *  The functional form of potential is :
 *  
 *  	u(i,j) = -epsilon(i,j) * ( 1 - { 1 - exp( -A(i,j) ( r(i,j) - re(i,j) ) }^2 ) + z(i)*z(j)*(electron_charge)^2/(4*pi*free_space_permittivity*r(i,j))	
 *   
 * where epsilon: describes the strength of the pair interaction - the well depth (energy) 
 *         re   : is the equilibrium pair separation - the position of the well bottom (distance)
 *         A    : is a parameter controlling the width of the potential well (inverse distance)          
 *  
 *
 * adapted from P2Morse.java by K.R. Schadel (2008)
 */","This class implements the Lennard-Jones potential.
  The potential is defined as:
  V(r) = 4*epsilon*((sigma/r)^12 - (sigma/r)^6)
  where sigma is the distance at which the potential is zero, and epsilon is the
  depth of the potential well.
*/"
CalcGroupSelector.java,by user. A better solution may be to distinguish between implicit,by a group spec.
MinimumStats.java,TODO: Convert to use FileSplitter's three- or four-column version once available,100000000000000000000000000000000000000000000000000000000000
NextPalindrome.java,"* 
   * Return the closestPair palindromic Number of the positive input. <br>
   * if n is a palindrome, return itself <br>
   * 
   * The palindromic number is decided by the LEFT part. 
   * example, (abcde),  
   * the closed palindrome is (abcba ), or (ab[c+1]ba) or (ab[c-1]ba),  <br> 
   * 
   * Here it have to pay attention to [c+1]=10 or [c-1]=-1. 
   * when [c+1] = 10, (ab[c+1]ba) will be (a[b+1]0[b+1]a) ---- 
   * 
   * @param: n, 
   * @return: the closestPair palindrome to n
   * 
   * 
   */","* 
    * Return the Nth palindromic Number 
    * 
    * There are the following rule to a n digit number
    * when n = 1, there are 9, (1, 2, 3, 4, 5, 6, 7, 8 and 9)               Total 9 
    * when n = 2,           9, (11, 22, 33, 44, 55, 66, 77, 88 and 99)      Total 9+9 
    * when n = 3,           90, (101, 202,..., 111, 121,... )             Total 9+9+90
    * when n = 4,           90, (1001, 2002,..., 1111, 1221,... )         Total 9+9+90+90
    * when n = 5,           900,                                            Total 9+9+90+90+900 
    * when n = 6,           900,                                            Total 9+9+90+90+900+900 
    * 
    * The palindromic number is decided by the LEFT part. example when n == 4 (abba), the left part (ab) is from 10 to 99; 
    * when n == 5 (abcba), the LEFT part (abc) is from 100 to 999. when n == 6 (abccba), the LEFT part (abc) is from 100 to 999.
    * 
    * @param: index, the N
    * @return: the Nth palindromic
    * 
    * 
    */"
