filename,target,prediction
ClientMessageHandler.java,"private void handleConnectDevice(SetupDeviceMessage originalMessage,
			AcknowledgmentMessage message) {
		client.connectDeviceDataChannel(originalMessage.getSerialNumber(),
				(int) message.getData());
	}","private void handleConnectDevice(SetupDeviceMessage originalMessage,
			AcknowledgmentMessage message) {
		client.connectDeviceDataChannel(originalMessage.getSerialNumber(),
				(int) message.getData());
	}"
ScriptHandler.java,"@Handler(op = InHeader.GOLLUX_MINI_MAP_LEAVE_REQUEST)
    public static void handleGolluxMiniMapLeaveRequest(Char chr) {
        if (chr.getParty() == null) {
            return;
        }
        chr.getScriptManager().startScript(0, ""GiantBossQuit1"", ScriptType.Portal);
    }","@Handler(op = InHeader.USER_CONTENTS_MAP_REQUEST)
    public static void handleUserContentsMapRequest(Char chr, InPacket inPacket) {
    }"
CopybotLogger.java,"public void log(Level level, Throwable e, String msgKey, Object... args) {
        julLogger.log(level, e, () -> ResourcesEngine.getString(msgKey, args));
    }","public void log(Level level, Throwable e, String msgKey, Object... args) {
        julLogger.log(level, e, () -> ResourcesEngine.getString(msgKey, args));
    }"
PrintTask.java,"public String getTaskName() {
            return RESOURCES.getString(""printer.title"");
    }","public String getTaskName() {
            return RESOURCES.getString(""printer.title"");
    }"
FFTRadix2.java,"public String toString(){
		return ""<Radix-2 DIT DFT for N=""+n+"">"";
	}","public String toString(){
		return ""<Radix-2 DIT DFT for N=""+n+"">"";
	}"
PhysicsSprite.java,"private void setyNormalForce(double yNormalForce) {
		this.yNormalForce = yNormalForce;
	}","private void setyNormalForce(double yNormalForce) {
		this.yNormalForce = yNormalForce;
	}"
InsertTest.java,"boolean verifyBackwards(DoublyLinkedList l, String expected) {
        StringBuffer sb = new StringBuffer();
        boolean first = true;
        for (DoublyLinkedList.Entry e = l.getLast(); e != null; e = e.getPrevious()) {
            if (first)
                first = false;
            else
                sb.insert(0, "","");
            sb.insert(0, String.valueOf(e.getData()));
        }

        //System.err.println(l);
        return (sb.toString().equals(expected));
    }","boolean verifyBackwards(DoublyLinkedList l, String expected) {
        StringBuffer sb = new StringBuffer();
        boolean first = true;
        for (DoublyLinkedList.Entry e = l.getLast(); e!= null; e = e.getPrevious()) {
            if (first)
                first = false;
            else
                sb.insert(0, "","");
            sb.insert(0, String.valueOf(e.getData()));
        }

        //System.err.println(l);
        return (sb.toString().equals(expected));
    }"
QuickSlot.java,"public void restorePlaceholders(Bundle bundle){
		Collection<Bundlable> placeholders = bundle.getCollection(PLACEHOLDERS);
		boolean[] placements = bundle.getBooleanArray( PLACEMENTS );

		int i = 0;
		for (Bundlable item : placeholders){
			while (!placements[i]) i++;
			setSlot( i, (Item)item );
			i++;
		}

	}","public void restorePlaceholders(Bundle bundle){
		Collection<Bundlable> placeholders = bundle.getCollection(PLACEHOLDERS);
		boolean[] placements = bundle.getBooleanArray( PLACEMENTS );

		int i = 0;
		for (Bundlable item : placeholders){
			while (!placements[i]) i++;
			setSlot( i, (Item)item );
			i++;
		}

	}"
MP4Config.java,"public String getB64SPS() {
		Log.d(TAG, ""SPS: ""+mSPS);
		return mSPS;
	}","public String getB64SPS() {
		Log.d(TAG, ""SPS: ""+mSPS);
		return mSPS;
	}"
PasswordDialog.java,"public JComponent $$$getRootComponent$$$() {
        return contentPane;
    }","public JComponent $$$getRootComponent$$$()
    {
        return contentPane;
    }"
StaggeredWorkspaceAnim.java,"private void addScrimAnimationForState(Launcher launcher, LauncherState state, long duration) {
        AnimatorSetBuilder scrimAnimBuilder = new AnimatorSetBuilder();
        AnimationConfig scrimAnimConfig = new AnimationConfig();
        scrimAnimConfig.duration = duration;
        PropertySetter scrimPropertySetter = scrimAnimConfig.getPropertySetter(scrimAnimBuilder);
        launcher.getWorkspace().getStateTransitionAnimation().setScrim(scrimPropertySetter, state);
        mAnimators.add(scrimAnimBuilder.build());
        Animator fadeOverviewScrim = ObjectAnimator.ofFloat(
                launcher.getDragLayer().getOverviewScrim(), OverviewScrim.SCRIM_PROGRESS,
                state.getOverviewScrimAlpha(launcher));
        fadeOverviewScrim.setDuration(duration);
        mAnimators.add(fadeOverviewScrim);
    }","private void addScrimAnimationForState(Launcher launcher, LauncherState state, long duration) {
        AnimatorSetBuilder scrimAnimBuilder = new AnimatorSetBuilder();
        AnimationConfig scrimAnimConfig = new AnimationConfig();
        scrimAnimConfig.duration = duration;
        PropertySetter scrimPropertySetter = scrimAnimConfig.getPropertySetter(scrimAnimBuilder);
        launcher.getWorkspace().getStateTransitionAnimation().setScrim(scrimPropertySetter, state);
        mAnimators.add(scrimAnimBuilder.build());
        Animator fadeOverviewScrim = ObjectAnimator.ofFloat(
                launcher.getDragLayer().getOverviewScrim(), OverviewScrim.SCRIM_PROGRESS,
                state.getOverviewScrimAlpha(launcher));
        fadeOverviewScrim.setDuration(duration);
        mAnimators.add(fadeOverviewScrim);
    }"
CountryDao.java,"public Object doInHibernate(final Session session)
				    throws PersistenceException {
				final String queryString = ""select featureId from ""
					+ persistentClass.getSimpleName();

				final Query qry = session.createQuery(queryString);
				qry.setCacheable(false);
				return qry.list();

			    }","public Object doInHibernate(final Session session)
				    throws PersistenceException {
				final String queryString = ""select featureId from ""
					+ persistentClass.getSimpleName();

				final Query qry = session.createQuery(queryString);
				qry.setCacheable(false);
				return qry.list();

			    }"
JdbcStore.java,"@Override
    public void close() throws IOException {
        closed.set(true);
    }","@Override
    public void close() throws IOException {
        closed.set(true);
    }"
AuthorizationManager.java,"default String getRealmName() {
    return null;
  }","// Role CRUDS

  /**
   * Returns the all Roles from this AuthorizationManager.
   */
  e.nexus.repository.maven.internal.metadata.MavenMetadata;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilder;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderException;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderImpl;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderResult;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderResultImpl;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderResultImpl.Builder;
import org.sonatype.nexus.repository.maven.internal.metadata.MavenMetadataBuilderResultImpl.BuilderImpl;"
MetadataController.java,"public void logTemplateOperation(Template template, Inode inode,
          OperationType optype) {
    Pair<Inode, Inode> project_dataset = inodeFacade.
            getProjectAndDatasetRootForInode(inode);
    Project project = projectFacade.findByInodeId(project_dataset.getL().
            getInodePK().getParentId(),
            project_dataset.getL().getInodePK().getName());
    Dataset dataset = datasetFacade.findByProjectAndInode(project,
            project_dataset.getR());

    opsLogFacade.persist(new OperationsLog(project, dataset, template, inode,
            optype));
  }","public void logTemplateOperation(Template template, Inode inode,
          OperationType optype) {
    Pair<Inode, Inode> project_dataset = inodeFacade.
            getProjectAndDatasetRootForInode(inode);
    Project project = projectFacade.findByInodeId(project_dataset.getL().
            getInodePK().getParentId(),
            project_dataset.getL().getInodePK().getName());
    Dataset dataset = datasetFacade.findByProjectAndInode(project,
            project_dataset.getR());

    opsLogFacade.persist(new OperationsLog(project, dataset, template, inode,
            optype));
  }"
ModelElementTypes.java,"public static IElementType getElementType(int visualID) {
		switch (visualID) {
		case ModelEditPart.VISUAL_ID:
			return Model_1000;
		case ClientEditPart.VISUAL_ID:
			return Client_2001;
		case DatabaseEditPart.VISUAL_ID:
			return Database_2002;
		case J2EEServerEditPart.VISUAL_ID:
			return J2EEServer_2003;
		case BrowserEditPart.VISUAL_ID:
			return Browser_3001;
		case ApplicationClientEditPart.VISUAL_ID:
			return ApplicationClient_3002;
		case WebContainerEditPart.VISUAL_ID:
			return WebContainer_3003;
		case EJBContainerEditPart.VISUAL_ID:
			return EJBContainer_3004;
		case WebReleationshipEditPart.VISUAL_ID:
			return WebReleationship_4001;
		case DataReleationshipEditPart.VISUAL_ID:
			return DataReleationship_4002;
		case AppReleationshipEditPart.VISUAL_ID:
			return AppReleationship_4003;
		case ContainerReleationshipEditPart.VISUAL_ID:
			return ContainerReleationship_4004;
		}
		return null;
	}","public static IElementType getElementType(int visualID) {
		switch (visualID) {
		case ModelEditPart.VISUAL_ID:
			return Model_1000;
		case ClientEditPart.VISUAL_ID:
			return Client_2001;
		case DatabaseEditPart.VISUAL_ID:
			return Database_2002;
		case J2EEServerEditPart.VISUAL_ID:
			return J2EEServer_2003;
		case BrowserEditPart.VISUAL_ID:
			return Browser_3001;
		case ApplicationClientEditPart.VISUAL_ID:
			return ApplicationClient_3002;
		case WebContainerEditPart.VISUAL_ID:
			return WebContainer_3003;
		case EJBContainerEditPart.VISUAL_ID:
			return EJBContainer_3004;
		case WebReleationshipEditPart.VISUAL_ID:
			return WebReleationship_4001;
		case DataReleationshipEditPart.VISUAL_ID:
			return DataReleationship_4002;
		case AppReleationshipEditPart.VISUAL_ID:
			return AppReleationship_4003;
		case ContainerReleationshipEditPart.VISUAL_ID:
			return ContainerReleationship_4004;
		}
		return null;
	}"
Line2d.java,"@Override
	public Object clone() {
		Line2d clone = new Line2d(this.seg.p1.x, this.seg.p1.y, this.seg.p2.x,
				this.seg.p2.y);

		clone.a = this.a;
		clone.b = this.b;
		clone.c = this.c;

		clone.bisectingID = this.bisectingID.clone();
		clone.vertexIndex = this.vertexIndex.clone();

		return clone;
	}","@Override
	public Object clone() {
		Line2d clone = new Line2d(this.seg.p1.x, this.seg.p1.y, this.seg.p2.x,
				this.seg.p2.y);

		clone.a = this.a;
		clone.b = this.b;
		clone.c = this.c;

		clone.bisectingID = this.bisectingID.clone();
		clone.vertexIndex = this.vertexIndex.clone();

		return clone;
	}"
ProjectPackager.java,"public static void PackDirectory(String startingDirectory, File theDirectory, ZipOutputStream theZIPStream)
			throws java.io.IOException {
		File[] theFiles = theDirectory.listFiles();
		File stDirectory = new File(startingDirectory);
		System.out.println(
				""Path="" + stDirectory.getPath() + "";length="" + stDirectory.getPath().length() + ""==>"" + theFiles[0]);
		int j = stDirectory.getPath().length();
		for (int i = 0; i < theFiles.length; i++) {
			String sRelPath = theFiles[i].getPath().substring(j);
			if (theFiles[i].isDirectory()) {
				// create a directory entry.
				// directory entries must be terminated by a slash!
				ZipEntry theEntry = new ZipEntry(""."" + sRelPath + ""/"");
				theZIPStream.putNextEntry(theEntry);
				theZIPStream.closeEntry();

				// recurse down
				PackDirectory(startingDirectory, theFiles[i], theZIPStream);
			} else // regular file
			{
				File f = theFiles[i];
				ZipEntry ze = new ZipEntry(""."" + sRelPath);
				FileInputStream in = new FileInputStream(f);
				byte[] data = new byte[(int) f.length()];
				in.read(data);
				in.close();
				theZIPStream.putNextEntry(ze);
				theZIPStream.write(data);
				theZIPStream.closeEntry();
			}
		}
	}","public static void PackDirectory(String startingDirectory, File theDirectory, ZipOutputStream theZIPStream)
			throws java.io.IOException {
		File[] theFiles = theDirectory.listFiles();
		File stDirectory = new File(startingDirectory);
		System.out.println(
				""Path="" + stDirectory.getPath() + "";length="" + stDirectory.getPath().length() + ""==>"" + theFiles[0]);
		int j = stDirectory.getPath().length();
		for (int i = 0; i < theFiles.length; i++) {
			String sRelPath = theFiles[i].getPath().substring(j);
			if (theFiles[i].isDirectory()) {
				// create a directory entry.
				// directory entries must be terminated by a slash!
				ZipEntry theEntry = new ZipEntry(""."" + sRelPath + ""/"");
				theZIPStream.putNextEntry(theEntry);
				theZIPStream.closeEntry();

				// recurse down
				PackDirectory(startingDirectory, theFiles[i], theZIPStream);
			} else // regular file
			{
				File f = theFiles[i];
				ZipEntry ze = new ZipEntry(""."" + sRelPath);
				FileInputStream in = new FileInputStream(f);
				byte[] data = new byte[(int) f.length()];
				in.read(data);
				in.close();
				theZIPStream.putNextEntry(ze);
				theZIPStream.write(data);
				theZIPStream.closeEntry();
			}
		}
	}"
UndirectedIteratedLocalSearch.java,"@Override
    public void setPerturbationAmount(float a) {
        this.perturbation_amount = a;
    }","@Override
    public void setPerturbationAmount(float a) {
        this.perturbation_amount = a;
    }"
AbstractFirm.java,abstract protected void production();,abstract protected void production();
TabFragment.java,"void updateIndicator(int index) {
        if (index != 0 && index != 1) return;

        int accentColor = mainActivity.getAccent();

        if (index == 0) {
            circleDrawable1.setImageDrawable(new ColorCircleDrawable(accentColor));
            circleDrawable2.setImageDrawable(new ColorCircleDrawable(Color.GRAY));
        } else {
            circleDrawable1.setImageDrawable(new ColorCircleDrawable(accentColor));
            circleDrawable2.setImageDrawable(new ColorCircleDrawable(Color.GRAY));
        }
    }","void updateIndicator(int index) {
        if (index!= 0 && index!= 1) return;

        int accentColor = mainActivity.getAccent();

        if (index == 0) {
            circleDrawable1.setImageDrawable(new ColorCircleDrawable(accentColor));
            circleDrawable2.setImageDrawable(new ColorCircleDrawable(Color.GRAY));
        } else {
            circleDrawable1.setImageDrawable(new ColorCircleDrawable(accentColor));
            circleDrawable2.setImageDrawable(new ColorCircleDrawable(Color.GRAY));
        }
    }"
DaeImporter.java,"@Override public String toString() {
            return ""DaeNode{"" +
                    ""id='"" + id + '\'' +
                    "", name='"" + name + '\'' +
                    "", instance_camera="" + instance_camera +
                    "", instance_geometry="" + instance_geometry +
                    "", group="" + group +
                    '}';
        }","@Override public String toString() {
            return ""DaeNode{"" +
                    ""id='"" + id + '\'' +
                    "", name='"" + name + '\'' +
                    "", instance_camera="" + instance_camera +
                    "", instance_geometry="" + instance_geometry +
                    "", group="" + group +
                    '}';
        }"
CourseServiceImpl.java,"@Override
	public PagingResult<Course> queryCourseBydepid(CourseQuery courseQuery) {
		List<String> teaids = teacherRepository.findByteaIds(courseQuery.getCourDepid());
        System.out.println(""teaids>>>""+teaids);
        String teaid = StringUtils.join(teaids,"","");
        System.out.println(""teaid*****""+teaid);
        courseQuery.setCourTeaid(teaid);
        //分页查询
        Pageable pageable = PageRequest.of(courseQuery.getPage() - 1, courseQuery.getPageSize());
        Page<Course> course = null;
        if (EmptyUtil.stringE(courseQuery.getCourDepid())){
            course = coursedao.findByteaIds(teaid,pageable);
        }else{
            course = coursedao.findAll(pageable);
        }
        List<Course> courseList = course.getContent();
        PagingResult pagingResult = new PagingResult();
        pagingResult.setTotal(course.getTotalElements());
        pagingResult.setRows(courseList);
        return pagingResult;
	}","@Override
	public PagingResult<Course> queryCourseBydepid(CourseQuery courseQuery) {
		List<String> teaids = teacherRepository.findByteaIds(courseQuery.getCourDepid());
        System.out.println(""teaids>>>""+teaids);
        String teaid = StringUtils.join(teaids,"","");
        System.out.println(""teaid*****""+teaid);
        courseQuery.setCourTeaid(teaid);
        //分页查询
        Pageable pageable = PageRequest.of(courseQuery.getPage() - 1, courseQuery.getPageSize());
        Page<Course> course = null;
        if (EmptyUtil.stringE(courseQuery.getCourDepid())){
            course = coursedao.findByteaIds(teaid,pageable);
        }else{
            course = coursedao.findAll(pageable);
        }
        List<Course> courseList = course.getContent();
        PagingResult pagingResult = new PagingResult();
        pagingResult.setTotal(course.getTotalElements());
        pagingResult.setRows(courseList);
        return pagingResult;
	}"
BlockVectorStorage.java,"@Override public double[] data() {
        double[] res = new double[this.size];
        for (int i = 0; i < this.size; i++)
            res[i] = this.get(i);
        return res;
    }","@Override public double[] data() {
        double[] res = new double[this.size];
        for (int i = 0; i < this.size; i++)
            res[i] = this.get(i);
        return res;
    }"
Slave.java,"public ArrayList getTransfers() {
		synchronized (_transfers) {
			return new ArrayList(_transfers.values());
		}
	}","public Slave(Properties p) throws IOException {
        _bufferSize = Integer.parseInt(p.getProperty(""bufferSize"", ""0""));
        _timeout = Integer.parseInt(p.getProperty(""slave.timeout"", ""0""));
        _ctx = p.getProperty(""slave.ssl"", ""false"")
                           .equals(""true"")? SSLGetContext.getSSLContext() : null;
        String slavename = p.getProperty(""slave.name"");
        logger.info(""slave.name: "" + slavename);
        _sout = new ObjectOutputStream(_s.getOutputStream());
        _sin = new ObjectInputStream(_s.getInputStream());
        _sout.flush();
        _sout.reset();
        _sout.writeObject(slavename);
        _sout.flush();
        _sout.reset();
        _uploadChecksums = p.getProperty(""enableuploadchecksums"", ""true"")
                           .equals(""true"");
        _downloadChecksums = p.getProperty(""enabledownloadchecksums"", ""true"")
                           .equals(""true"");
        _roots = getDefaultRootBasket(p);
        _transfers = new HashMap();
        _portRange = new PortRange(Integer.parseInt(p.getProperty(""slave.portfrom"")),
                Integer.parseInt(p.getProperty(""slave.portto"")), getBufferSize());
        _sslMaster = p.getProperty(""slave.ssl"", ""false"")
                           .equals(""true"");
  e.getTransferIndex(), e));
        }"
Histogram2dFilterEditorPanel.java,"@Override
    public String getFilter() {
        StringBuilder b= new StringBuilder(""|histogram2d("");
        if ( jCheckBox1.isSelected() ) {
            b.append(binCountX.getText());
            b.append("","");
            b.append(binCountY.getText());
        }
        if ( jCheckBox2.isSelected() ) {
            b.append("","");
            b.append(rangeX.getText());
            b.append("","");
            b.append(rangeY.getText());
        }
        b.append("")"");
        return b.toString();
    }","@Override
    public String getFilter() {
        StringBuilder b= new StringBuilder(""|histogram2d("");
        if ( jCheckBox1.isSelected() ) {
            b.append(binCountX.getText());
            b.append("","");
            b.append(binCountY.getText());
        }
        if ( jCheckBox2.isSelected() ) {
            b.append("","");
            b.append(rangeX.getText());
            b.append("","");
            b.append(rangeY.getText());
        }
        b.append("")"");
        return b.toString();
    }"
RegisterMobCategoryEventJS.java,"public int getDespawnDistance() {
            return despawnDistance;
        }","public int getDespawnDistance() {
            return despawnDistance;
        }"
PercolTable.java,"private int npProcessing(List children)
    {
        int lastIndex = children.size() - 1;
        //if the last word is tagged POS return lastword;
        if (((TagNode) children.get(lastIndex)).getCategory().equals(""POS""))
        {
            return lastIndex;
        }
        // else search from right to left for the first child which is an NN, NNP, NNPS, NNS, NX, POS, JJR
        HashMap<String, Integer> nplist = new HashMap<String, Integer>();
        nplist.put(""NN"", 1);
        nplist.put(""NNP"", 1);
        nplist.put(""NNPS"", 1);
        nplist.put(""NNS"", 1);
        nplist.put(""NNX"", 1); // nplist.put(""NP"", 1);nplist.put(""NML"", 1); //nplist.put(""NX"", 1);
        nplist.put(""POS"", 1);
        nplist.put(""JJR"", 1);
        nplist.put(""JJS"", 1);
        nplist.put(""VBG"", 1);
        boolean marker = false;
        for (int i = lastIndex; i >= 0; i--)
        {
            String cat = ((String) ((TagNode) children.get(i)).getCategory());
            if (nplist.containsKey(cat))
            {
                if (marker)
                {
                    System.out.println(""@@"" + children);
                }
                return i;
            }
            else if (cat.equals(""NP"") || cat.equals(""NML"") || cat.equals(""NAC""))
            {
                marker = true;
            }
        }
//		else if it's a coordinated noun phrase, search from right to left for the first child which is an NP
        int lastNP = lastIndex + 1;
        for (int i = lastIndex; i >= 0; i--)
        {
            String cat = ((String) ((TagNode) children.get(i)).getCategory());
            if (cat.equals(""NP"") || cat.equals(""NML""))
            {//||((String)((TagNode)children.get(i)).getCategory()).equals(""NX"")){
                if (lastNP == lastIndex + 1)
                {
                    lastNP = i;
                }

            }
            if (((String) ((TagNode) children.get(i)).getCategory()).matches(""C(C|ONJP)"") && lastNP != lastIndex + 1)
            {
                return lastNP;
            }
        }//*/
        //else search from left to right for the first child which is an NP
        for (int i = 0; i <= lastIndex; i++)
        {
            if (((String) ((TagNode) children.get(i)).getCategory()).equals(""NP"") || ((String) ((TagNode) children.get(i)).getCategory()).equals(""NML"")
                    || ((String) ((TagNode) children.get(i)).getCategory()).equals(""NX""))
            {
                return i;
            }
        }
        //else search from right to left for the first child which is a $, ADJP, PRN
        nplist.clear();
        nplist.put(""$"", 1);
        nplist.put(""ADJP"", 1);
        nplist.put(""PRN"", 1);
        for (int i = lastIndex; i >= 0; i--)
        {
            if (nplist.containsKey(((String) ((TagNode) children.get(i)).getCategory())))
            {
                return i;
            }
        }
        //else search from right to left for the first child which is a CD
        for (int i = lastIndex; i >= 0; i--)
        {
            if (((String) ((TagNode) children.get(i)).getCategory()).equals(""CD""))
            {
                return i;
            }
        }
        //else search from right to left for the first child which is a JJ, JJS, RB, or QP, or FW
        nplist.clear();
        nplist.put(""JJ"", 1);
        nplist.put(""JJS"", 1);
        nplist.put(""RB"", 1);
        nplist.put(""QP"", 1);
        nplist.put(""FW"", 1);// nplist.put(""S"", 1);
        for (int i = lastIndex; i >= 0; i--)
        {
            if (nplist.containsKey(((String) ((TagNode) children.get(i)).getCategory())))
            {
                return i;
            }
        }
        //else return the last word	
        return getBestHeadRight(children);
    }","private int npProcessing(List children)
    {
        int lastIndex = children.size() - 1;
        //if the last word is tagged POS return lastword;
        if (((TagNode) children.get(lastIndex)).getCategory().equals(""POS""))
        {
            return lastIndex;
        }
        // else search from right to left for the first child which is an NN, NNP, NNPS, NNS, NX, POS, JJR
        HashMap<String, Integer> nplist = new HashMap<String, Integer>();
        nplist.put(""NN"", 1);
        nplist.put(""NNP"", 1);
        nplist.put(""NNPS"", 1);
        nplist.put(""NNS"", 1);
        nplist.put(""NNX"", 1); // nplist.put(""NP"", 1);nplist.put(""NML"", 1); //nplist.put(""NX"", 1);
        nplist.put(""POS"", 1);"
MemoryUtil.java,"private static Field getDeclaredFieldRecursive(final Class<?> root, final String fieldName) throws NoSuchFieldException {
		Class<?> type = root;

		do {
			try {
				return type.getDeclaredField(fieldName);
			} catch (NoSuchFieldException e) {
				type = type.getSuperclass();
			}
		} while ( type != null );

		throw new NoSuchFieldException(fieldName + "" does not exist in "" + root.getSimpleName() + "" or any of its superclasses."");
	}","private static Field getDeclaredFieldRecursive(final Class<?> root, final String fieldName) throws NoSuchFieldException {
		Class<?> type = root;

		do {
			try {
				return type.getDeclaredField(fieldName);
			} catch (NoSuchFieldException e) {
				type = type.getSuperclass();
			}
		} while ( type!= null );

		throw new NoSuchFieldException(fieldName + "" does not exist in "" + root.getSimpleName() + "" or any of its superclasses."");
	}"
YamlPermissionUser.java,"@Override
    public boolean removeGroup(String group) {
        if (groups.contains(group)) {
            groups.remove(group);
            return true;
        }
        return false;
    }","@Override
    public boolean removeGroup(String group) {
        if (groups.contains(group)) {
            groups.remove(group);
            return true;
        }
        return false;
    }"
