filename,target,prediction
IdentityStore.java,"BaseRole[] findRolesByUserKey(UserKey key)
            throws SSOIdentityException;","BaseRole[] findRolesByUserKey(UserKey key)
            throws SSOIdentityException;"
MailModule.java,"private static HashMap<String,String> splitHeaders(String headers)
  {
    HashMap<String,String> headerMap = new HashMap<String,String>();

    if (headers == null)
      return headerMap;
    
    int i = 0;
    int len = headers.length();

    CharBuffer buffer = new CharBuffer();

    while (i < len) {
      char ch;

      for (;
           i < len && Character.isWhitespace(headers.charAt(i));
           i++) {
      }

      if (len <= i)
        return headerMap;

      buffer.clear();

      for (;
           i < len && (! Character.isWhitespace(ch = headers.charAt(i))
		       && ch != ':');
           i++) {
        buffer.append((char) ch);
      }

      for (;
           i < len && ((ch = headers.charAt(i)) == ' '
		       || ch == '\t'
		       || ch == '\f'
		       || ch == ':');
           i++) {
      }

      String name = buffer.toString();
      buffer.clear();

      for (;
           i < len
           && ((ch = headers.charAt(i)) != '\r' && ch != '\n');
           i++) {
        buffer.append((char) ch);
      }

      //
      // check for multi-line values
      //

      for (;
           i < len 
           && ((ch = headers.charAt(i)) == '\r' || ch == '\n');
           i++) {
        buffer.append((char) ch);
      }

      while (i < len 
             && ((ch = headers.charAt(i)) == '\t' || ch == ' ')) {
        for (;
             i < len
             && ((ch = headers.charAt(i)) != '\r' && ch != '\n');
             i++) {
          buffer.append((char) ch);
        }

        for (;
             i < len 
             && ((ch = headers.charAt(i)) == '\r' || ch == '\n');
             i++) {
          buffer.append((char) ch);
        }
      }

      while (buffer.length() > 0
             && ((ch = buffer.getLastChar()) == '\r' || ch == '\n')) {
        buffer.deleteCharAt(buffer.length() - 1);
      }

      String value = buffer.toString();

      if (! """".equals(value))
        headerMap.put(name, value);
    }

    return headerMap;
  }","private static HashMap<String,String> splitHeaders(String headers)
  {
    HashMap<String,String> headerMap = new HashMap<String,String>();

    if (headers == null)
      return headerMap;
    
    int i = 0;
    int len = headers.length();

    CharBuffer buffer = new CharBuffer();

    while (i < len) {
      char ch;

      for (;
           i < len && Character.isWhitespace(headers.charAt(i));
           i++) {
      }

      if (len <= i)
        return headerMap;

      buffer.clear();

      for (;
           i < len && (! Character.isWhitespace(ch = headers.charAt(i))
		       && ch!= ':');
           i++) {
        buffer.append((char) ch);
      }

      for (;
           i < len && ((ch = headers.charAt(i)) ==''
		       || ch == '\t'
		       || ch == '\f'
		       || ch == ':');
           i++) {
      }

      String name = buffer.toString();
      buffer.clear();

      for (;
           i < len
           && ((ch = headers.charAt(i))!= '\r' && ch!= '\n');
           i++) {
        buffer.append((char) ch);
      }

      //
      // check for multi-line values
      //

      for (;
           i < len 
           && ((ch = headers.charAt(i)) == '\r' || ch == '\n');
           i++) {
        buffer.append((char) ch);
      }

      while (i < len 
             && ((ch = headers.charAt(i)) == '\t' || ch =='')) {
        for (;
             i < len
             && ((ch = headers.charAt(i))!= '\r' && ch!= '\n');
             i++) {
          buffer.append((char) ch);
        }

        for (;
             i < len 
             && ((ch = headers.charAt(i)) == '\r' || ch == '\n');
             i++) {
          buffer.append((char) ch);"
JaCoPSolverManager.java,"public void reset() {
		if (logger.isDebugEnabled())
			logger.debug(""Reset"");

		while (jacopStore.level > 0) {
			jacopStore.removeLevel(jacopStore.level);
			jacopStore.setLevel(jacopStore.level - 1);
		}
		// afterwards, jacopStore.level is 0.
		// Assumption: Level is always raised before adding a constraint.
		// Therefore, there are no constraints at level 0 that would need to be
		// removed.
		totalConstraintsChecked = 0;
	}","public void reset() {
		if (logger.isDebugEnabled())
			logger.debug(""Reset"");

		while (jacopStore.level > 0) {
			jacopStore.removeLevel(jacopStore.level);
			jacopStore.setLevel(jacopStore.level - 1);
		}
		// afterwards, jacopStore.level is 0.
		// Assumption: Level is always raised before adding a constraint.
		// Therefore, there are no constraints at level 0 that would need to be
		// removed.
		totalConstraintsChecked = 0;
	}"
InternalNodeModelUtils.java,"private static LineAndColumn getLineAndColumnNoExactLineBreak(String text, int[] lineBreaks, int insertionPoint, int offset) {
		int line, column;
		if (insertionPoint == 0) {
			// the insertionPoint would be before the first line break
			// so we are in
			line = 1;
			// at 
			column = offset + 1;
		} else {
			int lineBreakIdx = insertionPoint - 1;
			int leftLineBreak = lineBreaks[lineBreakIdx];
			if (leftLineBreak + 1 == offset) {
				// offset is immediately after an existing line break
				if (text.charAt(leftLineBreak) == '\r' && text.charAt(offset) == '\n') {
					// windows line break, the offset belongs to the previous line
					line = insertionPoint;
					if (lineBreakIdx > 0) {
						int prevLineBreak = lineBreaks[lineBreakIdx - 1];
						// check for windows line breaks here, too
						if (text.charAt(prevLineBreak) == '\r' && text.charAt(prevLineBreak + 1) == '\n') {
							column = offset - prevLineBreak - 1;
						} else {
							column = offset - prevLineBreak;
						}
					} else {
						column = offset + 1;
					}
				} else {
					line = insertionPoint + 1;
					column = offset - leftLineBreak;
				}
			} else {
				line = insertionPoint + 1;
				// check for windows line breaks here, too
				if (text.charAt(leftLineBreak) == '\r' && text.charAt(leftLineBreak + 1) == '\n') {
					column = offset - leftLineBreak - 1;
				} else {
					column = offset - leftLineBreak;
				}
			}
		}
		return LineAndColumn.from(line, column);
	}","private static LineAndColumn getLineAndColumnNoExactLineBreak(String text, int[] lineBreaks, int insertionPoint, int offset) {
		int line = insertionPoint + 1;
		int column = offset - lineBreaks[insertionPoint];
		return LineAndColumn.from(line, column);
	}"
GraspMI.java,"public void ejecutar(){
        String resultado;
        int i, numFeatures;
        Date d;
       
        d = new Date();
        resultado = ""RESULTS generated at "" + String.valueOf((Date)d) 
                        + "" \n--------------------------------------------------\n"";
        resultado += ""Algorithm Name: "" + params.nameAlgorithm + ""\n"";
       
        /* call of GRASP algorithm */
        GRASP();
            
        resultado += ""\nPARTITION Filename: ""+ params.trainFileNameInput +""\n---------------\n\n"";
        resultado += ""Features selected: \n"";
            
        for(i=numFeatures=0; i<features.length; i++) 
            if(features[i] == true){ 
                resultado += Attributes.getInputAttribute(i).getName() + "" - "";
                numFeatures++;
            }   
        
        resultado += ""\n\n"" + String.valueOf(numFeatures) + "" features of "" 
                + Attributes.getInputNumAttributes() + ""\n\n"" ;
        
        resultado += ""Error in test (using train for prediction): "" 
                + String.valueOf(data.validacionCruzada(features)) + ""\n"";
        resultado += ""Error in test (using test for prediction): "" 
                + String.valueOf(data.LVOTest(features)) + ""\n"";
        
        resultado += ""---------------\n"";        
            
        System.out.println(""Experiment completed successfully"");
              
        /* creates the new training and test datasets only with the selected features */
        Files.writeFile(params.extraFileNameOutput, resultado);
        data.generarFicherosSalida(params.trainFileNameOutput, params.testFileNameOutput, features);
               
        
    }","public void ejecutar(){
        String resultado;
        int i, numFeatures;
        Date d;
       
        d = new Date();
        resultado = ""RESULTS generated at "" + String.valueOf((Date)d) 
                        + "" \n--------------------------------------------------\n"";
        resultado += ""Algorithm Name: "" + params.nameAlgorithm + ""\n"";
       
        /* call of GRASP algorithm */
        GRASP();
            
        resultado += ""\nPARTITION Filename: ""+ params.trainFileNameInput +""\n---------------\n\n"";
        resultado += ""Features selected: \n"";
            
        for(i=numFeatures=0; i<features.length; i++) 
            if(features[i] == true){ 
                resultado += Attributes.getInputAttribute(i).getName() + "" - "";
                numFeatures++;
            }   
        
        resultado += ""\n\n"" + String.valueOf(numFeatures) + "" features of "" 
                + Attributes.getInputNumAttributes() + ""\n\n"" ;
        
        resultado += ""Error in test (using train for prediction): "" 
                + String.valueOf(data.validacionCruzada(features)) + ""\n"";
        resultado += ""Error in test (using test for prediction): "" 
                + String.valueOf(data.LVOTest(features)) + ""\n"";
        
        resultado += ""---------------\n"";        
            
        System.out.println(""Experiment completed successfully"");
              
        /* creates the new training and test datasets only with the selected features */
        Files.writeFile(params.extraFileNameOutput, resultado);
        data.generarFicherosSalida(params.trainFileNameOutput, params.testFileNameOutput, features);
               
        
    }"
RosterAbstract.java,"public static void setMaxRosterSize(int maxRosterSize) {
		RosterAbstract.maxRosterSize = maxRosterSize;
	}","public static void setMaxRosterSize(int maxRosterSize) {
		RosterAbstract.maxRosterSize = maxRosterSize;
	}"
AbstractGameState.java,public abstract void abortGame();,"protected void startNewRound() {
        round = new Round(settings.getPlayers());
        tileStack = new TileStack(settings.getTileStackSize());
        grid = new Grid(settings.getGridSize());
        views.onMainView(it -> it.setRound(round));
        views.onScoreboard(it -> it.setRound(round));
        views.onMainView(it -> it.setTileStack(tileStack));
        views.onScoreboard(it -> it.setTileStack(tileStack));
        views.onMainView(it -> it.setGrid(grid));
        views.onScoreboard(it -> it.setGrid(grid));
        views.onMainView(it -> it.setPlayer(round.getActivePlayer()));
        views.onScoreboard(it -> it.setPlayer(round.getActivePlayer()));
        views.onMainView(it -> it.setPlayerAI(playerAI));
        views.onScoreboard(it -> it.setPlayerAI(playerAI));
        views.onMainView(it -> it.setPlayerAI(playerAI));
        views.onScoreboard(it -> it.setPlayerAI(playerAI));
        views.onMainView(it -> it.setPlayerAI(playerAI));
        views.onScoreboard(it -> it.setPlayerAI(playerAI));
        views.onMainView(it -> it.setPlayerAI(playerAI));
        views.onScoreboard(it -> it.setPlayerAI(playerAI));
        views.onMainView(it -> it.setPlayerAI(playerAI));"
AdLibHelper.java,"private static String cap(boolean cap, String value) {
        return cap ? TextHelper.cap(value) : value;
    }","public static String cap(boolean cap, String string) {
        if (cap)
            return string.substring(0, 1).toUpperCase() + string.substring(1);
        return string;
    }"
Bed.java,"public static boolean inBed(Player player) {
		return sleepingPlayers.containsKey(player);
	}","public static boolean inBed(Player player) {
		return sleepingPlayers.containsKey(player);
	}"
ClientMessageHandler.java,"private void handleGetDeviceList(GetDeviceListMessage originalMessage,
			AcknowledgmentMessage message) {

		List<AndroidDeviceClient> receivedList = new ArrayList<AndroidDeviceClient>();
		if (message.getData() instanceof Collection<?>) {
			Collection<?> devices = (Collection<?>) message.getData();
			for (Object device : devices) {
				if (device instanceof AndroidDeviceClient) {
					receivedList.add((AndroidDeviceClient) device);
				}
			}
		}

		switch (originalMessage.getDeviceListMessageType()) {
		case ALL:
			for (AndroidDeviceClient device : receivedList) {
				ClientConnectionManager.getInstance().addDevice(client, device);
			}
			break;

		case ADDED:
			for (AndroidDeviceClient device : receivedList) {
				ClientConnectionManager.getInstance().addDevice(client, device);
			}
			break;

		case REMOVED:
			for (AndroidDeviceClient device : receivedList) {
				ClientConnectionManager.getInstance().removeDevice(client,
						device);
			}
			break;
		default:
			break;
		}

		client.setConnected();
	}","private void handleGetDeviceList(GetDeviceListMessage originalMessage,
			AcknowledgmentMessage message) {
		List		}"
ScriptHandler.java,"@Handler(op = InHeader.ENTER_RANDOM_PORTAL_REQUEST)
    public static void handleEnterRandomPortalRequest(Char chr, InPacket inPacket) {
        int portalObjID = inPacket.decodeInt();
        Life life = chr.getField().getLifeByObjectID(portalObjID);
        if (!(life instanceof RandomPortal)) {
            chr.chatMessage(""Could not find that portal."");
            return;
        }
        RandomPortal randomPortal = (RandomPortal) life;
        if (randomPortal.getCharID() != chr.getId()) {
            chr.chatMessage(""A mysterious force is blocking your way."");
            chr.dispose();
            return;
        }
        RandomPortal.Type type = randomPortal.getAppearType();
        String script = type.getScript();
        chr.getScriptManager().startScript(randomPortal.getAppearType().ordinal(), randomPortal.getObjectId(),
                script, ScriptType.Portal);
        chr.dispose();
    }","@Handler(op = InHeader.USER_RUN_SCRIPT_2)
    public static void handleUserRunScript2(Char chr, InPacket inPacket) {
        SendTypeFromClient type = SendTypeFromClient.getByVal(inPacket.decodeShort());
        if (type == SendTypeFromClient.PlatformerStageExit) {
            int fieldID = inPacket.decodeInt();
            if (chr.getFieldID() == fieldID && GameConstants.getMaplerunnerField(fieldID) > 0) {
                chr.warp(chr.getOrCreateFieldByCurrentInstanceType(GameConstants.FOREST_OF_TENACITY));
            }
        }
    }"
CopybotLogger.java,"public static CopybotLogger getLogger(Class clazz) {
        return new CopybotLogger(clazz.getCanonicalName());
    }","private CopybotLogger(String name) {
        julLogger = Logger.getLogger(name);
    }"
PrintTask.java,"PrintRequestAttributeSet getAttributes() {
    return attributes;
  }","PrintRequestAttributeSet getAttributes() {
    return attributes;
  }"
FFTRadix2.java,"@Override
	public void fftUnsafe(double[] x, double[] y) {
		int i,j,k,n1,n2,a;
		double c,s,t1,t2;
		int n = this.n, m = this.m, bitreversecount = this.bitreversecount;
		int[] bitreversea = this.bitreversea, bitreverseb = this.bitreverseb;
		double[] sin = this.sin, cos = this.cos;
	
		for(i=0;i<bitreversecount;i++){
			int ia = bitreversea[i];
			int ib = bitreverseb[i];
			t1 = x[ia];
			t2 = x[ib];
			x[ia] = t2;
			x[ib] = t1;
			t1 = y[ia];
			t2 = y[ib];
			y[ia] = t2;
			y[ib] = t1;
		}

		// FFT
		n1 = 0;
		n2 = 1;
	
		for (i=0; i < m; i++) {
			n1 = n2;
			n2 <<= 1;
			a = 0;
		
			for (j=0; j < n1; j++) {
				c = cos[a];
				s = sin[a];
				a +=	1 << (m-i-1);

				for (k=j; k < n; k=k+n2) {
					t1 = c*x[k+n1] - s*y[k+n1];
					t2 = s*x[k+n1] + c*y[k+n1];
					x[k+n1] = x[k] - t1;
					y[k+n1] = y[k] - t2;
					x[k] = x[k] + t1;
					y[k] = y[k] + t2;
				}
			}
		}
	}","@Override
	public void fftUnsafe(double[] x, double[] y) {
		int i,j,k,n1,n2,a;
		double c,s,t1,t2;
		int n = this.n, m = this.m, bitreversecount = this.bitreversecount;
		int[] bitreversea = this.bitreversea, bitreverseb = this.bitreverseb;
		double[] sin = this.sin, cos = this.cos;
	
		for(i=0;i<bitreversecount;i++){
			int ia = bitreversea[i];
			int ib = bitreverseb[i];
			t1 = x[ia];
			t2 = x[ib];
			x[ia] = t2;
			x[ib] = t1;
			t1 = y[ia];
			t2 = y[ib];
			y[ia] = t2;
			y[ib] = t1;
		}

		// FFT
		n1 = 0;
		n2 = 1;
	
		for (i=0; i < m; i++) {
			n1 = n2;
			n2 <<= 1;
			a = 0;
		
			for (j=0; j < n1; j++) {
				c = cos[a];
				s = sin[a];
				a +=	1 << (m-i-1);

				for (k=j; k < n; k=k+n2) {
					t1 = c*x[k+n1] - s*y[k+n1];
					t2 = s*x[k+n1] + c*y[k+n1];
					x[k+n1] = x[k] - t1;
					y[k+n1] = y[k] - t2;
					x[k] = x[k] + t1;
					y[k] = y[k] + t2;
				}
			}
		}
	}"
PhysicsSprite.java,"private void sumForces()
	{
		double xComp = 0;
		double yComp = 0;
		for (int i = 0; i < forces.size(); i++) 
		{
			Force force = forces.get(i);
			double magnitude = force.getMagnitude(this);
			double direction = force.getDirection(this);
			xComp += magnitude * Math.cos(direction);
			yComp += magnitude * Math.sin(direction);
		}
		
		//If X has normal force applied, then sum of forces will be zero
		if(this.isxNormaled())
		{
			this.setxNormalForce(-xComp);
			xComp = 0;
		}
		else
			this.setxNormalForce(0);
		
		if(this.isyNormaled())
		{
			this.setyNormalForce(-yComp);
			yComp = 0;
		}
		else
			this.setyNormalForce(0);
		
		setNetAccelMagnitude(Math.sqrt(xComp*xComp + yComp*yComp)/this.getMass());
		setNetAccelDir(Math.atan2(yComp, xComp));
	}","public void update()
 	{
 		if(frozen)
 			return;
 		long time = System.currentTimeMillis();
 		double deltaTime = (time - lastUpdate) / 1000.0;
 		lastUpdate = time;
 		
 		//calculate net accel
 		netAccelMagnitude = 0;
 		netAccelDir = 0;
 		for(Force f : forces)
 		{
 			netAccelMagnitude += f.getAccelMagnitude();
 			netAccelDir += f.getAccelDir();
 		}
 		
 		//calculate net vel
 		netVelMagnitude = netAccelMagnitude * deltaTime;
 		netVelDir = netAccelDir * deltaTime;
 		
 		//calculate net pos
 		deltaX = netVelMagnitude * Math.cos(netVelDir);
 		deltaY = netVelMagnitude * Math.sin(netVelDir);
 		
 		//calculate net pos
 		double newX = getX() + deltaX;
 		double newY = getY() + deltaY;
 		
 		//check if outside allowed
 		if(isOutsideAllowed())
 		{
 			if(newX < 0)
 			{
 				newX = 0;
 				deltaX = 0;
 			}
 			else if(newX > getWorldWidth())
 			{
 				newX = getWorldWidth();
 				deltaX = 0;
 			}
 			if(newY < 0)
 			{
 				newY = 0;
 				deltaY = 0;
 			}
 			else if(newY > getWorldHeight())
 			{
 				newY = getWorldHeight();
 				deltaY = 0;
 			}
 		}
 		
 		//set new pos
 		setX(newX);
 		setY(newY);
 		
 		//reset forces
 		forces.clear();
 	}"
InsertTest.java,"boolean verifyForwards(DoublyLinkedList l, String expected) {
        StringBuffer sb = new StringBuffer();
        boolean first = true;
        for (DoublyLinkedList.Entry e = l.getFirst(); e != null; e = e.getNext()) {
            if (first)
                first = false;
            else
                sb.append("","");
            sb.append(String.valueOf(e.getData()));
        }

        //System.err.println(l);
        return (sb.toString().equals(expected));
    }","public static void main(String[] args) {
        System.out.println(Runtime.getRuntime().maxMemory());
    }"
QuickSlot.java,"public void clearSlot(int slot){
		slots[slot] = null;
	}","public Item getSlot(int slot){
		return slots[slot];
	}"
MP4Config.java,"public String getB64PPS() {
		Log.d(TAG, ""PPS: ""+mPPS);
		return mPPS;
	}","public String getB64PPS() {
		Log.d(TAG, ""PPS: ""+mPPS);
		return mPPS;
	}"
PasswordDialog.java,"private Font $$$getFont$$$(String fontName, int style, int size, Font currentFont) {
        if (currentFont == null) return null;
        String resultName;
        if (fontName == null) {
            resultName = currentFont.getName();
        } else {
            Font testFont = new Font(fontName, Font.PLAIN, 10);
            if (testFont.canDisplay('a') && testFont.canDisplay('1')) {
                resultName = fontName;
            } else {
                resultName = currentFont.getName();
            }
        }
        Font font = new Font(resultName, style >= 0 ? style : currentFont.getStyle(), size >= 0 ? size : currentFont.getSize());
        boolean isMac = System.getProperty(""os.name"", """").toLowerCase(Locale.ENGLISH).startsWith(""mac"");
        Font fontWithFallback = isMac ? new Font(font.getFamily(), font.getStyle(), font.getSize()) : new StyleContext().getFont(font.getFamily(), font.getStyle(), font.getSize());
        return fontWithFallback instanceof FontUIResource ? fontWithFallback : new FontUIResource(fontWithFallback);
    }","private Font $$$getFont$$$(String fontName, int style, int size, Font currentFont) {
        if (currentFont == null) return null;
        String resultName;
        if (fontName == null) {
            resultName = currentFont.getName();
        } else {
            Font testFont = new Font(fontName, Font.PLAIN, 10);
            if (testFont.canDisplay('a') && testFont.canDisplay('1')) {
                resultName = fontName;
            } else {
                resultName = currentFont.getName();
            }
        }
        Font font = new Font(resultName, style >= 0? style : currentFont.getStyle(), size >= 0? size : currentFont.getSize());
        boolean isMac = System.getProperty(""os.name"", """").toLowerCase(Locale.ENGLISH).startsWith(""mac"");
        Font fontWithFallback = isMac? new Font(font.getFamily(), font.getStyle(), font.getSize()) : new StyleContext().getFont(font.getFamily(), font.getStyle(), font.getSize());
        return fontWithFallback instanceof FontUIResource? fontWithFallback : new FontUIResource(fontWithFallback);
    }"
