filename,target,prediction
LivingEntity.java,"public int blockX1() {
    return xToBlockCordInt(x1());
  }","public boolean inBox(float tx,float ty) {
  .gdx.graphics.g2d.SpriteBatch;
import com.badlogic.gdx.graphics.glutils.ShapeRenderer;
import com.badlogic.gdx.math.Vector2;
import com.badlogic.gdx.utils.Array;

import pama1234.gdx.game.app.Screen0011;
import pama1234.gdx.game.sandbox.platformer.entity.GamePointEntity;
import pama1234.gdx.game.sandbox.platformer.entity.util.OuterBox;
import pama1234.gdx.game.sandbox.platformer.metainfo.MetaCreature;
import pama1234.gdx.game.sandbox.platformer.player.GameMode;
import pama1234.gdx.game.sandbox.platformer.player.Player;
import pama1234.gdx.game.sandbox.platformer.region.PathVarLighting;
import pama1234.gdx.game.sandbox.platformer.region.block.Block;
import pama1234.gdx.game.sandbox.platformer.world.WorldBase2D;
import pama1234.gdx.game.sandbox.platformer.world.world0001.WorldType0001Base;
import pama1234.math.UtilMath;
import pama1234.math.physics.MassPoint;
import pama1234.math.physics.PathVar;

public class LivingEntity extends GamePointEntity<MassPoint>{

  public OuterBox outerBox;

  @Tag(1)
  public GameMode gameMode=GameMode.survival;
  public MetaCreature<?> type;
  @Tag(2)
  public int typeId;
  @Tag(3)
  public PathVar life;
  public PathVarLighting light;
  @Deprecated
  public LivingEntity() {//kryo only
    super(null,null,null);
  }
  public LivingEntity(Screen0011 p,WorldBase2D<? extends WorldType0001Base<?>> pw,MassPoint in,MetaCreature<?> type) {
    super(p,pw,in);
    this.type=type;
    this.typeId=type.id;
    point.step=0.25f;
    outerBox=new OuterBox(this);
    life=new PathVar(type.attr.maxLife);
    light=new PathVarLighting();
    initAtServer();
  }
  public void deserializationInit(Screen0011 p,WorldBase2D<? extends WorldType0001Base<?>> pw,MetaCreature<?> type) {
    this.p=p;
    this.pw=pw;
    this.type=type;

    outerBox=new OuterBox(this);
    light=new PathVarLighting();
  }
  @Override
  public void update() {
    outerBox.prePointUpdate();
    super.update();
    life.update();
    outerBox.postPointUpdate();
    lightingUpdate();
  }
  public void lightingUpdate() {
    float cr=0,cg=0,cb=0;
    for(int i=0;i<=outerBox.w;i++) for(int j=0;j<=outerBox.h;j++) {
      // int tx=outerBox.x1+i,
      //   ty=outerBox.y1+j;
      Block tb=pw.getBlock(outerBox.x1+i,outerBox.y1+j);
      if(tb!=null&&tb.light!=null) {
        // float mag=UtilMath.dist((tx+0.5f)*pw.blockWidth(),(ty+0.5f)*pw.blockHeight(),cx(),cy());
        cr+=tb.light.r();
        cg+=tb.light.g();
        cb+=tb.light.b();
      }else {
        cr+=16;
        cg+=16;
        cb+=16;
      }
    }
    int tr=(outerBox.w+1)*(outerBox.h+1);
    cr/=tr;
    cg/=tr;
    cb/=tr;
    light.set(cr,cg,cb);
    light.update();
  }
  @Override
  public void display() {
    displayLife();
  }
  public void displayLife() {
    boolean flag=UtilMath.abs(life.des-life.pos)>0.1f;
    if(!flag&&UtilMath.abs(life.des-type.attr.maxLife)<=0.1f) return;
    p.beginBlend();
    p.fill(127,127);
    p.rect(x1(),y1()-4,type.attr.w,2);
    p.fill(255,63,63,191);
    float tp=type.attr.w/type.attr.maxLife;
    float tw=tp*life.pos;
    p.rect(x1(),y1()-4,tw,2);
    if(flag) {
      if(life.des>life.pos) {
        p.fill(156,95,255,191);
        p.rect(x1()+tw,y1()-4,tp*(life.des-life.pos),2);
      }else {
        p.fill(255,255,63,191);
        p.rect(x1()+tw,y1()-4,tp*(life.pos-life.des),2);
      }
    }
    p.endBlend();
  }
  public float cx() {
    return point.pos.x+type.attr.dx+type.attr.w/2f;
  }
  public float cy() {
    return point.pos.y+type.attr.dy+type.attr.h/2f;
  }
  public Block getBlock(int xIn,int yIn) {
    return pw.regions.getBlock(xIn,yIn);
  }
  public Block getBlock(float xIn,float yIn) {
    return pw.regions.getBlock(xToBlockCordInt(xIn),yToBlockCordInt(yIn));
  }
  public int blockX() {
    return xToBlockCordInt(x());
  }
  public int blockY() {
    return yToBlockCordInt(y());
  }
  public float xBlockFloat() {
    return xToBlockCordFloat(x());
  }
  public float yBlockFloat() {
    return yToBlockCordFloat(y());
  }
  public float x1() {
    return x()+type.attr.dx;
  }"
SleepChartFragment.java,"protected void renderCharts() {
        mActivityChart.animateX(ANIM_TIME, Easing.EasingOption.EaseInOutQuart);
        mSleepAmountChart.invalidate();
    }","@Override
    protected List<? extends ActivitySample> getSamples(DBHandler db, GBDevice device) {
        return getSamples(db, device, mTimestampFrom, -1);
    }"
RadioDriver.java,"@Override
    public boolean isConnected() {
        return this.mRadioDriverThread != null;
    }","/**
     * Radio link receiver thread is used to read data from the Crazyradio USB driver.
     */
    private class RadioDriverThread implements Runnable {

        final Logger mLogger = LoggerFactory.getLogger(this.getClass().getSimpleName());

        private final static int RETRYCOUNT_BEFORE_DISCONNECT = 10;
        private int mRetryBeforeDisconnect;

        /**
         * Create the object
         */
        public RadioDriverThread() {
            this.mRetryBeforeDisconnect = RETRYCOUNT_BEFORE_DISCONNECT;
        }

        /**
         * Run the receiver thread
         *
         * (non-Javadoc)
         * @see java.lang.Runnable#run()
         */
        public void run() {
            byte[] dataOut = Crazyradio.NULL_PACKET;

            double waitTime = 0;
            int emptyCtr = 0;

            while(mCradio!= null &&!Thread.currentThread().isInterrupted()) {
                try {

                    /*
                    try:
                        ackStatus = self.cradio.send_packet(dataOut)
                    except Exception as e:
                        import traceback
                        self.link_error_callback(""Error communicating with crazy radio"""
TCharLongHashMap.java,"@Override
	public boolean equals(Object other) {
		if (!(other instanceof TCharLongMap)) {
			return false;
		}
		TCharLongMap that = (TCharLongMap) other;
		if (that.size() != this.size()) {
			return false;
		}
		long[] values = _values;
		byte[] states = _states;
		long this_no_entry_value = getNoEntryValue();
		long that_no_entry_value = that.getNoEntryValue();
		for (int i = values.length; i-- > 0;) {
			if (states[i] == FULL) {
				char key = _set[i];
				long that_value = that.get(key);
				long this_value = values[i];
				if ((this_value != that_value) && (this_value != this_no_entry_value)
						&& (that_value != that_no_entry_value)) {
					return false;
				}
			}
		}
		return true;
	}","public boolean execute(char key, long value) {
				if (first)
					first = false;
		}"
NavigationActivity.java,"@Override
    public void onPostCreated(String postText) {
        Log.d(""Bitter"", ""NavigationView#onPostCreated("" + postText + "")"");
    }","@Override
    public void onPostCreated(String author, String post) {
        // TODO
    }"
DataLoader.java,"private static void usage() {
        
        System.err.println(""usage: [-closure][-verbose][-durableQueues][-namespace namespace] propertyFile (fileOrDir)+"");

        System.exit(1);
        
    }","private static void usage() {

        System.err.println(""Usage: DataLoader propertyFile (fileOrDir)*"");
        System.err.println(""where propertyFile is the configuration file for the database instance."");
        System.err.println(""fileOrDir is a file or directory containing the data to be loaded."");
        System.err.println(""The data files may be compressed using zip or gzip, but the loader does not support multiple data files within a single archive."");
        System.err.println(""The data files may be in any RDF format supported by the loader."");
        System.err.println(""The data files may be in any RDF format supported by the loader."");
        System.err.println(""The data files may be in any RDF format supported by the loader."");
        System.err.println(""The data files may be in any RDF format supported by the loader."");
        System.err.println(""The data files may be in any RDF format supported by the loader."");"
ExprTycker.java,"private Either<FormTerm.Pi, Term>
  instPi(@NotNull FormTerm.Pi pi, Substituter.TermSubst subst, @NotNull Term arg) {
    subst.add(pi.param().ref(), arg);
    var term = pi.body().subst(subst).normalize(NormalizeMode.WHNF);
    return term instanceof FormTerm.Pi pai ? Either.left(pai) : Either.right(term);
  }",@NotNull Doc build();
NeedleController.java,"@Override public void mousePressed(MouseEvent e) {
            viewport = mixerModel.getViewportModel().getViewport();
            final double currentNeedleX = viewport.computePixelXOffset(needleModel.getCurrentTime()) + NeedleConstants.NEEDLE_HEAD_WIDTH;
            final int mousePressedX = e.getX();
            needlePositionOffsetX = mousePressedX - currentNeedleX;
        }","@Override public void mousePressed(final MouseEvent e) {
        	viewport = mixerModel.getViewportModel().gt.getRegion().getRegionStart();
        final long end = regionModel.getRegion().getRegionEnd();
        final long currentTime = regionModel.getRegion().getRegionStart();
        final long newStart = Math.max(start, currentTime - (currentTime - start) % timescale);
        final long newEnd = Math.min(end, newStart + timescale);
        regionModel.setRegion(newStart, newEnd);
    }"
DBChecker.java,"protected void checkRegion(final Region r, final RegionFunction fct, final BinarySearch<String,String> binSearch, final UnresolvedIdentifiersException errors){
		if (r == null)
			return;

		// Check the coordinate system (if any):
		if (r.coordSys != null)
			checkCoordinateSystem(r.coordSys, fct, errors);

		// Check that the region type is allowed:
		if (allowedGeo != null){
			if (allowedGeo.length == 0)
				errors.addException(new UnresolvedFunctionException(""The region type \"""" + r.type + ""\"" is not available in this implementation!"", fct));
			else
				checkGeometryFunction((r.type == RegionType.POSITION) ? ""POINT"" : r.type.toString(), fct, binSearch, errors);
		}

		// Check all the inner regions:
		if (r.regions != null){
			for(Region innerR : r.regions)
				checkRegion(innerR, fct, binSearch, errors);
		}
	}","protected void checkRegion(final Region r, final RegionFunction fct, final BinarySearch<String,String> binSearch, final UnresolvedIdentifiersException errors){
		// 1. Check the coordinate system:
		checkCoordinateSystem(r.getCoordSys(), fct, errors);

		// 2. Check the type of region:
		checkGeometryFunction(r.getType(), fct, binSearch, errors);

		// 3. Check the inner regions:
		for(Region inner : r.getInnerRegions())
			checkRegion(inner, fct, binSearch, errors);
	}"
EventProcessor.java,"private EventCrf updateEventCrf(EventCrf eventCrf, Study study, StudySubject studySubject, UserAccount user, boolean isAnonymous) {
        eventCrf.setUpdateId(user.getUserId());
        eventCrf.setDateUpdated(new Date());
        if (isAnonymous) eventCrf.setStatusId(Status.UNAVAILABLE.getCode());
        else eventCrf.setStatusId(Status.AVAILABLE.getCode());
        eventCrf = eventCrfDao.saveOrUpdate(eventCrf);
        logger.debug(""*********UPDATED EVENT CRF"");
        return eventCrf;
    }","private EventCrf updateEventCrf(EventCrf eventCrf, Study study, StudySubject studySubject, UserAccount user, boolean isAnonymous) {
        eventCrf.setUpdateId(user.getUserId());
        eventCrf.setDateUpdated(new Date());
        if (isAnonymous) eventCrf.setStatusId(Status.UNAVAILABLE.getCode());
        else eventCrf.setStatusId(Status.AVAILABLE.getCode());
        eventCrf = eventCrfDao.saveOrUpdate(eventCrf);
        logger.debug(""*********UPDATED EVENT CRF"");
        return eventCrf;
    }"
Playable.java,"public void broadcastPickUpMsg(ItemInstance item)
	{
		Player player = getPlayer();

		if(item == null || player == null)
			return;

		if(item.isEquipable() && !(item.getTemplate() instanceof EtcItemTemplate))
		{
			SystemMessage msg = null;
			String player_name = player.getName();
			if(item.getEnchantLevel() > 0)
			{
				int msg_id = isPlayer() ? SystemMessage.ATTENTION_S1_PICKED_UP__S2_S3 : SystemMessage.ATTENTION_S1_PET_PICKED_UP__S2_S3;
				msg = new SystemMessage(msg_id).addString(player_name).addNumber(item.getEnchantLevel()).addItemName(item.getItemId());
			}
			else
			{
				int msg_id = isPlayer() ? SystemMessage.ATTENTION_S1_PICKED_UP_S2 : SystemMessage.ATTENTION_S1_PET_PICKED_UP__S2_S3;
				msg = new SystemMessage(msg_id).addString(player_name).addItemName(item.getItemId());
			}
			for(Player target : World.getAroundPlayers(this))
			{
				if(!isInvisible(target))
					target.sendPacket(msg);
			}
		}
	}","public void notifyPickupItem(ItemInstance item)
	{
		if(item == null)
			return;

		Player player = getPlayer();
		if(player == null)
			return;

		if(player.isGM())
			return;

		if(player.isInObserverMode())
			return;

		if(player.isInParty())
		{
			for(Player member : player.getParty().getPartyMembers())
			{
				if(member == player)
					continue;

				if(member.isInParty() && member.getParty().isInSameParty(player))
					member.sendPacket(new SystemMessage(SystemMsg.S1_HAS_PICKED_UP_S2).addString(player.getName()).addItemName(item));
			}
		}
		else
			player.sendPacket(new SystemMessage(SystemMsg.S1_HAS_PICKED_UP_S2).addString(player.getName()).addItemName(item));
	}"
IccUtils.java,"private static int[] getCLUT(byte[] rawData, int offset, int number) {
        if (null == rawData) {
            return null;
        }

        int[] result = new int[number];
        int endIndex = offset + (number * 3); // 1 color use 3 bytes
        int valueIndex = offset;
        int colorIndex = 0;
        int alpha = 0xff << 24;
        do {
            result[colorIndex++] = alpha
                    | ((rawData[valueIndex++] & 0xFF) << 16)
                    | ((rawData[valueIndex++] & 0xFF) << 8)
                    | ((rawData[valueIndex++] & 0xFF));
        } while (valueIndex < endIndex);
        return result;
    }","private static int[] getCLUT(byte[] rawData, int offset, int number,
            int bits) {
        if (null == rawData) {
            return null;
        }

        int[] result = new int[number];
        int endIndex = offset + (number * 3); // 1 color use 3 bytes
        int valueIndex = offset;
        int colorIndex = 0;
        int alpha = 0xff << 24;
        do {
            result[colorIndex++] = alpha
                    | ((rawData[valueIndex++] & 0xFF) << 16)
                    | ((rawData[valueIndex++] & 0xFF) << 8)
                    | ((rawData[valueIndex++] & 0xFF));
        } while (valueIndex < endIndex);
  t.get(i).get(j);
                }"
GGPath.java,"public static boolean pack(File jarFile, File dirPath)
  {
    debug(""pack() with jarFile = "" + jarFile + ""\n   dirPath = "" + dirPath);
    fileList.clear();  // Do not forget, it is static!
 
    if (isDirectoryEmpty(dirPath))
      return false;

    createFileList(dirPath);
    File[] files = new File[fileList.size()];
    int i = 0;
    for (File file : fileList)
      files[i++] = file;
    return doPack(jarFile, files, dirPath);
  }","public static boolean pack(File jarFile, File dirPath)
  {
    debug(""pack() with jarFile = "" + jarFile + ""\n   dirPath = "" + dirPath);
    if (!dirPath.isDirectory() ||!dirPath.exists())
      return false;
    if (dirPath.isFile())
      return false;

    final int BUFFER = 2048;
    try
    {
      BufferedOutputStream bos = null;
      BufferedInputStream bis = null;
      JarOutputStream jos = new JarOutputStream(new FileOutputStream(jarFile));
      File[] files = dirPath.listFiles();
      for (int i = 0; i < files.length; i++)
      {
        if (files[i].isDirectory())
        {
          jos.putNextEntry(new JarEntry(files[i].getName() + ""/""));
          jos.closeEntry();
          continue;
        }
        bis = new BufferedInputStream(new FileInputStream(files[i]));
        bos = new BufferedOutputStream(jos, BUFFER);
        int byteData;
        while ((byteData = bis.read())!= -1)
          bos.write((byte)byteData);
        bos.flush();
        jos.putNextEntry(new JarEntry(files[i].getName()));
        bos.close();
        bis.close();
      }
      jos.close();
    }
    catch (IOException ex)
    {
      return false;
    }
    return true;
  }"
BottomAppBar.java,"@Override
    public boolean onStartNestedScroll(
        @NonNull CoordinatorLayout coordinatorLayout,
        @NonNull BottomAppBar child,
        @NonNull View directTargetChild,
        @NonNull View target,
        @ScrollAxis int axes,
        @NestedScrollType int type) {
      // We will ask to start on nested scroll if the BottomAppBar is set to hide.
      return child.getHideOnScroll()
          && super.onStartNestedScroll(
              coordinatorLayout, child, directTargetChild, target, axes, type);
    }","@Override
    public boolean onDependentViewChanged(
        @NonNull CoordinatorLayout parent,
        @NonNull BottomAppBar child,
        @NonNull View dependency) {
      // If the dependency is a FAB, we need to make sure the FAB is in the correct position.
      if (dependency instanceof FloatingActionButton) {
        FloatingActionButton fab = ((FloatingActionButton) dependency);
        fab.setTranslationX(child.getFabTranslationX());
        fab.setTranslationY(child.getFabTranslationY());
      }
      return super.onDependentViewChanged(parent, child, dependency);
    }"
ReKS.java,"@Override
        public int compare(Integer i1, Integer i2) {
            return Double.compare(arr2[i1.intValue()],arr2[i2.intValue()]);
        }","@Override
        public int compare(Integer o1, Integer o2) {
            return Double.compare(arr2[o1],arr2[o2]);
        }"
FireChartSVG.java,"public void sortByCategory() {
		
		Comparator<FHSeriesSVG> comparator = new Comparator<FHSeriesSVG>() {
			
			@Override
			public int compare(FHSeriesSVG c1, FHSeriesSVG c2) {
				
				String c1_first_category_entry = c1.getCategoryEntries().get(0).getContent();
				String c2_first_category_entry = c2.getCategoryEntries().get(0).getContent();
				
				return c1_first_category_entry.compareTo(c2_first_category_entry);
			}
		};
		
		Collections.sort(seriesSVGList, comparator);
		lastTypeSortedBy = SeriesSortType.CATEGORY;
		rebuildChronologyPlot();
		
		log.debug(""Finished sorting chart series by category"");
	}","@Override
			public int compare(FHSeriesSVG c1, FHSeriesSVG c2) {
				
				return c1.getCategory().compareTo(c2.getCategory());
			}"
DimensionLookupMeta.java,"public RowMetaInterface getTableFields()
	{
		LogWriter log = LogWriter.getInstance();
        
		RowMetaInterface fields = null;
		if (databaseMeta != null)
		{
			Database db = new Database(databaseMeta);
			try
			{
				db.connect();
				fields = db.getTableFields(databaseMeta.getQuotedSchemaTableCombination(schemaName, tableName));
			}
			catch (KettleDatabaseException dbe)
			{
				log.logError(toString(), Messages.getString(""DimensionLookupMeta.Log.DatabaseErrorOccurred"") + dbe.getMessage()); //$NON-NLS-1$
			}
			finally
			{
				db.disconnect();
			}
		}
		return fields;
	}","public ReturnValue getSQL(StepMeta stepMeta, StepDataInterface stepDataInterface, int nr, TransMeta transMeta, Trans trans)
	{
		ReturnValue retval = new ReturnValue();

		if (databaseMeta!= null)
		{
			Database db = new Database(databaseMeta);
			try
			{
				db.connect();
				if (!Const.isEmpty(tableName))
				{
					if (prev!= null && prev.size() > 0)
					{
						String sql = """"; //$NON-NLS-1$

						// Create the index on the lookup fields
						String[] idx_fields = null;
						try
						{
							if (keyLookup.length > 0)
							{
								idx_fields = new String[keyLookup.le.getStepMeta().getName());
        }
        return null;
    }

    public void setStepMeta(StepMeta stepMeta)
    {
        this.stepMeta = stepMeta;
    }

    public StepDataInterface getStepData()
    {
        return stepData;
    }

    public void setStepData(StepDataInterface stepData)
    {
        this.stepData = stepData;
    }

    public int getNr()
    {
        return nr;
    }

    public void setNr(int nr)
    {
        this.nr = nr;
    }

    public TransMeta getTransMeta()
    {
        return transMeta;
    }

    public void setTransMeta(TransMeta transMeta)
    {
        this.transMeta = transMeta;
    }

    public Trans getTrans()
    {
        return trans;
    }

    public void setTrans(Trans trans)
    {
        this.trans = trans;
    }

    public String getLogChannelId()
    {
        return logChannelId;
    }

    public void setLogChannelId(String logChannelId)
    {
        this.logChannelId = logChannelId;
    }

    public String getLogChannelName()
    {
        return logChannelName;
    }

    public void setLogChannelName(String logChannelName)
    {"
CopyToClipboardActionTest.java,"@Test
	public void testEnabled20() throws Exception {
		checkEnabled(new Object[]{faTxt, fCuA});
	}","@Test
	public void testEnabled20() throws Exception {
		Object classA= fCuA.getType(""A"");
		Object methodFoo= fCuA.getType(""A"").getMethod(""foo"", new String[0]);
		Object[] elements= {classA, methodFoo};
		checkEnabled(elements);
			return new String[] {
				""org.eclipse.jdt.core.tests.model.TestModel"",
				""org.eclipse.jdt.core.tests.model.TestModel2"",
				""org.eclipse.jdt.core.tests.model.TestModel3"",
				""org.eclipse.jdt.core.tests.model.TestModel4"",
				""org.eclipse.jdt.core.tests.model.TestModel5"","
LayoutOptimizerDist.java,"private Node findNode(PhyloTree tree, String name) {
        for (Node v = tree.getFirstNode(); v != null; v = v.getNext()) {
            if (v.getOutDegree() == 0 && tree.getLabel(v).equals(name))
                return v;
        }
        return null;
    }","private Node findNode(PhyloTree tree, String taxon) {
        for (Node v = tree.getFirstNode(); v!= null; v = tree.getNextNode(v)) {
            if (tree.getLabel(v).equals(taxon))
                return v;
        }
        return null;
    }"
FormsTest.java,"private void languageItemChanged() {
        GlobalAssets.setLanguage(Language.values()[languagesComboBox.getSelectedIndex()]);
        GlobalAssets.loadStrings();

        ReflectionUtils.loadControlsStrings(asSwingObject(), getName(), GlobalAssets.getStrings());
        ReflectionUtils.loadStrings(GlobalAssets.getStrings());
    }","private void languageItemChanged(Object sender, EventArgs e) {
        languageItemChanged();
    }"
LightDetector.java,public int getNormalizedLightValue();,public int getRawLightValue();
WxMessageService.java,"public WxMpXmlOutMessage publishAuthorizeUrl(WxMpService wxMpService, WxMpXmlMessage wxMpXmlMessage) {
        String url = String.format(URL, wxMpService.getWxMpConfigStorage().getAppId(), URLEncoder.encode(callback + prefix + ""/wx/portal/public/callBack""));
        String format = String.format(SKIP_URL_SCHEMA, url);
        return new WechatTextBuilderAdapter().build(format, wxMpXmlMessage);
    }","private WxMpXmlOutMessage publishAuthorizeUrl(WxMpService wxMpService, WxMpXmlMessage wxMpXmlMessage) {
        // 发布授权链接
        String url = String.format(URL, wxMpService.getWxMpConfigStorage().getAppId(), callback);
        // 发布授权消息
        return new WechatTextBuilderAdapter().build(String.format(SKIP_URL_SCHEMA, url), wxe.getWxMpService().getWxMpConfigStorage().getAppId(),
                wxMpService.getWxMpService().getWxMpConfigStorage().getSecret());
        // 发送消息
        wxMpService.getWxMpService().getWxMpTemplateMsgService().sendTemplateMsg(templateMsg);
    }"
ToolbarProgressView.java,"@Override
        public void handleMessage(Message msg) {
            final ToolbarProgressView that = mTarget.get();
            if (that == null) {
                return;
            }

            switch (msg.what) {
                case MSG_UPDATE:
                    that.mCurrentProgress = Math.min(that.mTargetProgress, that.mCurrentProgress + that.mIncrement);

                    that.updateBounds();

                    if (that.mCurrentProgress < that.mTargetProgress) {
                        final int delay = (that.mTargetProgress < MAX_PROGRESS) ? DELAY : DELAY / 4;
                        sendMessageDelayed(that.mHandler.obtainMessage(msg.what), delay);
                    } else if (that.mCurrentProgress == MAX_PROGRESS) {
                        sendMessageDelayed(that.mHandler.obtainMessage(MSG_HIDE), DELAY);
                    }
                    break;

                case MSG_HIDE:
                    that.setVisibility(View.GONE);
                    break;
            }
        }","@Override
        public void handleMessage(Message msg) {
            final ToolbarProgressView that = mTarget.get();
            if (that == null) {
                return;
            }

            switch (msg.what) {
                case MSG_UPDATE:
                    that.mCurrentProgress = Math.min(that.mTargetProgress, that.mCurrentProgress + that.mIncrement);

                    that.updateBounds();

                    if (that.mCurrentProgress < that.mTargetProgress) {
                        final int delay = (that.mTargetProgress < MAX_PROGRESS)? DELAY : DELAY / 4;
                        sendMessageDelayed(that.mHandler.obtainMessage(msg.what), delay);
                    } else if (that.mCurrentProgress == MAX_PROGRESS) {
                        sendMessageDelayed(that.mHandler.obtainMessage(MSG_HIDE), DELAY);
                    }
                    break;

                case MSG_HIDE:
                    that.setVisibility(View.GONE);
                    break;
            }
        }"
SystemTray.java,"public void hideStage() {
        stage.hide();
        toggleShowHideItem.setLabel(SHOW_WINDOW_LABEL);
    }","public void showStage() {
        stage.show();
        toggleShowHideItem.setLabel(HIDE_WINDOW_LABEL);
    }"
HostListPanel.java,"@Override
                        public void onClick(ClickEvent event) {
                            hostGridStore.getList().remove(hi);
                            hostService.delete(hi.getName(), new MethodCallback<Void>() {
                                @Override
                                public void onFailure(Method method, Throwable exception) {

                                }

                                @Override
                                public void onSuccess(Method method, Void response) {

                                }
                            });
                        }","@Override
                                public void onFailure(Method method, Throwable e) {
                                    md.error(MDS, ""Error removing host"", e);
                                }"
MathUtil.java,"else if (fpn > Long.MAX_VALUE) { // the double is too big to fit in a long, they cannot be equal
                    return false;
                }","else if (fpn > Long.MAX_VALUE) { // the double is too big to fit in a long, they cannot be equal
                    return false;
                }"
