filename,target,prediction
LivingEntity.java,"public boolean inInnerBox(float tx,float ty) {
    return Tools.inBox(tx,ty,x1(),y1(),type.attr.w,type.attr.h);
  }",}
SleepChartFragment.java,"public DefaultChartsData getChartsData() {
            return chartsData;
        }","public DefaultChartsData getChartsData() {
            return chartsData;
        }"
TCharLongHashMap.java,"public void readExternal(ObjectInput in) throws IOException, ClassNotFoundException {
		// VERSION
		in.readByte();

		// SUPER
		super.readExternal(in);

		// NUMBER OF ENTRIES
		int size = in.readInt();
		setUp(size);

		// ENTRIES
		while (size-- > 0) {
			char key = in.readChar();
			long val = in.readLong();
			put(key, val);
		}
	}","public void readExternal(ObjectInput in) throws IOException, ClassNotFoundException {
		// VERSION
		int version = in.readByte();
		if (version!= 0) {
			throw new IOException(""Unsupported internal version: "" + version);
		}

		// SUPER
		super.readExternal(in);

		// NUMBER OF ENTRIES
		_size = in.readInt();

		// ENTRIES
		_states = new byte[_size];
		_values = new long[_size];
		for (int i = _states.length; i-- > 0;) {
			_states[i] = FULL;
			_values[i] = 0;
		}
		for (int i = _states.length; i-- > 0;) {
			if (_states[i] == FULL) {
				_set[i] = in.readChar();
				_values[i] = in.readLong();
			}
		}
	}"
NavigationActivity.java,"public void onDrawerClosed(View view) {
                super.onDrawerClosed(view);
                setTitle(previousMI.getTitle());
            }","public void onDrawerClosed(View drawerView) {
                super.onDrawerClosed(drawerView);
                setTitle(previousMI.getTitle());
            }"
DataLoader.java,"@Override
        public boolean accept(final File dir, final String name) {

            if (new File(dir, name).isDirectory()) {

                if(dir.isHidden()) {
                    
                    // Skip hidden files.
                    return false;
                    
                }
                
//                if(dir.getName().equals("".svn"")) {
//                    
//                    // Skip .svn files.
//                    return false;
//                    
//                }
                
                // visit subdirectories.
                return true;
                
            }

            // if recognizable as RDF.
            boolean isRDF = RDFFormat.forFileName(name) != null
                    || (name.endsWith("".zip"") && RDFFormat.forFileName(name
                            .substring(0, name.length() - 4)) != null)
                    || (name.endsWith("".gz"") && RDFFormat.forFileName(name
                            .substring(0, name.length() - 3)) != null);

			if (log.isDebugEnabled())
				log.debug(""dir="" + dir + "", name="" + name + "" : isRDF="" + isRDF);

            return isRDF;

        }","@Override
    		public boolean accept(final File dir, final String name) {

    			if (name.endsWith("".gz"") || name.endsWith("".zip"")) {
    				return true;
    			}

    			if (name.endsWith("".owl"") || name.endsWith("".nt"") || name.endsWith("".ttl"")) {
    				return true;
    			}

    			return false;

    		}"
ExprTycker.java,"@Contract(value = "" -> new"", pure = true) public @NotNull Tuple2<Term, Term> toTuple() {
      return Tuple.of(type, wellTyped);
    }","public @NotNull Term wellTyped() {
        return wellTyped;
      }"
DBChecker.java,"protected abstract int compare(final S searchItem, final T arrayItem);","protected abstract int compare(S searchItem, T arrayItem);"
Playable.java,"@Override
	public PlayableFlags getFlags()
	{
		if(_statuses == null)
			_statuses = new PlayableFlags(this);
		return (PlayableFlags) _statuses;
	}","public double getLevelMod(int level)
	{
		return LevelBonusHolder.getInstance().getLevelBonus(level);
	}"
GGPath.java,"private static void debug(String msg)
  {
    if (debug)
      System.out.println(""GGFile debug: "" + msg);
  }","public static long currentTimeMillis()
    {
        return System.currentTimeMillis();
    }"
BottomAppBar.java,"@NonNull
          @Override
          public SavedState[] newArray(int size) {
            return new SavedState[size];
          }","@NonNull
            @Override
            public SavedState[] newArray(int size) {
              return new SavedState[size];
            }"
ReKS.java,"private double dist(TetradVector v1, TetradVector v2)
    {
        if(v1.equals(v2))
            return 0;
        double sum = 0;
        for(int i = 0; i < v1.size();i++)
        {
            sum+= Math.pow(v1.get(i) - v2.get(i),2);
        }
        return Math.sqrt(sum);
    }","private double dist(TetradVector v1, TetradVector v2)
        {
            double sum = 0;
            for(int i = 0; i < v1.size(); i++)
            {
                sum += Math.pow(v1.get(i)-v2.get(i),2);
            }
            return Math.sqrt(sum);
        }"
FireChartSVG.java,"@Override
			public int compare(FHSeriesSVG c1, FHSeriesSVG c2) {
				
				Integer c1pos = c1.getSequenceInFile();
				Integer c2pos = c2.getSequenceInFile();
				
				return c1pos.compareTo(c2pos);
			}","@Override
				public int compare(FHSeriesSVG c1, FHSeriesSVG c2) {
					
					return c1.getPositionInFile() - c2.getPositionInFile();
				}"
DimensionLookupMeta.java,"public void setPreloadingCache(boolean preloadingCache) {
		this.preloadingCache = preloadingCache;
	}","public void setPreloadingCache(boolean preloadingCache) {
		this.preloadingCache = preloadingCache;
	}"
CopyToClipboardActionTest.java,"@Test
	public void testEnabled22() throws Exception {
//		printTestDisabledMessage(""bug 39410"");
		Object classA= fCuA.getType(""A"");
		Object packDecl= fCuA.getPackageDeclarations()[0];
		Object[] elements= {classA, packDecl};
		checkEnabled(elements);
	}","@Test
	public void testEnabled22() throws Exception {
		checkEnabled(new Object[]{fOlder, faTxt});
	}"
LayoutOptimizerDist.java,"private void rotateTreeByTaxaBelow(PhyloTree tree, final NodeArray<BitSet> taxaBelow) {
        for (Node v0 = tree.getFirstNode(); v0 != null; v0 = v0.getNext()) {
            if (v0.getOutDegree() > 0) {
                final Node sourceNode = v0;

                /*
                if(tree.getLabel(v0)==null)
                        tree.setLabel(v0,Basic.toString(taxaBelow.get(v0)));
                else
                    tree.setLabel(v0,tree.getLabel(v0)+""/""+Basic.toString(taxaBelow.get(v0)));
                */

                /*
                System.err.println(""Source node: "" +sourceNode+"" ""+tree.getLabel(v0));

                System.err.println(""original order:"");
                for (Edge e = v0.getFirstOutEdge(); e != null; e = v0.getNextOutEdge(e)) {
                    Node w=e.getOpposite(v0) ;
                    System.err.println(w +"" ""+tree.getLabel(w)+ "" value: "" + (Basic.toString(taxaBelow.get(w))));
                }
                */

				SortedSet<Edge> adjacentEdges = new TreeSet<Edge>((e, f) -> {
					if (e.getSource() == sourceNode && f.getSource() == sourceNode) // two out edges
					{
						Node v = e.getTarget();
						Node w = f.getTarget();

						// lexicographically smaller is smaller
						BitSet taxaBelowV = taxaBelow.get(v);
						BitSet taxaBelowW = taxaBelow.get(w);

						int i = taxaBelowV.nextSetBit(0);
						int j = taxaBelowW.nextSetBit(0);
						while (i != -1 && j != -1) {
							if (i < j)
								return -1;
							else if (i > j)
								return 1;
							i = taxaBelowV.nextSetBit(i + 1);
							j = taxaBelowW.nextSetBit(j + 1);
						}
						if (i == -1 && j != -1)
							return -1;
						else if (i != -1 && j == -1)
							return 1;

					} else if (e.getTarget() == sourceNode && f.getSource() == sourceNode)
						return -1;
					else if (e.getSource() == sourceNode && f.getTarget() == sourceNode)
						return 1;
					// no else here!
					if (e.getId() < f.getId())
						return -1;
					else if (e.getId() > f.getId())
						return 1;
					else
						return 0;
				});

                for (Edge e = v0.getFirstAdjacentEdge(); e != null; e = v0.getNextAdjacentEdge(e)) {
                    adjacentEdges.add(e);
                }
				List<Edge> list = new LinkedList<Edge>(adjacentEdges);
                v0.rearrangeAdjacentEdges(list);

                /*
                System.err.println(""New order:"");
                for (Edge e = v0.getFirstOutEdge(); e != null; e = v0.getNextOutEdge(e)) {
                    Node w=e.getOpposite(v0) ;
                    System.err.println(w +"" ""+tree.getLabel(w)+ "" value: "" + (Basic.toString(taxaBelow.get(w))));
                }
                */
            }
        }
    }","private void rotateTreeByTaxaBelow(PhyloTree tree, NodeArray<BitSet> taxaBelow) {
        for (Node v = tree.getFirstNode(); v!= null; v = tree.getNextNode(v)) {
            if (v.getOutDegree() > 0) {
                BitSet below = taxaBelow.get(v);
                if (below.cardinality() > 1) {
                    BitSet newBelow = new BitSet();
                    for (int i = 0; i < below.length(); i++) {
                        if (below.get(i)) {
                            newBelow.set(i);
                        }
                    }
                    taxaBelow.put(v, newBelow);
                }
            }
        }
    }"
LightDetector.java,public int getLow();,public int getLow();
WxMessageService.java,"private String replacePrefixIfPresent(WxMpXmlMessage wxMpXmlMessage) {
        // 扫码关注的渠道事件有前缀，需要去除
        return wxMpXmlMessage.getEventKey().replace(""qrscene_"", """");
    }","private String replacePrefixIfPresent(WxMpXmlMessage wxMpXmlMessage) {
         String eventKey = wxMpXmlMessage.getEventKey();
         if (eventKey.startsWith(prefix)) {
             return eventKey.substring(prefix.length());
         }
         return eventKey;
     }"
HostListPanel.java,"@UiHandler(""btnStatTraces"")
    void statTraces(ClickEvent e) {
        HostListObject hostInfo = selectionModel.getSelectedObject();
        GWT.log(""Selected host: "" + hostInfo);

        if (hostInfo instanceof HostInfo && 0 == (((HostInfo)hostInfo).getFlags() & HostInfo.DISABLED)) {
            shell.get().addView(panelFactory.traceStatsPanel((HostInfo)hostInfo), hostInfo.getName() + "": traces"");
        }
    }","@UiHandler(""btnStatTraces"")
    void statTraces(ClickEvent e) {
        HostListObject hostInfo = selectionModel.getSelectedObject();
        GWT.log(""Selected host: "" + hostInfo);

        if (hostInfo instanceof HostInfo && 0 == (((HostInfo)hostInfo).getFlags() & HostInfo.DISABLED)) {
            TraceSearchPanel searchPanel = panelFactory.traceSearchPanel((HostInfo) hostInfo, null);
            shell.get().addView(searchPanel, hostInfo.getName() + "": traces"");
            searchPanel.refresh();
        }
    }"
NativeRegExp.java,"void setParens(int i, int index, int length)
    {
        // clone parens array if it is shared with backtrack state
        if (backTrackStackTop != null && backTrackStackTop.parens == parens) {
            parens = parens.clone();
        }
        parens[i] = (index & 0xffffffffL) | ((long)length << 32);
    }","/* last matched-so-far position */
    REBackTrackData backTrackStackTop;
}

class RECharSet {
    RECharSet(int index, int length, int bmsize)
    {
        this.index = index;
        this.length = length;
        this.bmsize = bmsize;
    }

    final int index;                         /* index into class list */
    final int length;                        /* length of string at kid, in chars */
    final int bmsize;                        /* bitmap size, based on max char code */
}"
SubsamplingScaleImageView.java,"@Override
	public void setOnClickListener(OnClickListener l) {
		super.setOnClickListener(l);
		mClickListener = l;
	}","public void setScreenWidth(int width) {
		if(view_pager_toguard!=null) view_pager_toguard.setMeasuredDimension(width,getHeight());
	}"
Categories.java,"@Override
    public TokenPredicate exactPeer() {

        return impl.exactPeer();
    }","@Override
    public boolean evaluate(final Object evalFactory, final String[] args)/* throws EvaluationRuntimeException*/{

        try{
            return AbstractTokenPredicate.evaluate(this, evalFactory, args);
        }catch(EvaluationException ie){
            // unfortunately Predicate.evaluate(..) does not declare to throw any checked exceptions.
            //  so we must sneak the VeryFastListQueryException through as a run-time exception.
            throw new EvaluationRuntimeException(ie);
        }
    }"
BelisClient.java,"public String getDomain() {
            return getString(""domain"");
        }","public String getDomain() {
            return getString(""domain"");
        }"
VulnerabilityFilterServiceImpl.java,"private void resetVulnFilter(Integer vulnFilterId, int orgId, int appId) {
		if (vulnFilterId != null && (appId != -1 || orgId != -1)) {
			VulnerabilityFilter vulnerabilityFilter = vulnerabilityFilterDao.retrieveById(vulnFilterId);
			if (vulnerabilityFilter != null && vulnerabilityFilter.getTargetGenericSeverity() != null) {
				if (appId != -1)
					log.info(""Change all severity of vulnerabilities with CWE Id "" + vulnerabilityFilter.getSourceGenericVulnerability().getCweId() + "" in application with Id "" + appId + "" back to original."");
				if (orgId != -1)
					log.info(""Change all severity of vulnerabilities with CWE Id "" + vulnerabilityFilter.getSourceGenericVulnerability().getCweId() + "" in team with Id "" + orgId + "" back to original."");
				vulnerabilityFilterDao.resetVulnFilterAffect(vulnerabilityFilter.getSourceGenericVulnerability(), orgId, appId);
			} else {
				if (appId != -1) {
					log.info(""Resetting all hidden Vulns in application with Id "" + appId);
					vulnerabilityFilterDao.resetHiddenForApplication(appId);
				}
				if (orgId != -1) {
					log.info(""Resetting all hidden Vulns in team with Id "" + orgId);
					vulnerabilityFilterDao.resetHiddenForTeam(orgId);
				}
			}
		}
	}","private void resetVulnFilter(int vulnFilterId, int orgId, int appId) {
		List<VulnerabilityFilter> filters = vulnerabilityFilterDao.retrieveAll(orgId, appId);
		for (VulnerabilityFilter filter : filters) {
			if (filter.getId() == vulnFilterId) {
				filter.setTargetGenericSeverity(null);
				filter.setHide(false);
			}
		}
	}"
AbstractIOMachine.java,"@Override
    public boolean suppliesEnergy(BlockFace face) {
        return false;
    }",}
Handshake.java,"static synchronized void del(String h, int p, byte[] sid) {
        for (int i = 0; i < MAX_SESSIONS; i++) {
            if ((sessions[i] == null) || 
                (sessions[i].id == null)) continue;
            
            if (Utils.byteMatch(sessions[i].id, 0, 
                                sid, 0,
                                sid.length) &&
                (sessions[i].host.compareTo(h) == 0) &&
                (sessions[i].port == p)) {
                sessions[i].id = null;
                sessions[i].master = null;
                sessions[i].host = null;
                sessions[i].cert = null;
                break;
            }
        }
    }","static synchronized void del(String h, int p, byte[] sid) {
        for (int i = 0; i < MAX_SESSIONS; i++) {
            if ((sessions[i] == null) || 
                (sessions[i].id == null)) continue;

            if ((sessions[i].host.compareTo(h) == 0) && 
                (sessions[i].port == p) &&
                (Utils.byteMatch(sessions[i].id, 0, sid, 0, sid.length))) {
                sessions[i] = null;
                return;
            }
        }
    }"
ByteVector.java,"private void enlarge(final int size) {
    if (length > data.length) {
      throw new AssertionError(""Internal error"");
    }
    int doubleCapacity = 2 * data.length;
    int minimalCapacity = length + size;
    byte[] newData = new byte[doubleCapacity > minimalCapacity ? doubleCapacity : minimalCapacity];
    System.arraycopy(data, 0, newData, 0, length);
    data = newData;
  }","void enlarge(final int size) {
    int newLength = length + size;
    if (newLength > data.length) {
      int newCapacity = data.length;
      while (newLength > newCapacity) {
        newCapacity *= 2;
      }
      byte[] newData = new byte[newCapacity];
      System.arraycopy(data, 0, newData, 0, length);
      data = newData;
    }
  }"
Gson.java,"@Override
  public String toString() {
    return new StringBuilder(""{serializeNulls:"")
        .append(serializeNulls)
        .append("",factories:"").append(factories)
        .append("",instanceCreators:"").append(constructorConstructor)
        .append(""}"")
        .toString();
  }","public static GsonBuilder newGsonBuilder() {
        return new GsonBuilder();
    }"
InspectionPane.java,"public void setCurrentRepresentation(SipContentRepresentation currentRepresentation) {
    this.currentRepresentation = currentRepresentation;
  }","public void setCurrentRepresentation(SipContentRepresentation currentRepresentation) {
        this.currentRepresentation = currentRepresentation;
    }"
BeanWrapperImpl.java,"@Override
	public String toString() {
		StringBuilder sb = new StringBuilder(getClass().getName());
		if (this.object != null) {
			sb.append("": wrapping object ["").append(ObjectUtils.identityToString(this.object)).append(""]"");
		}
		else {
			sb.append("": no wrapped object set"");
		}
		return sb.toString();
	}","private Object convertIfNecessary(String propertyName, Object oldValue, Object newValue,
			Class<?> requiredType, TypeDescriptor typeDescriptor) throws TypeMismatchException {

		if (requiredType == null) {
			return newValue;
		}

		if (requiredType.isInstance(newValue)) {
			return newValue;
		}

		if (requiredType.isPrimitive()) {
			if (requiredType == int.class) {
				return Integer.parseInt(newValue.toString());
			}
			else if (requiredType == long.class) {
				return Long.parseLong(newValue.toString());
			}
			else if (requiredType == short.class) {
				return Short.parseShort(newValue.toString());
			}
			else if (requiredType == float.class) {
				return Float.parseFloat(newValue.toString());
			}
			else if (requiredType == double.class) {
				return Double.parseDouble(newValue.toString());
			}
			else if (requiredType == boolean.class) {
				return Boolean.parseBoolean(newValue.toString());
			}
			else if (requiredType == char.class) {
				return newValue.toString().charAt(0);
			}
			else if (requiredType == byte.class) {
				return Byte.parseByte(newValue.toString());
			}
		}

		if (requiredType.isEnum()) {
			return Enum.valueOf((Class<Enum>) requiredType, newValue.toString());
		}

		if (requiredType.isAssignableFrom(newValue.getClass())) {
			return newValue;
		}

		if (requiredType.isInterface()) {
			if (requiredType.isAssignableFrom(newValue.getClass())) {
				return newValue;
			}
			else {
				throw new TypeMismatchException(
						""Cannot convert value of type ["" + newValue.getClass().getName() +
						""] to required type ["" + requiredType.getName() + ""]"");
			}
		}

		if (requiredType.isArray()) {
			if (requiredType.getComponentType().isInstance(newValue)) {
				return newValue;
			}
			else {
				throw new TypeMismatchException(
						""Cannot convert value of type ["" + newValue.getClass().getName() +
						""] to required type ["" + requiredType.getComponentType().getName() + ""]"");
			}
		}

		if (requiredType.isAssignableFrom(Collection.class)) {
			if (requiredType.isAssignableFrom(newValue.getClass())) {
				return newValue;
			}"
Constants.java,"public static final int getResponseAjpIndex(String header)
    {
        Integer i = responseTransHash.get(header);
        if (i == null)
            return 0;
        else
            return i.intValue();
    }","public static final int getAjpHeaderForHeader(final String header) {
        Integer i = responseTransHash.get(header);
        if (i == null) {
            return -1;
        }
        return i.intValue();
    }"
DeviceFlowRegistryImpl.java,"@VisibleForTesting
    static FlowId createAlienFlowId(final short tableId) {
        final String alienId = ALIEN_SYSTEM_FLOW_ID + tableId + '-' + UNACCOUNTED_FLOWS_COUNTER.incrementAndGet();
        return new FlowId(alienId);
    }","@VisibleForTesting
        static FlowId createAlienFlowId(final short tableId) {
            final String alienFlowId = ALIEN_SYSTEM_FLOW_ID.replace(""*"", String.valueOf(tableId));
            return FlowId.of(alienFlowId);
        }"
